# Wed Mar 26 22:21:40 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.00379425 2 0 0.000287274 
4000 2 0.0467158 2 0 0.00517093 
5000 2 0.689672 2 0 0.18443 
6000 2 0.68534 2 0 0.182419 
7000 2 0.759212 2 0 0.219477 
8000 2 0.793873 2 0 0.239299 
9000 2 0.839146 2 0 0.268391 
10000 2 0.740928 2 0 0.20971 
11000 2 0.79195 2 0 0.23815 
12000 2 0.799106 2 0 0.242459 
13000 2 0.734836 2 0 0.20655 
14000 2 0.720086 2 0 0.199081 
15000 2 0.701237 2 0 0.189888 
16000 2 0.68782 2 0 0.183568 
17000 2 0.632271 2 0 0.15915 
18000 2 0.657856 2 0 0.170066 
19000 2 0.746933 2 0 0.21287 
20000 2 0.732038 2 0 0.205113 
21000 2 0.830169 2 0 0.262281 
22000 2 0.772372 2 0 0.226789 
23000 2 0.739275 2 0 0.208848 
24000 2 0.762354 2 0 0.221201 
25000 2 0.754983 2 0 0.217179 
26000 2 0.766104 2 0 0.223276 
27000 2 0.779196 2 0 0.230681 
28000 2 0.723534 2 0 0.200804 
29000 2 0.717192 2 0 0.197644 
30000 2 0.756044 2 0 0.217754 
31000 2 0.748131 2 0 0.213506 
32000 2 0.701838 2 0 0.190175 
33000 2 0.676558 2 0 0.178397 
34000 2 0.621822 2 0 0.154841 
35000 2 0.60333 2 0 0.147414 
36000 2 0.5959 2 0 0.144499 
37000 2 0.472537 2 0 0.10112 
38000 2 0.592203 2 0 0.143062 
39000 2 0.576406 2 0 0.13703 
40000 2 0.496613 2 0 0.108908 
41000 2 0.468905 2 0 0.0999713 
42000 2 0.462497 2 0 0.0979604 
43000 2 0.473442 2 0 0.101408 
44000 2 0.403716 2 0 0.0804367 
45000 2 0.199509 2 0 0.0310256 
46000 1 0 1 0 0 
47000 1 0 1 0 0 
48000 1 0 1 0 0 
49000 1 0 1 0 0 
50000 1 0 1 0 0 
51000 2 0.292407 2 0 0.051422 
52000 2 0.644546 2 0 0.164321 
53000 2 0.67529 2 0 0.177822 
54000 2 0.601766 2 0 0.146797 
55000 2 0.724677 2 0 0.201379 
56000 2 0.729786 2 0 0.203964 
57000 2 0.83538 2 0 0.265805 
58000 2 0.667616 2 0 0.174375 
59000 2 0.703037 2 0 0.19075 
60000 2 0.716611 2 0 0.197357 
61000 2 0.700635 2 0 0.189601 
62000 2 0.626724 2 0 0.156851 
63000 2 0.671468 2 0 0.176099 
64000 2 0.735393 2 0 0.206837 
65000 2 0.689786 2 0 0.184483 
66000 2 0.687202 2 0 0.183281 
67000 2 0.754983 2 0 0.217179 
68000 2 0.812528 2 0 0.25079 
69000 2 0.710759 2 0 0.194484 
70000 2 0.670187 2 0 0.175524 
71000 2 0.751782 2 0 0.215455 
72000 2 0.835268 2 0 0.265728 
73000 2 0.711347 2 0 0.194772 
74000 2 0.830597 2 0 0.262568 
75000 2 0.796737 2 0 0.241023 
76000 2 0.750172 2 0 0.214594 
77000 2 0.850839 2 0 0.276645 
78000 2 0.908115 2 0 0.32347 
79000 2 0.71893 2 0 0.198506 
80000 2 0.732599 2 0 0.205401 
81000 2 0.730914 2 0 0.204539 
82000 2 0.724106 2 0 0.201092 
83000 2 0.772142 2 0 0.226659 
84000 2 0.737616 2 0 0.207986 
85000 2 0.639126 2 0 0.162022 
86000 2 0.725818 2 0 0.201953 
87000 2 0.702438 2 0 0.190463 
88000 2 0.689672 2 0 0.18443 
89000 2 0.708397 2 0 0.193335 
90000 2 0.686075 2 0 0.182759 
91000 2 0.683471 2 0 0.181557 
92000 2 0.67529 2 0 0.177822 
93000 2 0.650578 2 0 0.166906 
94000 2 0.672745 2 0 0.176673 
95000 2 0.649911 2 0 0.166619 
96000 2 0.691517 2 0 0.185292 
97000 2 0.708397 2 0 0.193335 
98000 2 0.637872 2 0 0.161494 
99000 2 0.649911 2 0 0.166619 
100000 2 0.605401 2 0 0.148233 
