# Tue Feb 25 20:52:39 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0070156 2 0 0.000574713 
3000 2 0.00701383 2 0 0.000574548 
4000 3 0.0873306 3 0 0.0103419 
5000 5 1.835 5 0.321747 0.869865 
6000 5 1.97382 5 0.351336 1.00575 
7000 6 2.01266 6 0.349807 0.985924 
8000 5 2.04903 5 0.346452 1.00144 
9000 8 2.36798 8 0.480507 1.18127 
10000 10 2.64686 10 0.500023 1.22465 
11000 11 2.8201 11 0.714593 1.63075 
12000 12 2.92802 12 0.624794 1.51006 
13000 14 3.05893 14 0.687473 1.58276 
14000 13 3.10404 13 0.733148 1.69951 
15000 15 3.25439 15 0.716485 1.63754 
16000 23 3.59457 23 0.871894 1.85234 
17000 22 3.48788 22 0.978606 2.0293 
18000 28 3.95772 28 1.0331 2.16317 
19000 26 4.01995 26 1.06641 2.20856 
20000 25 3.99681 25 1.03692 2.17011 
21000 32 4.06919 32 0.976941 2.07325 
22000 29 4.02184 29 1.03613 2.19104 
23000 31 4.12696 31 1.06663 2.23046 
24000 30 4.07184 30 1.07287 2.20282 
25000 30 3.99063 30 1.04106 2.16576 
26000 30 3.95533 30 1.02017 2.1422 
27000 28 4.01694 28 1.0258 2.14938 
28000 32 3.91389 32 1.05559 2.18937 
29000 32 3.96259 32 1.07493 2.21632 
30000 33 4.05609 33 1.01791 2.12611 
31000 31 3.92103 31 1.10457 2.24763 
32000 30 3.8787 30 1.14556 2.29905 
33000 30 3.8488 30 1.18326 2.35421 
34000 34 3.99129 34 1.10713 2.25345 
35000 34 3.96808 34 1.08483 2.2189 
36000 37 4.06522 37 1.07045 2.20454 
37000 31 3.97941 31 1.14014 2.31925 
38000 34 3.8722 34 1.1582 2.37719 
39000 37 3.99385 37 1.13114 2.35277 
40000 34 3.93685 34 1.10789 2.32356 
41000 32 3.99054 32 1.10148 2.29474 
42000 36 4.06288 36 1.1499 2.39845 
43000 37 4.15351 37 1.16189 2.4019 
44000 36 4.09006 36 1.11167 2.29856 
45000 37 3.91415 37 1.15564 2.35622 
46000 34 3.95695 34 1.13621 2.34674 
47000 32 3.99167 32 1.20867 2.42143 
48000 34 3.99762 34 1.16253 2.35392 
49000 34 4.00663 34 1.14971 2.34588 
50000 33 3.91787 33 1.16373 2.37116 
51000 33 4.11513 33 1.1306 2.32203 
52000 37 3.94538 37 1.16952 2.38523 
53000 29 3.91888 29 1.07917 2.26803 
54000 33 4.00596 33 1.10931 2.30882 
55000 36 4.03386 36 1.09336 2.28822 
56000 33 3.91604 33 1.19711 2.43953 
57000 34 3.93364 34 1.15443 2.38236 
58000 32 3.90746 32 1.23749 2.49009 
59000 31 3.89507 31 1.15494 2.35421 
60000 30 3.78347 30 1.20014 2.42517 
61000 32 3.81306 32 1.18635 2.41351 
62000 32 3.67199 32 1.22977 2.47831 
63000 33 3.74545 33 1.17344 2.40506 
64000 31 3.97292 31 1.20397 2.42775 
65000 32 4.02704 32 1.12676 2.31284 
66000 32 3.85261 32 1.18017 2.40218 
67000 34 3.85189 34 1.27651 2.54927 
68000 31 3.81707 31 1.22175 2.46682 
69000 32 3.8428 32 1.21266 2.46079 
70000 30 4.04432 30 1.19705 2.45447 
71000 32 3.87154 32 1.24022 2.49756 
72000 32 3.99292 32 1.14985 2.36714 
73000 35 3.824 35 1.27518 2.56277 
74000 31 3.76946 31 1.26116 2.54668 
75000 31 3.74655 31 1.25858 2.50646 
76000 33 4.02991 33 1.18762 2.4085 
77000 33 3.99728 33 1.17165 2.35144 
78000 34 3.94906 34 1.23109 2.48032 
79000 34 3.9023 34 1.21253 2.43637 
80000 35 3.88956 35 1.16792 2.36311 
81000 30 3.88045 30 1.23459 2.49066 
82000 33 3.99265 33 1.20342 2.45188 
83000 33 3.82308 33 1.29149 2.6004 
84000 34 3.98648 34 1.14296 2.33984 
85000 28 2.88689 28 1.02028 2.08072 
86000 24 3.06781 24 1.16526 2.32011 
87000 24 2.95873 24 1.1898 2.35766 
88000 27 2.97469 27 1.21682 2.40735 
89000 29 3.28801 29 1.2122 2.39989 
90000 29 3.31523 29 1.29979 2.55386 
91000 29 3.60061 29 1.35144 2.65384 
92000 30 3.38243 30 1.34933 2.64292 
93000 34 3.48874 34 1.37978 2.6952 
94000 37 3.84531 37 1.36769 2.73858 
95000 36 3.84649 36 1.3484 2.68658 
96000 38 3.90994 38 1.34238 2.6886 
97000 35 3.8718 35 1.34581 2.68046 
98000 33 3.89203 33 1.31593 2.63947 
99000 35 3.6681 35 1.36658 2.72134 
100000 36 3.79801 36 1.35505 2.71818 
