# Avida Dominant Data
# Wed Sep 24 15:23:37 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3481 0 0 0 0 0 1 050-aaaaa 
1000 48 136 0.352941 0.00735294 51 51 48 25 2 2 6 0 0.37594 61423 051-aacse 
2000 50 119 0.420168 0.00840336 53 53 50 27 6 4 24 0 0.446429 145058 053-aabbx 
3000 49 109 0.449541 0.00917431 53 53 49 45 9 6 40 0 0.473214 266792 053-aafst 
4000 53 112 0.473214 0.00892857 56 56 53 23 5 5 40 0 0.482143 396344 056-aabnd 
5000 50 110 0.454545 0.00909091 53 53 50 25 2 2 55 0 0.490741 538802 053-aaucj 
6000 54 113 0.477876 0.00884956 57 57 54 33 10 9 52 0 0.512423 611734 057-aabrt 
7000 64.0364 118 0.542681 0.00847458 56 56 54 34 6 5 62 0 0.669014 765203 056-aarhx 
8000 105.632 116 0.910617 0.00862069 55 55 53 38 18 15 79 0 1.34106 920871 055-aaurf 
9000 90.6723 116 0.781658 0.00862069 56 56 54 44 5 4 82 0 1.31497 1030168 056-abcxc 
10000 116.186 117 0.993046 0.00854701 55 55 53 40 8 7 90 0 3.69231 1135331 055-abdye 
11000 829.539 123 6.74422 0.00813008 54 54 52 87 44 39 111 0 9.56606 1293900 054-aavzm 
12000 683.681 117 5.84343 0.00854701 56 56 54 55 21 16 132 0 14.9153 1404230 056-abhzd 
13000 905.943 118 7.67749 0.00847458 57 57 54 49 33 21 144 0 14.6314 1532474 057-aalcf 
14000 563.484 117 4.8161 0.00854701 56 56 55 42 10 8 160 0 10.5871 1666327 056-abmrg 
15000 188.467 123 1.53226 0.00813008 55 55 53 65 9 7 121 0 10.7013 1737830 055-abtac 
16000 486.115 120 4.05096 0.00833333 56 56.0011 56 64 12 12 195 0 15.0744 1897790 056-abqtu 
17000 334.005 119 2.80677 0.00840336 54 54 54 39 16 11 202 0 14.1102 2059223 054-abgzj 
18000 688.346 109 6.3151 0.00917431 53 53 53 53 23 20 217 0 10.9643 2172252 053-abbfn 
19000 194.509 124 1.56862 0.00806452 58 58 56 58 4 3 129 0 11.3701 2263521 058-aadxm 
20000 683.874 109 6.27407 0.00917431 54 54.0005 54 54 22 17 248 0 11.2099 2484744 054-ablgs 
21000 807.494 106 7.61787 0.00943396 54 54 54 80 44 35 252 1 11.6309 2626696 054-abood 
22000 855.68 106 8.07245 0.00943396 53 53 53 66 52 39 271 0 11.8424 2776214 053-abimz 
23000 104.059 108 0.963506 0.00925926 54 54 54 46 4 4 241 0 16.1524 2849427 054-absuh 
24000 191.926 117 1.64039 0.00854701 52 52 52 51 5 5 147 0 11.5313 2940342 052-aanpf 
25000 207.275 118 1.75657 0.00847458 57 57.0033 55 41 6 3 150 0 15.8447 3190236 057-aaumo 
