# Mon Apr 28 17:24:34 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 2 0.00213755 2 0 0.00015124 
2000 3 0.0176851 3 0 0.00151263 
3000 2 0.0346497 2 0 0.00362976 
4000 6 0.428149 6 0.0406836 0.10428 
5000 7 1.2575 7 0.0642015 0.30006 
6000 8 1.3432 8 0.0707858 0.331468 
7000 7 1.27727 7 0.0361437 0.280378 
8000 11 1.62517 11 0.0707544 0.368751 
9000 10 1.5915 10 0.0868875 0.37069 
10000 10 1.60845 10 0.108364 0.39572 
11000 14 1.73737 14 0.0996616 0.414096 
12000 17 1.80299 17 0.105581 0.430246 
13000 17 1.79575 17 0.151285 0.455535 
14000 15 1.88323 15 0.130171 0.454662 
15000 16 1.91121 16 0.14703 0.475802 
16000 16 1.79531 16 0.133761 0.435647 
17000 17 1.83656 17 0.164112 0.468542 
18000 17 1.86129 17 0.15889 0.470321 
19000 19 1.91232 19 0.167757 0.491115 
20000 17 1.92718 17 0.164916 0.486427 
21000 20 2.15143 20 0.188234 0.547414 
22000 26 2.58769 26 0.281214 0.712514 
23000 26 2.84319 26 0.242577 0.720151 
24000 25 2.83504 25 0.230985 0.709187 
25000 22 2.74772 22 0.189827 0.662457 
26000 26 2.9097 26 0.230753 0.732148 
27000 31 3.10644 31 0.479921 1.15879 
28000 31 3.32038 31 0.611274 1.40439 
29000 28 3.22669 28 0.637564 1.47267 
30000 33 3.36059 33 0.751957 1.67123 
31000 33 3.28485 33 0.78235 1.72192 
32000 34 3.27209 34 0.779692 1.72764 
33000 33 3.21942 33 0.809296 1.76181 
34000 34 3.3383 34 0.80885 1.76658 
35000 34 3.26909 34 0.835326 1.80219 
36000 35 3.40942 35 0.839027 1.81535 
37000 37 3.55849 37 0.794448 1.77331 
38000 38 3.37501 38 0.837992 1.80484 
39000 36 3.36323 36 0.8412 1.81411 
40000 37 3.3455 37 0.796013 1.7442 
41000 36 3.39779 36 0.820146 1.77253 
42000 37 3.2997 37 0.837672 1.80098 
43000 38 3.46173 38 0.832812 1.79998 
44000 34 3.52746 34 0.840613 1.81413 
45000 37 3.58121 37 0.855597 1.83137 
46000 43 3.62358 43 0.838223 1.81656 
47000 45 3.61038 45 0.809098 1.77603 
48000 47 3.64643 47 0.830908 1.78662 
49000 46 3.72091 46 0.838815 1.81482 
50000 45 3.64401 45 0.883231 1.87516 
51000 47 3.72774 47 0.834834 1.81511 
52000 42 3.72239 42 0.867955 1.84726 
53000 46 3.64999 46 0.892976 1.88149 
54000 43 3.69927 43 0.843161 1.81739 
55000 47 3.69051 47 0.831263 1.7944 
56000 44 3.64515 44 0.84696 1.80877 
57000 42 3.58938 42 0.828843 1.791 
58000 41 3.64022 41 0.796195 1.73639 
59000 41 3.67978 41 0.784626 1.73437 
60000 42 3.62796 42 0.801874 1.75628 
61000 41 3.56749 41 0.80198 1.7541 
62000 38 3.66417 38 0.812062 1.76233 
63000 39 3.74846 39 0.820872 1.76605 
64000 39 3.7679 39 0.778061 1.71599 
65000 45 3.89548 45 0.800996 1.74299 
66000 40 3.82225 40 0.815032 1.781 
67000 45 3.82794 45 0.805998 1.7618 
68000 44 3.83673 44 0.752709 1.68507 
69000 38 3.80736 38 0.763808 1.70087 
70000 45 3.85401 45 0.781015 1.72113 
71000 46 3.89509 46 0.794135 1.74849 
72000 47 4.11734 47 0.783104 1.73994 
73000 43 4.08655 43 0.754767 1.69679 
74000 43 4.07348 43 0.757184 1.6982 
75000 47 4.02117 47 0.739548 1.68355 
76000 45 4.02503 45 0.705038 1.63937 
77000 39 4.02113 39 0.701445 1.62964 
78000 42 4.12431 42 0.720105 1.66238 
79000 41 3.97421 41 0.778792 1.72862 
80000 45 3.91806 45 0.846998 1.82926 
81000 43 3.90185 43 0.814712 1.78904 
82000 52 3.94334 52 0.826911 1.81163 
83000 45 3.9504 45 0.756142 1.71569 
84000 47 3.90643 47 0.810831 1.7811 
85000 45 3.89083 45 0.795049 1.77648 
86000 44 3.95095 44 0.784853 1.75864 
87000 45 3.93971 45 0.760543 1.7321 
88000 48 3.99486 48 0.776297 1.74178 
89000 47 3.90865 47 0.78424 1.75251 
90000 46 3.95013 46 0.743404 1.70085 
91000 49 4.04034 49 0.776154 1.74705 
92000 41 3.9227 41 0.737473 1.70049 
93000 47 3.99709 47 0.764029 1.73142 
94000 45 3.88804 45 0.76175 1.73291 
95000 52 4.06159 52 0.788919 1.78011 
96000 60 4.00027 60 0.775956 1.75855 
97000 53 4.05495 53 0.796691 1.78615 
98000 47 4.04138 47 0.76356 1.73898 
99000 56 3.89592 56 0.797636 1.78662 
100000 54 4.02504 54 0.754767 1.70813 
