# Sun Apr 13 17:28:44 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.997348 2 0 0.530307 
3000 2 0.871492 2 0 0.707843 
4000 2 0.761832 2 0 0.779086 
5000 2 0.830597 2 0 0.737432 
6000 2 0.774676 2 0 0.771905 
7000 2 0.750709 2 0 0.785119 
8000 2 0.748555 2 0 0.786268 
9000 2 0.729222 2 0 0.796323 
10000 2 0.743121 2 0 0.789141 
11000 2 0.82367 2 0 0.742028 
12000 2 0.783662 2 0 0.766734 
13000 2 0.73595 2 0 0.792876 
14000 2 0.771123 2 0 0.773916 
15000 2 0.754451 2 0 0.783108 
16000 2 0.687202 2 0 0.816719 
17000 2 0.711347 2 0 0.805228 
18000 2 0.748555 2 0 0.786268 
19000 2 0.730914 2 0 0.795461 
20000 2 0.724106 2 0 0.798908 
21000 2 0.723534 2 0 0.799196 
22000 2 0.704831 2 0 0.808388 
23000 2 0.701838 2 0 0.809825 
24000 2 0.690288 2 0 0.815283 
25000 2 0.73817 2 0 0.791727 
26000 2 0.761832 2 0 0.779086 
27000 2 0.720086 2 0 0.800919 
28000 2 0.678453 2 0 0.820741 
29000 2 0.700635 2 0 0.810399 
30000 2 0.675924 2 0 0.82189 
31000 2 0.692131 2 0 0.814421 
32000 2 0.784155 2 0 0.766446 
33000 2 0.674655 2 0 0.822465 
34000 2 0.704234 2 0 0.808676 
35000 2 0.621119 2 0 0.845447 
36000 2 0.737061 2 0 0.792301 
37000 2 0.677822 2 0 0.821028 
38000 2 0.618294 2 0 0.846596 
39000 2 0.667084 2 0 0.825862 
40000 2 0.637762 2 0 0.838552 
41000 2 0.553858 2 0 0.871301 
42000 2 0.670187 2 0 0.824476 
43000 2 0.580207 2 0 0.861534 
44000 2 0.5959 2 0 0.855501 
45000 2 0.637762 2 0 0.838552 
46000 2 0.729222 2 0 0.796323 
47000 2 0.634337 2 0 0.839989 
48000 2 0.646565 2 0 0.834818 
49000 2 0.668903 2 0 0.82505 
50000 2 0.643872 2 0 0.835967 
51000 2 0.735393 2 0 0.793163 
52000 2 0.713109 2 0 0.804367 
53000 2 0.732038 2 0 0.794887 
54000 2 0.574879 2 0 0.863545 
55000 2 0.575643 2 0 0.863258 
56000 2 0.65654 2 0 0.830508 
57000 2 0.676558 2 0 0.821603 
58000 2 0.742026 2 0 0.789716 
59000 2 0.689672 2 0 0.81557 
60000 2 0.658512 2 0 0.829647 
61000 2 0.626026 2 0 0.843436 
62000 2 0.71893 2 0 0.801494 
63000 2 0.618294 2 0 0.846596 
64000 2 0.589228 2 0 0.858087 
65000 2 0.734278 2 0 0.793737 
66000 2 0.649244 2 0 0.833668 
67000 2 0.61403 2 0 0.848319 
68000 2 0.644546 2 0 0.835679 
69000 2 0.54427 2 0 0.874749 
70000 2 0.710169 2 0 0.805803 
71000 2 0.587734 2 0 0.858661 
72000 2 0.681596 2 0 0.819305 
73000 2 0.661783 2 0 0.82821 
74000 2 0.675924 2 0 0.82189 
75000 2 0.73595 2 0 0.792876 
76000 2 0.645893 2 0 0.835105 
77000 2 0.512006 2 0 0.885952 
78000 2 0.616166 2 0 0.847458 
79000 2 0.641165 2 0 0.837116 
80000 2 0.654561 2 0 0.83137 
81000 2 0.615455 2 0 0.847745 
82000 2 0.632271 2 0 0.84085 
83000 2 0.651244 2 0 0.832807 
84000 2 0.586237 2 0 0.859236 
85000 2 0.619002 2 0 0.846309 
86000 2 0.696402 2 0 0.81241 
87000 2 0.668903 2 0 0.82505 
88000 2 0.672107 2 0 0.823614 
89000 2 0.692131 2 0 0.814421 
90000 2 0.569501 2 0 0.865556 
91000 2 0.646565 2 0 0.834818 
92000 2 0.529592 2 0 0.87992 
93000 2 0.50086 2 0 0.889687 
94000 2 0.675924 2 0 0.82189 
95000 2 0.637079 2 0 0.838839 
96000 2 0.601766 2 0 0.853203 
97000 2 0.582476 2 0 0.860672 
98000 2 0.56563 2 0 0.866992 
99000 2 0.720662 2 0 0.800632 
100000 2 0.57869 2 0 0.862109 
