# Avida tasks data
# Sat Mar 29 13:29:09 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: OrNot

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 0 
6000 743 
7000 821 
8000 726 
9000 802 
10000 777 
11000 774 
12000 745 
13000 722 
14000 834 
15000 801 
16000 712 
17000 796 
18000 722 
19000 864 
20000 849 
21000 863 
22000 1036 
23000 903 
24000 881 
25000 814 
26000 864 
27000 885 
28000 999 
29000 957 
30000 1105 
31000 774 
32000 852 
33000 818 
34000 924 
35000 799 
36000 872 
37000 754 
38000 834 
39000 840 
40000 901 
41000 1054 
42000 977 
43000 889 
44000 941 
45000 808 
46000 733 
47000 923 
48000 897 
49000 976 
50000 873 
51000 980 
52000 877 
53000 946 
54000 880 
55000 853 
56000 854 
57000 1025 
58000 959 
59000 803 
60000 980 
61000 931 
62000 817 
63000 915 
64000 933 
65000 841 
66000 925 
67000 806 
68000 912 
69000 824 
70000 990 
71000 1006 
72000 865 
73000 850 
74000 866 
75000 960 
76000 1057 
77000 837 
78000 908 
79000 959 
80000 802 
81000 959 
82000 933 
83000 780 
84000 826 
85000 961 
86000 949 
87000 1075 
88000 1013 
89000 1079 
90000 977 
91000 871 
92000 947 
93000 1041 
94000 1036 
95000 1005 
96000 946 
97000 1021 
98000 1045 
99000 939 
100000 905 
