# Avida Dominant Data
# Mon Feb 17 16:13:15 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 47 0 0 3600 0 0 0 0 0 1 047-aaaaa 
1000 44 125 0.352 0.008 47 47 44 34 5 4 14 0 0.405405 79452 047-aafdx 
2000 43 105 0.409524 0.00952381 48 48 43 29 8 5 20 0 0.420561 199574 048-aahro 
3000 44 107 0.411215 0.00934579 48 48 44 31 3 2 25 0 0.435185 292735 048-aaoaz 
4000 46 101 0.455446 0.00990099 49 49 46 29 11 4 38 0 0.465347 450988 049-aakzr 
5000 46 100 0.46 0.01 49 49 46 39 10 7 50 0 0.475248 549498 049-aashg 
6000 48 101 0.475248 0.00990099 51 51 48 34 6 5 55 0 0.515228 693594 051-aaawr 
7000 50 102 0.490196 0.00980392 52 52 50 30 5 4 75 0 0.505051 856596 052-aabee 
8000 50 101 0.49505 0.00990099 52 51.9991 50 37 9 7 78 0 0.51 921156 052-aabty 
9000 49 101 0.485149 0.00990099 52 52 49 21 6 4 87 0 0.510385 1141310 052-aagxc 
10000 51 100 0.51 0.01 53 53 51 42 12 9 102 0 0.535564 1274630 053-aadqm 
11000 50 98 0.510204 0.0102041 53 53 50 44 8 8 113 0 0.529194 1430762 053-aaivf 
12000 55 107 0.514019 0.00934579 57 57 55 42 7 6 128 0 0.538441 1575881 057-aaaox 
13000 52 104 0.5 0.00961538 55 55 52 32 6 5 128 0 0.552303 1703513 055-aafeh 
14000 53 106 0.5 0.00943396 56 56 53 45 12 10 147 0 0.599717 1861750 056-aahbu 
15000 55.6689 104 0.535278 0.00961538 55 55 53 31 3 3 139 0 0.563304 2006427 055-aalko 
16000 53 103 0.514563 0.00970874 56 56 53 25 9 8 158 0 0.544775 2164581 056-aakut 
17000 52 104 0.5 0.00961538 55 55 52 45 8 6 148 0 0.565803 2264590 055-aarmf 
