# Sat Feb 22 16:21:12 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 3 0.0253205 3 0 0.00229819 
6000 3 0.124924 3 0 0.0146552 
7000 2 0.0100164 2 0 0.000861821 
8000 3 0.0221017 3 0 0.00201092 
9000 3 0.188824 3 0 0.0284401 
10000 3 0.509774 3 0 0.112324 
11000 4 0.770144 4 0.00862069 0.160632 
12000 5 0.72374 5 0.027291 0.152542 
13000 5 0.950227 5 0.0307383 0.20023 
14000 7 0.837533 7 0.00373456 0.143637 
15000 7 0.784143 7 0.00390372 0.132471 
16000 5 0.673603 5 0 0.113473 
17000 5 0.806193 5 0 0.146797 
18000 5 0.668791 5 0 0.116633 
19000 5 0.598756 5 0 0.108589 
20000 7 0.891022 7 0.00316001 0.177248 
21000 7 0.899675 7 0.00114943 0.173851 
22000 6 1.1951 6 0.027291 0.251652 
23000 11 1.25394 11 0.0631194 0.274059 
24000 10 1.20793 10 0.0496984 0.265441 
25000 7 0.895495 7 0.00488365 0.167193 
26000 5 0.852424 5 0 0.160966 
27000 4 0.577982 4 0 0.0999713 
28000 6 0.620798 6 0.000574548 0.106291 
29000 6 0.646991 6 0.00919276 0.116346 
30000 4 0.433091 4 0 0.0784483 
31000 4 0.548685 4 0 0.0948003 
32000 8 0.461221 8 0.00723066 0.0781385 
33000 3 0.362572 3 0 0.0683908 
34000 5 0.418478 5 0 0.0700948 
35000 5 0.484596 5 0.00746912 0.0896294 
36000 6 0.411663 6 0.00344729 0.0746912 
37000 2 0.383191 2 0 0.0746912 
38000 4 0.374201 4 0 0.0646366 
39000 5 0.385178 5 0.00287274 0.0709566 
40000 4 0.324193 4 0.000574548 0.0574548 
41000 6 0.410445 6 0.0100546 0.0735421 
42000 3 0.361078 3 0 0.066073 
43000 5 0.433019 5 0 0.0726803 
44000 4 0.563175 4 0 0.0994253 
45000 5 0.454455 5 0 0.0746912 
46000 5 0.349778 5 0.000574548 0.060902 
47000 3 0.268814 3 0 0.0445274 
48000 6 0.587831 6 0.000287274 0.101695 
49000 4 0.582756 4 0.00258546 0.103131 
50000 7 0.569204 7 0.0103419 0.0962367 
51000 6 0.666776 6 0.000861821 0.115197 
52000 6 0.70402 6 0.00344729 0.124102 
53000 6 0.568744 6 0.0106291 0.0988222 
54000 6 0.8133 6 0.0382074 0.168055 
55000 7 0.819948 7 0.0522838 0.17495 
56000 6 0.447066 6 0.0275783 0.0959494 
57000 5 0.312135 5 0 0.0517093 
58000 3 0.319032 3 0 0.0563057 
59000 5 0.342158 5 0.00172364 0.0586038 
60000 5 0.426993 5 0.0218328 0.0867567 
61000 4 0.380639 4 0.00201092 0.0706693 
62000 3 0.27848 3 0 0.0471129 
63000 3 0.2413 3 0 0.0384947 
64000 2 0.180619 2 0 0.027291 
65000 4 0.194021 4 0 0.0278656 
66000 3 0.151665 3 0 0.0206837 
67000 3 0.117249 3 0 0.0152255 
68000 2 0.137193 2 0 0.0192473 
69000 3 0.132629 3 0 0.017811 
70000 2 0.00701383 2 0 0.000574548 
71000 1 0 1 0 0 
72000 1 0 1 0 0 
73000 1 0 1 0 0 
74000 1 0 1 0 0 
75000 1 0 1 0 0 
76000 1 0 1 0 0 
77000 1 0 1 0 0 
78000 1 0 1 0 0 
79000 1 0 1 0 0 
80000 1 0 1 0 0 
81000 1 0 1 0 0 
82000 1 0 1 0 0 
83000 1 0 1 0 0 
84000 1 0 1 0 0 
85000 1 0 1 0 0 
86000 1 0 1 0 0 
87000 1 0 1 0 0 
88000 1 0 1 0 0 
89000 1 0 1 0 0 
90000 1 0 1 0 0 
91000 2 0.00701383 2 0 0.000574548 
92000 1 0 1 0 0 
93000 2 0.304432 2 0 0.0543103 
94000 3 0.282713 3 0.000861821 0.0485493 
95000 2 0.388385 2 0 0.0761275 
96000 5 0.694429 5 0.0166667 0.155172 
97000 3 0.878459 3 0 0.194484 
98000 2 0.449481 2 0 0.0939385 
99000 2 0.547483 2 0 0.1264 
100000 2 0.438107 2 0 0.0904912 
