228 228 228 244 244 244 0 244 244 244 244 244 244 244 244 0 244 244 244 244 244 0 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 0 244 244 244 244 244 180 244 244 244 244 244 244 0 244 244 244 244 0 
244 228 228 244 244 244 244 0 244 244 244 244 244 244 208 244 244 244 244 244 244 244 0 244 244 244 244 244 244 244 212 0 244 244 0 244 244 244 244 244 100 244 180 244 244 180 180 0 244 240 244 244 244 0 244 244 244 244 244 
244 244 244 244 0 244 0 244 244 244 244 244 244 208 0 244 244 0 244 244 244 244 244 244 244 0 244 244 244 0 244 212 244 244 244 244 0 244 240 244 244 244 244 0 0 244 244 208 244 244 0 244 244 244 244 244 0 244 244 
244 180 244 0 244 244 244 244 244 244 244 244 244 208 244 0 244 212 244 244 244 244 244 244 244 244 244 0 244 0 244 244 212 212 244 244 244 244 244 244 240 244 244 0 244 244 244 0 0 244 244 244 244 244 244 240 244 244 116 
244 36 244 240 244 244 244 244 244 0 244 244 244 244 244 244 244 244 212 244 244 212 244 244 244 244 244 244 0 244 244 0 244 244 0 244 244 244 244 244 244 244 244 212 244 244 244 244 244 244 244 244 212 244 244 244 244 244 244 
244 244 244 244 0 244 244 244 244 244 244 244 244 244 244 244 244 244 244 180 0 244 244 244 244 0 244 244 244 244 244 244 244 244 244 0 244 116 244 244 244 244 0 244 244 244 244 244 0 244 0 244 0 0 244 244 244 244 244 
0 244 0 0 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 180 244 244 244 244 0 244 244 244 244 244 0 244 212 244 244 244 244 0 244 244 244 244 244 244 240 0 244 244 244 0 244 244 244 208 244 0 244 244 244 
244 244 244 244 244 244 0 244 96 244 244 244 244 244 244 244 244 244 244 0 244 244 244 0 0 244 244 244 244 212 212 240 244 244 212 212 244 244 244 244 244 244 244 244 244 244 0 244 244 244 244 244 0 244 244 244 244 244 244 
244 244 244 244 244 0 244 244 244 244 244 244 244 0 244 244 244 244 244 244 244 244 244 0 244 244 244 244 244 212 0 212 212 244 244 0 212 0 244 244 0 244 244 244 244 244 244 244 244 244 244 244 244 0 244 244 244 244 180 
244 0 244 244 244 244 0 0 244 244 244 244 244 244 36 244 244 244 0 0 244 244 244 244 244 244 0 244 244 244 212 212 212 0 0 244 180 244 244 244 0 244 244 0 0 244 244 0 0 244 244 244 244 244 244 244 244 244 0 
244 0 0 0 0 244 244 244 244 0 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 240 212 212 0 0 244 244 244 244 244 244 244 244 244 244 0 244 244 244 244 244 244 244 244 244 244 244 0 244 244 244 
244 244 244 240 244 244 244 228 244 180 244 244 244 0 244 244 244 244 244 0 244 244 180 0 244 0 244 0 244 244 244 244 240 0 244 0 244 244 0 244 244 244 116 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 
244 244 244 244 244 0 244 244 244 0 0 0 244 0 244 244 0 244 244 244 244 240 240 180 244 244 244 244 244 244 212 0 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 244 116 244 244 244 244 244 0 0 208 244 244 
