113 113 113 113 0 49 113 0 49 49 49 49 49 17 0 0 0 113 113 113 0 113 113 145 113 113 113 0 49 113 113 113 113 0 232 232 232 24 0 232 0 192 0 232 136 0 232 248 232 104 0 248 248 232 0 112 0 232 232 
112 0 113 0 49 49 49 17 49 0 49 49 113 49 49 113 113 113 16 113 113 113 113 113 113 49 113 49 232 48 232 248 113 152 232 232 113 24 224 232 168 168 184 232 232 136 232 248 248 104 232 232 232 248 232 136 248 200 232 
65 65 49 49 0 49 49 49 49 49 49 49 49 49 113 0 113 113 113 113 113 113 113 113 113 113 81 113 113 113 113 113 113 0 113 200 113 232 232 224 232 232 232 232 232 0 248 232 232 248 232 200 232 232 232 0 232 200 0 
65 65 0 0 49 49 49 0 49 49 17 113 49 113 49 113 113 113 16 113 113 113 16 113 0 113 113 113 0 113 16 113 113 113 113 113 200 232 232 232 232 232 232 0 248 248 144 248 248 248 0 232 232 0 232 232 200 0 200 
65 0 49 49 113 49 0 49 49 49 49 65 113 4 113 0 113 65 65 113 113 113 113 113 113 113 1 1 113 149 113 113 112 0 0 232 232 232 248 232 232 232 137 248 248 248 248 248 248 232 0 0 232 232 232 232 232 232 80 
16 113 113 81 113 113 113 113 1 49 49 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 0 0 0 81 113 113 113 113 232 248 0 232 232 248 248 137 248 248 248 248 248 248 248 232 248 232 232 168 232 232 232 0 232 
0 0 113 113 48 113 0 113 1 49 0 113 113 0 0 113 113 113 113 0 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 248 248 248 248 248 232 16 248 248 248 248 248 216 232 248 232 232 232 0 232 232 232 232 232 
113 113 81 113 48 49 113 0 0 113 113 64 113 113 113 113 0 16 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 248 0 248 113 232 248 248 248 0 248 248 248 248 0 232 248 232 136 232 232 232 232 232 232 
81 113 113 113 0 49 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 113 0 113 113 113 113 112 113 113 113 113 113 113 128 0 248 113 248 113 248 248 248 248 248 248 248 248 248 248 248 137 168 248 232 232 232 232 232 
81 81 113 113 113 113 48 0 113 113 113 113 0 113 113 113 49 49 113 113 0 113 113 113 113 113 113 113 5 113 113 49 113 65 113 232 248 113 248 0 248 248 248 248 248 248 248 248 248 232 0 232 137 248 248 248 0 144 144 
