# Fri Feb 28 09:20:50 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 2 0.00701383 2 0 0.000574548 
6000 2 0.98764 2 0 0.565355 
7000 7 1.9369 7 0.144211 1.05803 
8000 9 2.01743 9 0.627693 1.57828 
9000 10 1.98778 10 0.752657 1.73714 
10000 10 1.96904 10 0.753806 1.73542 
11000 12 2.55335 12 0.788567 1.77219 
12000 17 2.68677 17 1.19659 2.39012 
13000 22 2.74033 22 1.22848 2.43149 
14000 19 2.77341 19 1.2451 2.4651 
15000 25 2.86841 25 1.33905 2.6139 
16000 23 2.84991 23 1.33672 2.60603 
17000 23 2.87642 23 1.3542 2.63506 
18000 27 2.9271 27 1.35658 2.64321 
19000 24 2.84787 24 1.35868 2.65039 
20000 37 2.55266 37 2.01509 4.27291 
21000 35 2.37768 35 2.0641 4.38552 
22000 44 2.72429 44 2.28831 5.12123 
23000 48 2.8517 48 2.3314 5.24246 
24000 49 2.86301 49 2.36167 5.34157 
25000 56 3.52381 56 2.37057 5.35718 
26000 71 4.04531 71 2.37277 5.38638 
27000 72 3.38517 72 2.41601 5.50776 
28000 71 3.33498 71 2.4139 5.49339 
29000 61 3.23548 61 2.4205 5.51163 
30000 66 3.2593 66 2.41016 5.50158 
31000 69 3.80183 69 2.48724 5.7788 
32000 75 3.32824 75 2.61055 6.28182 
33000 73 3.29442 73 2.61639 6.3229 
34000 75 3.29628 75 2.63842 6.38322 
35000 80 3.56188 80 2.70139 6.75754 
36000 64 3.32024 64 2.72171 6.89026 
37000 68 2.91975 68 2.774 7.09997 
38000 70 2.99393 70 2.77698 7.10313 
39000 66 2.85728 66 2.79916 7.17356 
40000 64 2.61321 64 2.80137 7.23154 
41000 67 2.51775 67 2.82937 7.32462 
42000 64 2.52389 64 2.81244 7.28756 
43000 72 2.67494 72 2.80455 7.25022 
44000 67 2.72551 67 2.81405 7.2597 
45000 60 2.50972 60 2.82413 7.31054 
46000 67 2.66252 67 2.81199 7.27061 
47000 69 2.70411 69 2.81369 7.25093 
48000 72 2.82672 72 2.80517 7.22953 
49000 69 3.01624 69 2.78781 7.15283 
50000 69 3.08402 69 2.78453 7.12841 
51000 78 3.15186 78 2.76609 7.08446 
52000 72 3.06838 72 2.78563 7.13186 
53000 73 3.07262 73 2.78149 7.11893 
54000 70 2.76027 70 2.81524 7.25998 
55000 81 3.1031 81 2.77083 7.10118 
56000 67 3.11347 67 2.78544 7.11807 
57000 75 3.23334 75 2.75542 7.03763 
58000 73 3.10454 73 2.77582 7.07211 
59000 80 3.25004 80 2.74321 6.98047 
60000 75 3.2266 75 2.75075 6.98937 
61000 73 3.37701 73 2.73609 6.92157 
62000 78 3.41066 78 2.74182 6.94714 
63000 74 3.13406 74 2.74099 6.97185 
64000 73 3.26337 73 2.74186 6.96696 
65000 78 3.06061 78 2.76106 7.02988 
66000 78 2.95517 78 2.76327 7.05113 
67000 73 3.06466 73 2.74817 6.98506 
68000 69 2.87239 69 2.74949 7.02126 
69000 75 3.05903 75 2.74448 6.98362 
70000 69 2.87746 69 2.75564 7.01781 
71000 67 2.79442 67 2.75223 7.02901 
72000 72 2.77765 72 2.75459 7.03161 
73000 69 2.80607 69 2.76365 7.06205 
74000 65 2.91929 65 2.74637 6.99684 
75000 68 2.79333 68 2.77621 7.09078 
76000 70 3.14982 70 2.74232 6.96265 
77000 78 3.21532 78 2.74108 6.94571 
78000 80 2.88313 80 2.76385 7.05259 
79000 70 3.0686 70 2.74994 6.99713 
80000 64 2.79971 64 2.76975 7.06492 
81000 66 2.85779 66 2.75519 7.03476 
82000 67 2.63915 67 2.77323 7.1144 
83000 69 2.56741 69 2.76758 7.0948 
84000 69 2.90339 69 2.7539 7.01293 
85000 62 2.56936 62 2.78303 7.14708 
86000 57 2.426 57 2.78677 7.15656 
87000 63 2.81039 63 2.7509 7.01982 
88000 63 2.73086 63 2.7723 7.07498 
89000 69 2.87041 69 2.74304 6.98104 
90000 67 2.70093 67 2.77355 7.06205 
91000 62 2.76047 62 2.76002 7.0135 
92000 63 2.813 63 2.74605 6.98448 
93000 58 2.70557 58 2.75862 7.0316 
94000 71 2.78484 71 2.75761 7.03189 
95000 72 2.97032 72 2.74073 6.96179 
96000 63 2.72892 63 2.76329 7.04596 
97000 77 3.00721 77 2.75309 6.99856 
98000 73 2.87998 73 2.74737 6.99684 
99000 66 2.86379 66 2.74241 6.98908 
100000 76 3.0101 76 2.73354 6.94685 
