# Sun Oct 19 09:28:31 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0234561 2 0 0.00229819 
3000 3 0.0448285 3 0 0.00459902 
4000 2 0.0960152 2 0 0.0123528 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 3 0.027924 3 0 0.00258546 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 2 0.00701383 2 0 0.000574548 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 1 0 1 0 0 
15000 1 0 1 0 0 
16000 2 0.0445242 2 0 0.00488365 
17000 1 0 1 0 0 
18000 1 0 1 0 0 
19000 2 0.0488843 2 0 0.0054582 
20000 1 0 1 0 0 
21000 1 0 1 0 0 
22000 1 0 1 0 0 
23000 1 0 1 0 0 
24000 2 0.00379425 2 0 0.000287274 
25000 2 0.00379425 2 0 0.000287274 
26000 1 0 1 0 0 
27000 2 0.00701383 2 0 0.000574548 
28000 1 0 1 0 0 
29000 1 0 1 0 0 
30000 2 0.00701383 2 0 0.000574548 
31000 1 0 1 0 0 
32000 1 0 1 0 0 
33000 1 0 1 0 0 
34000 2 0.0923637 2 0 0.0117782 
35000 2 0.103227 2 0 0.0135057 
36000 3 0.0551786 3 0 0.00574548 
37000 1 0 1 0 0 
38000 1 0 1 0 0 
39000 1 0 1 0 0 
40000 3 0.00758837 3 0 0.000574548 
41000 1 0 1 0 0 
42000 1 0 1 0 0 
43000 2 0.0128781 2 0 0.0011491 
44000 1 0 1 0 0 
45000 2 0.0100164 2 0 0.000861821 
46000 1 0 1 0 0 
47000 1 0 1 0 0 
48000 2 0.0128781 2 0 0.0011491 
49000 2 0.125629 2 0 0.0172364 
50000 2 0.00701383 2 0 0.000574548 
51000 2 0.00379425 2 0 0.000287274 
52000 1 0 1 0 0 
53000 1 0 1 0 0 
54000 1 0 1 0 0 
55000 1 0 1 0 0 
56000 2 0.0156349 2 0 0.00143637 
57000 2 0.00701383 2 0 0.000574548 
58000 2 0.0445242 2 0 0.00488365 
59000 2 0.00701383 2 0 0.000574548 
60000 2 0.0156349 2 0 0.00143637 
61000 1 0 1 0 0 
62000 2 0.0635035 2 0 0.00746912 
63000 1 0 1 0 0 
64000 1 0 1 0 0 
65000 1 0 1 0 0 
66000 2 0.0128781 2 0 0.0011491 
67000 2 0.0128781 2 0 0.0011491 
68000 3 0.0975269 3 0 0.0120655 
69000 1 0 1 0 0 
70000 2 0.0423081 2 0 0.00459638 
71000 1 0 1 0 0 
72000 2 0.0923637 2 0 0.0117782 
73000 1 0 1 0 0 
74000 2 0.0259482 2 0 0.00258546 
75000 3 0.08534 3 0 0.00948003 
76000 2 0.0614689 2 0 0.00718184 
77000 1 0 1 0 0 
78000 1 0 1 0 0 
79000 2 0.0283941 2 0 0.00287274 
80000 3 0.0297414 3 0 0.00287274 
81000 3 0.019896 3 0 0.00172414 
82000 3 0.0297414 3 0 0.00287274 
83000 3 0.019891 3 0 0.00172364 
84000 2 0.0695131 2 0 0.00833094 
85000 2 0.00379425 2 0 0.000287274 
86000 2 0.0467158 2 0 0.00517093 
87000 2 0.0354964 2 0 0.00373456 
88000 1 0 1 0 0 
89000 1 0 1 0 0 
90000 2 0.0100164 2 0 0.000861821 
91000 2 0.0100164 2 0 0.000861821 
92000 2 0.00379425 2 0 0.000287274 
93000 1 0 1 0 0 
94000 1 0 1 0 0 
95000 2 0.00379425 2 0 0.000287274 
96000 2 0.00701383 2 0 0.000574548 
97000 1 0 1 0 0 
98000 1 0 1 0 0 
99000 1 0 1 0 0 
100000 1 0 1 0 0 
