# Avida tasks data
# Sun Apr 13 16:24:44 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And

0 0 0 0 
1000 0 0 0 
2000 0 0 0 
3000 1 0 0 
4000 0 0 0 
5000 441 254 0 
6000 445 368 0 
7000 414 324 0 
8000 489 294 0 
9000 495 456 0 
10000 480 394 0 
11000 599 391 0 
12000 583 428 0 
13000 376 529 0 
14000 692 713 0 
15000 421 502 0 
16000 474 573 0 
17000 475 500 0 
18000 479 531 0 
19000 380 552 0 
20000 487 507 0 
21000 320 409 0 
22000 354 466 0 
23000 284 339 0 
24000 301 327 0 
25000 253 328 0 
26000 289 260 0 
27000 284 229 0 
28000 296 268 0 
29000 355 382 0 
30000 320 293 0 
31000 256 263 0 
32000 334 374 0 
33000 473 426 0 
34000 442 303 0 
35000 360 382 0 
36000 441 433 0 
37000 349 436 0 
38000 401 469 0 
39000 545 420 0 
40000 552 522 0 
41000 445 568 0 
42000 634 587 0 
43000 717 635 0 
44000 616 508 0 
45000 579 510 0 
46000 524 594 0 
47000 493 556 0 
48000 507 478 0 
49000 466 572 0 
50000 477 485 0 
51000 429 449 0 
52000 549 498 0 
53000 516 588 0 
54000 475 617 0 
55000 464 412 0 
56000 454 317 0 
57000 497 363 0 
58000 438 403 0 
59000 530 532 0 
60000 500 494 0 
61000 540 357 0 
62000 538 260 0 
63000 731 303 0 
64000 585 281 0 
65000 706 262 0 
66000 544 385 0 
67000 561 720 0 
68000 851 669 0 
69000 659 563 0 
70000 768 687 0 
71000 1066 669 0 
72000 791 806 0 
73000 668 632 0 
74000 848 800 0 
75000 830 823 0 
76000 965 527 0 
77000 1042 654 0 
78000 918 706 0 
79000 798 635 0 
80000 923 824 0 
81000 760 866 0 
82000 840 830 0 
83000 959 901 0 
84000 731 749 0 
85000 771 740 0 
86000 813 750 0 
87000 548 579 0 
88000 707 595 0 
89000 571 567 0 
90000 701 636 0 
91000 633 564 0 
92000 543 518 0 
93000 723 618 0 
94000 656 550 0 
95000 481 517 0 
96000 653 617 494 
97000 795 675 649 
98000 744 774 660 
99000 736 778 627 
100000 719 667 619 
