# Tue Apr  8 21:27:24 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 2 0.701838 2 0 0.190175 
11000 3 0.889744 3 0 0.229244 
12000 3 0.995526 3 0 0.241885 
13000 3 1.09907 3 0 0.284976 
14000 3 1.13428 3 0 0.293966 
15000 3 1.16542 3 0 0.300201 
16000 3 1.23976 3 0 0.338696 
17000 3 1.0994 3 0 0.273197 
18000 3 1.20612 3 0 0.322414 
19000 3 1.22675 3 0 0.327205 
20000 3 1.17863 3 0 0.310057 
21000 3 1.2286 3 0 0.329216 
22000 3 1.22105 3 0 0.324619 
23000 3 1.21928 3 0 0.332471 
24000 3 1.24194 3 0 0.343678 
25000 3 1.19782 3 0 0.316092 
26000 3 1.20909 3 0 0.316288 
27000 3 1.19222 3 0 0.316001 
28000 3 1.29621 3 0 0.36455 
29000 3 1.22839 3 0 0.331514 
30000 3 1.18181 3 0 0.305947 
31000 3 1.26012 3 0 0.341856 
32000 3 1.22788 3 0 0.325575 
33000 3 1.2403 3 0 0.329598 
34000 3 1.28639 3 0 0.35823 
35000 3 1.27099 3 0 0.363401 
36000 3 1.25197 3 0 0.349038 
37000 3 1.19923 3 0 0.324425 
38000 3 1.19819 3 0 0.320023 
39000 3 1.20326 3 0 0.327205 
40000 3 1.25762 3 0 0.344441 
41000 3 1.30338 3 0 0.365125 
42000 3 1.29984 3 0 0.361678 
43000 3 1.25432 3 0 0.357656 
44000 3 1.22537 3 0 0.325481 
45000 3 1.28454 3 0 0.355172 
46000 3 1.22523 3 0 0.327492 
47000 3 1.27383 3 0 0.346739 
48000 3 1.28461 3 0 0.353634 
49000 3 1.35648 3 0 0.391954 
50000 3 1.27032 3 0 0.348563 
51000 3 1.26127 3 0 0.343005 
52000 3 1.28384 3 0 0.350761 
53000 3 1.2135 3 0 0.318012 
54000 3 1.32405 3 0 0.38035 
55000 3 1.28688 3 0 0.360816 
56000 3 1.20415 3 0 0.325287 
57000 3 1.29138 3 0 0.361103 
58000 3 1.25042 3 0 0.346452 
59000 3 1.27107 3 0 0.350187 
60000 3 1.19226 3 0 0.319736 
61000 3 1.23915 3 0 0.341281 
62000 3 1.21629 3 0 0.322034 
63000 3 1.2367 3 0 0.330078 
64000 3 1.2869 3 0 0.354783 
65000 3 1.19712 3 0 0.315714 
66000 3 1.20478 3 0 0.318874 
67000 3 1.31699 3 0 0.377478 
68000 3 1.32673 3 0 0.380925 
69000 3 1.2874 3 0 0.358518 
70000 3 1.31199 3 0 0.369721 
71000 3 1.25873 3 0 0.340132 
72000 3 1.29605 3 0 0.362827 
73000 3 1.27443 3 0 0.358805 
74000 3 1.21288 3 0 0.322608 
75000 3 1.20751 3 0 0.326056 
76000 3 1.24901 3 0 0.346452 
77000 3 1.17039 3 0 0.304223 
78000 3 1.20786 3 0 0.318874 
79000 3 1.13774 3 0 0.288423 
80000 3 1.21562 3 0 0.325768 
81000 3 1.21875 3 0 0.327492 
82000 3 1.21706 3 0 0.32663 
83000 3 1.23719 3 0 0.351336 
84000 3 1.32933 3 0 0.407067 
85000 4 1.25801 4 0.000287274 0.354783 
86000 3 1.2292 3 0 0.335057 
87000 3 1.22304 3 0 0.338121 
88000 3 1.25549 3 0 0.343103 
89000 4 1.31596 4 0.000287274 0.371445 
90000 3 1.27181 3 0 0.353059 
91000 3 1.23028 3 0 0.341856 
92000 3 1.27731 3 0 0.358805 
93000 3 1.26825 3 0 0.351336 
94000 3 1.33713 3 0 0.392129 
95000 3 1.28837 3 0 0.357081 
96000 3 1.22575 3 0 0.321172 
97000 3 1.24607 3 0 0.338121 
98000 3 1.27104 3 0 0.35507 
99000 3 1.27667 3 0 0.350187 
100000 3 1.36117 3 0 0.404769 
