# Avida tasks data
# Sun Apr 13 20:58:03 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 0 0 0 
4000 0 0 1 0 
5000 0 0 0 0 
6000 0 0 0 0 
7000 0 4 0 0 
8000 0 19 0 0 
9000 0 501 0 0 
10000 0 331 741 610 
11000 0 414 779 836 
12000 0 392 616 738 
13000 0 393 687 874 
14000 0 817 688 811 
15000 0 692 851 936 
16000 0 662 731 882 
17000 0 554 933 858 
18000 0 486 562 736 
19000 0 602 687 794 
20000 0 608 707 743 
21000 0 423 646 613 
22000 0 378 523 629 
23000 0 339 521 665 
24000 0 383 420 702 
25000 0 557 504 665 
26000 0 539 535 609 
27000 0 550 515 613 
28000 0 417 544 616 
29000 0 552 598 683 
30000 0 425 622 624 
31000 0 368 550 570 
32000 0 421 534 572 
33000 0 336 377 472 
34000 0 411 579 595 
35000 0 483 452 621 
36000 0 322 492 596 
37000 0 473 545 642 
38000 0 471 519 675 
39000 0 341 620 570 
40000 0 395 694 562 
41000 0 284 659 511 
42000 442 310 1030 490 
43000 685 518 671 661 
44000 786 553 812 744 
45000 884 889 762 603 
46000 865 733 835 670 
47000 700 886 747 644 
48000 754 789 614 677 
49000 779 931 919 848 
50000 613 821 815 700 
51000 833 896 949 791 
52000 604 910 797 697 
53000 516 596 775 674 
54000 684 741 568 858 
55000 619 828 756 671 
56000 697 1201 766 639 
57000 752 1008 843 855 
58000 714 791 832 700 
59000 758 758 874 786 
60000 612 860 842 568 
61000 623 942 1071 770 
62000 642 936 988 771 
63000 750 994 959 750 
64000 686 1068 866 796 
65000 702 1062 814 770 
66000 814 932 769 714 
67000 738 804 669 678 
68000 701 810 798 669 
69000 797 1109 994 950 
70000 867 851 998 800 
71000 763 922 848 807 
72000 715 1036 924 872 
73000 687 1132 865 782 
74000 741 1180 977 975 
75000 737 1035 878 852 
76000 732 1099 768 788 
77000 804 1142 897 776 
78000 910 1044 1064 914 
79000 690 750 955 896 
80000 608 1009 921 698 
81000 730 1203 928 682 
82000 565 1069 827 898 
83000 866 1062 876 1066 
84000 654 1240 786 866 
85000 745 1332 683 892 
86000 784 1025 722 947 
87000 751 803 835 937 
88000 797 1080 939 908 
89000 617 1138 959 904 
90000 745 1201 792 851 
91000 896 1226 1009 1005 
92000 804 985 1076 979 
93000 940 1091 882 1095 
94000 661 929 854 1038 
95000 787 958 905 1093 
96000 882 1138 899 1116 
97000 817 1221 1196 922 
98000 745 1091 963 1069 
99000 683 998 923 1066 
100000 744 1263 864 970 
