# Sun Apr 13 20:58:03 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 2 0.00379425 2 0 0.000287274 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 2 0.0128781 2 0 0.0011491 
8000 2 0.0488843 2 0 0.0054582 
9000 2 0.594424 2 0 0.143924 
10000 6 1.54273 6 0.148808 0.483194 
11000 6 1.69236 6 0.18908 0.583046 
12000 6 1.63305 6 0.141339 0.50158 
13000 7 1.7499 7 0.169584 0.561333 
14000 8 1.96177 8 0.246653 0.665517 
15000 8 1.79533 8 0.311102 0.712152 
16000 8 1.8138 8 0.262828 0.653736 
17000 8 1.93831 8 0.275894 0.673657 
18000 8 1.60768 8 0.201463 0.512496 
19000 8 1.55731 8 0.267436 0.598391 
20000 8 1.43522 8 0.277448 0.591209 
21000 8 1.26645 8 0.217672 0.483194 
22000 8 1.23896 8 0.201919 0.439529 
23000 8 1.22583 8 0.195772 0.438093 
24000 8 1.22937 8 0.200248 0.432347 
25000 8 1.19927 8 0.238362 0.495835 
26000 8 1.02818 8 0.243252 0.483482 
27000 8 1.05068 8 0.244861 0.482045 
28000 8 1.12302 8 0.219753 0.453031 
29000 8 1.17659 8 0.259533 0.526724 
30000 8 1.045 8 0.237679 0.480034 
31000 8 0.960873 8 0.214431 0.427463 
32000 6 0.986516 6 0.222615 0.438667 
33000 8 0.875316 8 0.168097 0.340419 
34000 8 1.03028 8 0.227721 0.455329 
35000 8 1.09986 8 0.217639 0.446998 
36000 8 1.05168 8 0.191595 0.405172 
37000 8 1.07092 8 0.238844 0.476874 
38000 8 1.13703 8 0.229055 0.478311 
39000 8 1.27583 8 0.189621 0.439943 
40000 8 1.47512 8 0.182997 0.474289 
41000 8 1.39822 8 0.154387 0.417696 
42000 12 1.71679 12 0.297318 0.652686 
43000 14 2.18109 14 0.303249 0.728239 
44000 13 2.18202 13 0.383041 0.831658 
45000 16 2.26274 16 0.413076 0.901465 
46000 16 2.33326 16 0.410025 0.891411 
47000 15 2.19381 15 0.390571 0.855214 
48000 15 2.34107 15 0.345923 0.814134 
49000 16 2.46251 16 0.453621 0.998851 
50000 16 2.46085 16 0.363203 0.84717 
51000 14 2.3197 14 0.464752 0.996839 
52000 16 2.41357 16 0.380941 0.86412 
53000 15 2.08399 15 0.338187 0.735708 
54000 15 2.29125 15 0.384173 0.819018 
55000 15 2.21655 15 0.381428 0.825625 
56000 14 2.03662 14 0.467977 0.948865 
57000 15 2.11855 15 0.446668 0.993393 
58000 14 2.13472 14 0.396855 0.87245 
59000 15 2.28299 15 0.411405 0.912381 
60000 15 2.1178 15 0.372551 0.827923 
61000 15 2.20171 15 0.452951 0.978454 
62000 16 2.11902 16 0.46543 0.958633 
63000 15 2.10354 15 0.484427 0.991956 
64000 16 2.13354 16 0.477673 0.981609 
65000 16 2.19463 16 0.461986 0.961793 
66000 16 2.17836 16 0.438042 0.927607 
67000 16 2.21179 16 0.367961 0.829934 
68000 15 2.24026 15 0.372897 0.855501 
69000 16 2.35349 16 0.53387 1.106 
70000 16 2.29904 16 0.481635 1.01005 
71000 16 2.36711 16 0.449026 0.959494 
72000 16 2.39958 16 0.484954 1.01896 
73000 15 2.26579 15 0.490488 0.995977 
74000 16 2.38705 16 0.533826 1.11261 
75000 16 2.33416 16 0.46899 1.00603 
76000 16 2.369 16 0.461817 0.972996 
77000 15 2.19724 15 0.492421 1.03964 
78000 15 2.25475 15 0.547588 1.12956 
79000 16 2.26655 16 0.459872 0.945418 
80000 15 2.03968 15 0.46352 0.929885 
81000 15 2.21574 15 0.497947 1.0181 
82000 16 2.18334 16 0.470637 0.96523 
83000 16 2.29393 16 0.535706 1.11175 
84000 15 2.25926 15 0.500904 1.01867 
85000 16 2.09553 16 0.505354 1.04912 
86000 16 2.13315 16 0.486648 0.999138 
87000 16 2.2042 16 0.457008 0.955473 
88000 16 2.15503 16 0.514697 1.06981 
89000 15 2.21487 15 0.503127 1.03936 
90000 14 2.19737 14 0.496273 1.03103 
91000 16 2.27318 16 0.583321 1.18816 
92000 15 2.31657 15 0.546022 1.10428 
93000 15 2.21708 15 0.571938 1.15139 
94000 15 2.26539 15 0.477607 1.00029 
95000 16 2.10687 16 0.522236 1.07527 
96000 16 2.07889 16 0.568681 1.15915 
97000 15 2.30023 15 0.587343 1.19425 
98000 16 2.27916 16 0.547771 1.11117 
99000 16 2.21472 16 0.522777 1.05429 
100000 14 2.21532 14 0.540857 1.10342 
