# Mon Feb 24 13:16:03 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 7 1.08603 7 0.000574548 0.248492 
3000 14 2.67208 14 0.489103 1.34598 
4000 14 2.93241 14 0.661295 1.605 
5000 16 3.17309 16 0.850396 1.87963 
6000 16 3.21929 16 1.01569 2.09945 
7000 17 3.30506 17 1.07359 2.1738 
8000 16 3.27298 16 1.14694 2.28198 
9000 16 3.25601 16 1.10368 2.23758 
10000 16 3.18597 16 1.12925 2.27578 
11000 16 3.23101 16 1.08249 2.22005 
12000 17 3.26189 17 1.10319 2.22924 
13000 16 3.23852 16 1.0938 2.24598 
14000 18 3.39307 18 1.0179 2.0902 
15000 21 3.14419 21 1.16747 2.31695 
16000 22 3.14831 22 1.16963 2.33036 
17000 25 3.44997 25 1.11427 2.27894 
18000 27 3.29808 27 1.20642 2.45763 
19000 27 3.40037 27 1.19683 2.43851 
20000 30 3.61514 30 1.27253 2.55903 
21000 31 3.57412 31 1.32994 2.64206 
22000 32 3.54684 32 1.3323 2.65843 
23000 35 3.60882 35 1.30961 2.60442 
24000 34 3.49524 34 1.34752 2.66906 
25000 35 3.63505 35 1.29608 2.57455 
26000 35 3.58345 35 1.32056 2.63344 
27000 37 3.64495 37 1.33038 2.6592 
28000 38 3.6325 38 1.33922 2.65211 
29000 39 3.76683 39 1.3823 2.7179 
30000 39 3.81451 39 1.39786 2.7413 
31000 43 3.8381 43 1.43155 2.80552 
32000 44 3.85876 44 1.44637 2.82103 
33000 42 4.04304 42 1.41481 2.76932 
34000 39 3.98132 39 1.44281 2.83625 
35000 38 3.87259 38 1.48567 2.89285 
36000 42 3.92425 42 1.49186 2.90664 
37000 43 4.04786 43 1.48163 2.87619 
38000 43 4.03302 43 1.46589 2.85464 
39000 44 3.89984 44 1.47751 2.88365 
40000 46 4.08921 46 1.47425 2.88193 
41000 48 4.06536 48 1.45582 2.8443 
42000 44 4.06743 44 1.50879 2.93824 
43000 48 4.23081 48 1.50203 2.95145 
44000 45 4.16772 45 1.53519 3.00172 
45000 49 4.3096 49 1.50359 2.95605 
46000 42 4.01008 42 1.50479 2.9503 
47000 48 4.13083 48 1.51499 2.99626 
48000 46 4.04278 46 1.54592 3.03304 
49000 47 4.17908 47 1.51256 2.96581 
50000 49 4.10536 49 1.56338 3.06492 
51000 49 4.27373 49 1.58593 3.14996 
52000 47 4.16755 47 1.62916 3.23075 
53000 53 4.12102 53 1.626 3.23183 
54000 52 4.17067 52 1.62405 3.20569 
55000 52 4.1709 52 1.63432 3.23269 
56000 49 4.27297 49 1.62635 3.21689 
57000 48 4.11936 48 1.61814 3.19851 
58000 50 4.21337 50 1.63168 3.22909 
59000 49 4.09921 49 1.63995 3.26609 
60000 48 4.15278 48 1.62838 3.2439 
61000 53 4.068 53 1.7009 3.37087 
62000 46 4.17368 46 1.65409 3.29503 
63000 50 4.16042 50 1.60831 3.18621 
64000 46 3.89077 46 1.69621 3.36512 
65000 54 4.31069 54 1.61624 3.18558 
66000 53 4.12797 53 1.64641 3.25826 
67000 54 4.22426 54 1.58969 3.14881 
68000 47 4.07809 47 1.67249 3.29991 
69000 52 4.21875 52 1.66685 3.29885 
70000 52 4.14362 52 1.64119 3.25998 
71000 56 4.11619 56 1.63285 3.2273 
72000 48 4.15153 48 1.62675 3.20224 
73000 46 4.04376 46 1.6433 3.25539 
74000 51 3.93689 51 1.67394 3.3454 
75000 49 4.09621 49 1.63816 3.24303 
76000 51 4.11249 51 1.67437 3.32577 
77000 50 4.02437 50 1.68855 3.34013 
78000 49 4.03203 49 1.68024 3.32749 
79000 57 4.36063 57 1.64543 3.25941 
80000 54 4.11445 54 1.70103 3.36886 
81000 45 3.53059 45 1.45289 2.8772 
82000 34 3.50392 34 1.31904 2.65058 
83000 35 3.4124 35 1.35069 2.70553 
84000 35 3.82659 35 1.18165 2.43275 
85000 32 3.63432 32 1.20925 2.47205 
86000 32 3.45143 32 1.31859 2.65466 
87000 37 3.70482 37 1.30843 2.63589 
88000 33 3.67264 33 1.39378 2.75044 
89000 35 3.92226 35 1.17723 2.39221 
90000 38 4.01384 38 1.1078 2.33584 
91000 28 3.61522 28 0.887498 1.96414 
92000 29 3.52685 29 0.554171 1.54722 
93000 31 3.77951 31 0.536249 1.50898 
94000 32 3.54282 32 0.453331 1.4246 
95000 31 3.69294 31 0.596645 1.58415 
96000 26 3.55396 26 0.710055 1.75252 
97000 35 3.77226 35 0.651308 1.68571 
98000 27 3.07392 27 0.801429 1.86335 
99000 28 3.16745 28 0.919531 2.02947 
100000 29 3.1185 29 1.01294 2.19942 
