# Avida tasks data
# Wed Mar 26 22:14:57 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 0 
4000 0 
5000 0 
6000 0 
7000 342 
8000 780 
9000 899 
10000 848 
11000 829 
12000 848 
13000 756 
14000 714 
15000 902 
16000 702 
17000 702 
18000 732 
19000 750 
20000 671 
21000 595 
22000 587 
23000 675 
24000 648 
25000 617 
26000 670 
27000 562 
28000 551 
29000 578 
30000 547 
31000 627 
32000 615 
33000 512 
34000 610 
35000 548 
36000 559 
37000 581 
38000 526 
39000 648 
40000 545 
41000 672 
42000 571 
43000 584 
44000 443 
45000 513 
46000 570 
47000 535 
48000 493 
49000 482 
50000 554 
51000 569 
52000 519 
53000 524 
54000 551 
55000 586 
56000 543 
57000 545 
58000 478 
59000 512 
60000 516 
61000 443 
62000 409 
63000 519 
64000 496 
65000 477 
66000 500 
67000 502 
68000 541 
69000 547 
70000 477 
71000 554 
72000 497 
73000 611 
74000 598 
75000 580 
76000 607 
77000 558 
78000 662 
79000 560 
80000 605 
81000 604 
82000 641 
83000 662 
84000 636 
85000 497 
86000 573 
87000 538 
88000 608 
89000 589 
90000 609 
91000 540 
92000 596 
93000 574 
94000 615 
95000 620 
96000 654 
97000 572 
98000 534 
99000 542 
100000 569 
