# Sun Apr 27 17:14:53 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.0162337 2 0 0.0015 
4000 6 0.567839 6 0.0804161 0.181136 
5000 15 0.798355 15 0.134459 0.2888 
6000 20 0.921889 20 0.195685 0.415642 
7000 36 1.04963 36 0.295914 0.631863 
8000 40 1.23919 40 0.309915 0.6737 
9000 40 1.28088 40 0.295011 0.655466 
10000 42 1.32912 42 0.302377 0.6779 
11000 48 1.42283 48 0.346121 0.8153 
12000 48 1.52548 48 0.363155 0.865687 
13000 56 1.78862 56 0.369794 0.89759 
14000 54 1.77433 54 0.363901 0.878888 
15000 52 1.8005 52 0.361809 0.8889 
16000 51 1.87056 51 0.368076 0.92 
17000 52 1.81384 52 0.35636 0.908 
18000 56 1.90189 56 0.375159 0.9411 
19000 47 1.87839 47 0.344861 0.8999 
20000 45 1.88965 45 0.354637 0.90319 
21000 46 1.85764 46 0.343604 0.893089 
22000 49 1.83964 49 0.33709 0.8878 
23000 43 1.84244 43 0.338373 0.9008 
24000 48 1.76446 48 0.360604 0.9235 
25000 41 1.72229 41 0.337022 0.867987 
26000 43 1.85115 43 0.369547 0.9506 
27000 46 2.04252 46 0.349002 0.936087 
28000 50 2.08506 50 0.387519 1.02931 
29000 52 2.16314 52 0.373489 0.9964 
30000 53 2.15973 53 0.370426 0.984098 
31000 51 2.05261 51 0.353131 0.9704 
32000 49 2.01878 49 0.334416 0.9167 
33000 43 1.85691 43 0.33777 0.898 
34000 41 1.79086 41 0.348913 0.894079 
35000 45 1.89758 45 0.351806 0.90429 
36000 51 1.91168 51 0.374939 0.9497 
37000 46 1.84422 46 0.360547 0.89829 
38000 46 1.83641 46 0.359763 0.9121 
39000 40 1.82503 40 0.350463 0.9165 
40000 42 1.72432 42 0.355249 0.899 
41000 40 1.72996 40 0.354628 0.889289 
42000 45 1.62274 45 0.350796 0.865587 
43000 49 1.70009 49 0.357041 0.916 
44000 43 1.65105 43 0.352547 0.8891 
45000 43 1.63559 43 0.347974 0.868287 
46000 42 1.6951 42 0.342327 0.8688 
47000 45 1.77187 45 0.363902 0.89809 
48000 49 1.77476 49 0.373085 0.9165 
49000 44 1.80855 44 0.347111 0.886089 
50000 48 1.77737 48 0.339591 0.8715 
51000 41 1.72551 41 0.340181 0.8732 
52000 47 1.75045 47 0.36446 0.908091 
53000 46 1.56148 46 0.334211 0.827283 
54000 39 1.55607 39 0.345771 0.8548 
55000 45 1.48662 45 0.338072 0.8239 
56000 47 1.40855 47 0.323567 0.7873 
57000 40 1.4199 40 0.334104 0.8129 
58000 40 1.27582 40 0.319107 0.782 
59000 40 1.21442 40 0.334911 0.7994 
60000 41 1.1543 41 0.330999 0.7733 
61000 44 1.16871 44 0.326049 0.7598 
62000 47 1.37271 47 0.346275 0.8154 
63000 44 1.29625 44 0.333491 0.7721 
64000 44 1.26554 44 0.313284 0.7363 
65000 47 1.17607 47 0.294657 0.7072 
66000 40 1.11102 40 0.304153 0.7259 
67000 39 1.16194 39 0.315765 0.7448 
68000 37 1.11504 37 0.310708 0.7292 
69000 44 1.12925 44 0.321238 0.7546 
70000 43 1.09184 43 0.299232 0.7009 
71000 44 1.09732 44 0.327792 0.755 
72000 39 1.03752 39 0.312929 0.7149 
73000 43 1.11421 43 0.312711 0.7218 
74000 49 1.1052 49 0.303622 0.6941 
75000 42 1.01107 42 0.306713 0.7043 
76000 41 0.97071 41 0.308902 0.7082 
77000 39 1.03536 39 0.3137 0.709071 
78000 46 1.00961 46 0.301434 0.6807 
79000 45 1.00567 45 0.304125 0.6865 
80000 46 1.0724 46 0.324623 0.7257 
81000 49 2.21838 49 1.05415 2.2694 
82000 57 2.97186 57 1.66444 3.5326 
83000 60 3.44449 60 1.87734 3.94489 
84000 63 3.6425 63 1.88647 3.92559 
85000 65 3.77212 65 1.83268 3.79288 
86000 69 3.89992 69 1.72781 3.55236 
87000 74 3.84184 74 1.64616 3.3804 
88000 69 3.91213 69 1.6157 3.30526 
89000 73 3.89969 73 1.56331 3.1923 
90000 72 3.87121 72 1.47137 3.0135 
91000 72 3.80251 72 1.44037 2.9537 
92000 65 3.6453 65 1.38437 2.84508 
93000 74 3.61059 74 1.3307 2.75478 
94000 78 3.63938 78 1.3394 2.7659 
95000 65 3.46663 65 1.29675 2.6695 
96000 70 3.42626 70 1.32394 2.74117 
97000 74 3.36588 74 1.2988 2.7138 
98000 77 3.3037 77 1.26119 2.6341 
99000 68 3.0813 68 1.25015 2.5931 
100000 74 3.06501 74 1.21535 2.5427 
