# Avida resource data
# Wed Sep 24 14:15:00 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resNAND0
#  3: resAND0
#  4: resOR0
#  5: resAND1
#  6: resXOR1
#  7: resORN1
#  8: resANDN0
#  9: resNOR0
# 10: resANDN1
# 11: resOR1
# 12: resORN0
# 13: resNOR1
# 14: resXOR0
# 15: resNAND1
# 16: resNOT1
# 17: resNOT0
# 18: resEQU1

0 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 99.4893 
1000 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 9949.5 
2000 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 9949.92 
3000 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 25300 9949.92 
4000 25297 25300 25300 25300 25300 25278.5 25300 25300 25300 25300 25269.3 25300 25300 25300 25286.8 25298.2 9949.92 
5000 25291.2 25300 25300 25300 25300 25282 25300 25300 25300 25300 25280.3 25300 25300 25284.8 25279.5 25281.8 9949.92 
6000 25291 25300 25300 25300 25300 25278.5 25300 25300 25300 25300 25283.2 25300 25300 25291.2 25278 25286 9949.92 
7000 25284.5 25300 25300 25300 25300 25279 25300 25300 25300 25300 25281.5 25300 25300 25289.2 25284.3 25281 9949.92 
8000 25289.8 25300 25300 25300 25300 25282.8 25300 25300 25300 25300 25280.2 25300 25300 25288.8 25281.8 25285.2 9949.92 
9000 25289.8 25300 25300 25300 25300 25281.5 25300 25300 25300 25300 25280 25300 25300 25282.5 25279.5 25282.8 9949.92 
10000 25285.2 25300 25300 25300 25300 25284.5 25300 25300 25300 25300 25278 25300 25300 25285.3 25277 25283 9949.92 
11000 25288.8 25300 25300 25300 25300 25283.5 25300 25300 25300 25300 25278.5 25300 25300 25290 25282.2 25281.3 9949.92 
12000 25288.2 25300 25300 25300 25300 25284 25277.5 25300 25300 25300 25279.3 25300 25300 25290.5 25286 25284.8 9949.92 
13000 25287.2 25293.8 25300 25300 25300 25284.3 25281 25300 25281.8 25300 25283.3 25300 25300 25289.2 25285 25288 9949.92 
14000 25286 25291.5 25300 25292.8 25300 25288 25278.3 25300 25285.8 25300 25281.3 25300 25300 25289.5 25285.3 25287 9949.92 
15000 25288.2 25284.2 25300 25289.5 25300 25288.3 25275.8 25300 25284.8 25300 25283.3 25300 25300 25292.5 25287.2 25288.8 9949.92 
16000 25284.8 25291 25300 25287.2 25300 25278.5 25279.5 25300 25282.5 25300 25279 25300 25300 25289.2 25282.3 25284 9949.92 
17000 25284 25286.5 25300 25285.8 25300 25277.8 25281.2 25300 25286.2 25300 25283.5 25300 25300 25292.5 25283.2 25287 9949.92 
18000 25287.5 25288.2 25300 25286.8 25300 25281.5 25278.5 25300 25286.5 25300 25281.5 25300 25300 25288 25283.5 25285.8 9949.82 
19000 25286.8 25286.2 25300 25290.2 25300 25282.3 25278.3 25300 25285.8 25300 25282.3 25300 25300 25291.2 25283.3 25285 9949.92 
20000 25285.5 25288.2 25300 25290 25300 25284.2 25278.5 25300 25286.5 25300 25280.3 25300 25300 25286.5 25285 25287.8 9949.92 
21000 25288.5 25288.2 25300 25287.2 25300 25283.8 25279.5 25300 25284 25282.8 25281.3 25300 25300 25293.2 25283.3 25284 9949.92 
22000 25284 25288.8 25300 25290 25300 25278.8 25279.8 25296.5 25283.8 25285.8 25282.2 25297.2 25300 25290.5 25285.8 25284.5 9949.92 
23000 25288 25285.2 25300 25291.2 25300 25283 25285.2 25296 25287.2 25277.5 25280.5 25294.2 25300 25292.2 25288.2 25291.5 9949.92 
24000 25290.5 25289.8 25291.2 25291.2 25300 25281.8 25286.8 25278.3 25289 25286 25287.8 25275.5 25300 25293.8 25289 25292 9949.92 
25000 25291.2 25293 25290 25294.5 25300 25281.5 25288 25280.5 25284.8 25283.5 25283.5 25281.3 25300 25292.5 25285.5 25287.8 9949.92 
