# Avida tasks data
# Mon Mar 24 16:33:52 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not

0 0 
1000 0 
2000 0 
3000 9 
4000 4 
5000 95 
6000 729 
7000 891 
8000 826 
9000 896 
10000 965 
11000 1035 
12000 918 
13000 1007 
14000 1026 
15000 982 
16000 1075 
17000 890 
18000 1090 
19000 997 
20000 1158 
21000 1114 
22000 989 
23000 901 
24000 908 
25000 936 
26000 972 
27000 968 
28000 1009 
29000 882 
30000 1024 
31000 1015 
32000 1114 
33000 1052 
34000 954 
35000 1003 
36000 1087 
37000 822 
38000 895 
39000 864 
40000 858 
41000 975 
42000 1074 
43000 1201 
44000 1170 
45000 924 
46000 1070 
47000 1095 
48000 1147 
49000 1108 
50000 1073 
51000 1172 
52000 1046 
53000 1142 
54000 1090 
55000 1131 
56000 1251 
57000 1104 
58000 1126 
59000 1226 
60000 1142 
61000 1151 
62000 1182 
63000 1284 
64000 1178 
65000 1002 
66000 1067 
67000 1091 
68000 1084 
69000 1132 
70000 1367 
71000 1169 
72000 1184 
73000 1446 
74000 1208 
75000 1290 
76000 1171 
77000 1220 
78000 1079 
79000 1198 
80000 1244 
81000 1153 
82000 1145 
83000 1198 
84000 1136 
85000 1172 
86000 1115 
87000 1006 
88000 979 
89000 1189 
90000 1238 
91000 1309 
92000 1314 
93000 1019 
94000 1086 
95000 1251 
96000 1294 
97000 1310 
98000 1224 
99000 975 
100000 1004 
