seed, ent, functional_ent, overlap, variance, kurtosis, skew, resources
31096, 5.1807575192,4.55010113965,0.0349197229404,0.00178714571827, 1.9999561011, 1.58456895245,8752.0
31097, 5.40816705789,4.55151976146,0.0290180306538,0.00116517884687, 0.75451491916, 1.38695820883,8586.0
31094, 5.33316046381,4.42755379321,0.0307382935938,0.00191540970376, 8.92285356837, 2.66165288826,8988.0
31095, 5.37041512413,4.54581414925,0.0315031600115,0.00136684301322, 0.898243288759, 1.40911006667,8773.0
31092, 5.55537556429,4.63510523172,0.0278068655343,0.0011908292414, 1.59924237529, 1.62659044892,9002.0
31093, 5.57096193544,4.66843537216,0.0262932725425,0.000953752997721, 1.16108607552, 1.45368516388,8512.0
31090, 5.53696807584,4.67224188835,0.0287047826241,0.00128608528315, 2.498034424, 1.7725573358,8893.0
31091, 5.48433063586,4.6886697336,0.0274825241789,0.00125554195113, 1.55693069279, 1.6227016093,8897.0
50241, 1.17485897683,1.09795827882,0.967645791439,4.82191017234, 3.05803327504, 2.23489771472,26947.0
31098, 5.36916292004,4.76054494317,0.032012610582,0.00139334824057, 0.802647222602, 1.38994219664,8692.0
31099, 5.3614879573,4.71869925132,0.0323738389352,0.00126006156794, 0.752997461135, 1.26362941735,8452.0
50127, 1.53575170397,1.43657467542,0.641266877334,2.75678228985, 6.88382111842, 2.9585764455,26787.0
11858, 1.14022130612,0.897022655345,0.518758977305,2.88399269445, 9.95878222563, 3.44865782551,27087.0
50125, 1.22806996661,1.05997215521,0.485187446136,2.44959077001, 10.6782244666, 3.53264088149,27023.0
50124, 1.60481949918,1.31439196998,0.401276100334,1.85638205164, 13.8138921504, 3.959611041,26540.0
50123, 4.1213534183,3.67049369086,0.142740865378,0.090229560398, 18.0467724191, 4.11648469764,20869.0
50122, 1.05275621079,0.751374514489,0.55809086059,3.13985607959, 8.95850572869, 3.29979155415,27198.0
50121, 3.50485400487,2.86159473879,0.145916739504,0.188939045909, 24.8484674567, 4.8828779277,23873.0
11910, 3.8600095875,3.55413384161,0.0959186604834,0.0153251027934, 0.743652768797, 1.43230622462,9349.0
11904, 0.966095956579,0.643130657356,0.487485636311,2.84284635319, 10.8989155821, 3.57847125994,27151.0
50129, 2.44827554518,2.19738550146,0.36442114335,1.0155040965, 14.0904427782, 3.94944008652,25371.0
50128, 1.39640776046,1.24224705975,0.591761872141,2.63007731168, 7.51421254972, 3.03997782853,26779.0
50160, 4.682545553,4.31802635509,0.104567652973,0.0181748888136, 5.82829839952, 2.21201128823,16744.0
50048, 4.39560157464,3.89410267972,0.116126197678,0.0518607231005, 17.69803949, 3.84898463382,20616.0
50049, 4.82575775327,4.36881152624,0.0818110639832,0.00844625925967, 0.909625423606, 1.28484926216,14524.0
50044, 1.28537135373,1.08661203681,0.513051805037,2.66147993854, 9.94627566023, 3.44556850199,26789.0
50167, 0.92720762134,0.832599672981,0.783309393852,4.46780534419, 5.02236412561, 2.63893552819,27267.0
50046, 4.13776511715,3.65064961061,0.14529523909,0.129729301979, 30.5091493757, 5.40893384281,22254.0
50047, 3.94031928491,3.827274294,0.0844814708417,0.00955967860219, -0.115602283981, 1.13346942926,7352.0
50040, 3.23876505251,3.18134722907,0.113509049124,0.0244895883958, 3.25292523765, 1.96095859058,6322.0
50041, 1.81130401081,1.50938207444,0.418270611893,1.56715308284, 12.0411986075, 3.68358537025,26208.0
50042, 1.86947977227,1.47039569039,0.373226084458,1.42465069746, 13.9119735822, 3.92763157922,25984.0
11914, 2.02710982594,1.61992287955,0.37085607584,1.04718434871, 9.70096236562, 3.27635764785,25819.0
50165, 4.03033711967,3.75720424014,0.0669609046512,0.00800335858833, 5.64618561848, 2.42097401643,7692.0
11916, 4.41740601948,4.10127828077,0.137379923067,0.0344120700547, 6.81465972811, 2.43688568852,19607.0
11968, 1.18987541979,0.928262617973,0.597883013281,3.1203162712, 7.89186801898, 3.12779840896,27056.0
11919, 4.81538420232,4.46009004791,0.114227233554,0.0288654931601, 8.32957418011, 2.80500081249,19086.0
11851, 1.42459205337,0.869141124739,0.29335071708,1.60997240698, 20.9491212168, 4.78536687773,26550.0
50169, 5.03527008813,4.45179256339,0.074681761883,0.0144207663897, 11.5830545759, 3.19258407259,15858.0
50228, 1.50356865079,1.47169148453,1.27583069999,4.20667359557, 1.00094174805, 1.67646491417,26647.0
11853, 4.56005563195,4.08113119307,0.0585979867385,0.00617160469799, 4.06647988422, 2.08531962187,9995.0
12050, 2.30377271153,2.2980792399,0.100668937497,0.0124458578383, 1.14772659365, 1.55124591216,2453.0
11861, 4.66716999177,4.0784584989,0.0971754832355,0.033387949409, 9.85051194187, 3.05347515581,18943.0
11860, 1.26258114864,1.05335781113,0.594060062316,3.01968136821, 7.87581532303, 3.12403329238,26883.0
11863, 1.99855567437,1.81454157786,0.399749013441,1.40571403082, 13.3254126453, 3.86626923181,26439.0
11862, 4.9719509269,4.42309000887,0.089422202966,0.0238526197554, 15.6559629686, 3.59333957527,18988.0
11865, 2.26890544288,2.02515169352,0.411455839637,1.18166980617, 11.6820455667, 3.61466205131,25781.0
11864, 1.50491604157,1.27905974256,0.423936289061,2.06512431219, 12.9070308801, 3.84968093467,26563.0
11867, 3.06393165367,2.79770077384,0.294359858278,0.492363611449, 15.7283622607, 4.04150419879,24592.0
11866, 3.70151793343,3.3444544965,0.185092087204,0.158229609893, 14.0049262137, 3.65245522085,23195.0
11869, 2.06837425031,1.66146779784,0.285019777694,1.07281832533, 19.8610677528, 4.62017506421,25796.0
11868, 0.953892147446,0.761344692443,0.651010246098,3.83923588993, 7.03885748214, 3.00091572855,27194.0
12051, 1.02733237628,0.939773579419,0.779919563344,4.18631343996, 4.97368139787, 2.62394928296,27149.0
50229, 1.44910095162,1.23697577495,0.548877580334,2.42396042158, 8.54657695271, 3.20473355743,26749.0
12053, 4.31070028947,3.56449486378,0.100527286375,0.10435201567, 47.6380460072, 6.79583320866,21696.0
12052, 1.08459225883,0.868738938598,0.648448721632,3.54872852003, 6.95416964301, 2.97894468137,27087.0
12055, 4.26904702695,3.88454987406,0.134884611702,0.0467024266782, 4.2566412712, 2.1613950217,21129.0
12054, 4.3372950024,3.9084786458,0.11989576066,0.0321513772634, 6.91699074572, 2.42948249714,17529.0
12057, 3.17938402001,2.73718108282,0.228277314948,0.304562027436, 14.311501106, 3.72880521013,23839.0
12056, 3.04451482401,2.73187210608,0.249774284894,0.344836828086, 10.3964332628, 3.31429348597,24345.0
50220, 4.08723792772,3.5321226692,0.125397932801,0.0678544855409, 8.61848272978, 2.98389649863,21389.0
50221, 3.50487750574,3.17217785186,0.191217630402,0.211856438561, 16.857069099, 4.01945144164,23297.0
50222, 4.12271700409,3.8420304021,0.167231134429,0.161661086022, 28.6126508397, 5.35321108956,22121.0
50223, 3.24616414784,2.76352144566,0.173078944234,0.357825041781, 32.7585810604, 5.77841122654,24702.0
50224, 3.61802744861,3.18801636184,0.169432597471,0.188746886995, 18.3172437428, 4.21951280573,23002.0
50225, 0.664080233916,0.618053714686,0.715677313207,4.59311327097, 6.0481924379, 2.83102978631,27404.0
50226, 1.45451525046,1.0864608586,0.426027003735,2.05584015316, 12.6721367126, 3.80514832497,26694.0
50227, 4.19856725435,3.87746011226,0.158144211433,0.0580989075012, 1.78774869608, 1.6891259938,22020.0
50053, 3.20453454555,2.60598892117,0.18759753721,0.342683152831, 23.4288268303, 4.84586658761,24162.0
50111, 3.96468106277,3.58370495345,0.0727412011526,0.0203146479129, 21.779551605, 4.61600084806,8356.0
11929, 2.6643190036,2.485557039,0.299087905774,0.727854911876, 17.6194041611, 4.34847975101,24987.0
50118, 3.12080013302,2.82395006103,0.278379775926,0.374181566707, 8.4250536954, 3.05119901773,24226.0
50119, 3.79124727232,3.45309616368,0.214454823723,0.170964610321, 9.47214201919, 3.22021189001,21649.0
31128, 5.04203647362,4.80463186067,0.0783707298587,0.00760238585275, 8.2940874916, 2.63523690629,12822.0
31129, 5.44626812547,5.17428136124,0.0654732205406,0.00440634981937, 6.55698967099, 2.41000485728,12991.0
31126, 5.65005308241,5.37278181594,0.0660298764723,0.00335328321244, 6.63645260873, 2.35454897585,13791.0
31127, 5.51128142993,5.14422282874,0.0657807407701,0.00388387645056, 5.20935773097, 2.22937501599,13281.0
31124, 5.57858906416,5.23759580013,0.0663746049986,0.00383704240272, 5.36677638002, 2.29687744254,13863.0
31125, 5.76943048417,5.44459542298,0.0606408816693,0.00218466895371, 0.0617698398328, 1.02938791558,13932.0
31122, 5.45424196047,5.11944643668,0.0689704702374,0.00458682550666, 4.08033317048, 1.98000376905,13925.0
31123, 5.73873490039,5.39536850874,0.0597131681877,0.00214094904029, 1.92425933511, 1.37221055428,13511.0
31120, 5.1151092787,4.96380672077,0.0808133039676,0.00527010498791, 3.52419478689, 1.66710067126,12659.0
31121, 5.47368245394,5.19717943421,0.0699015434436,0.00495167729008, 11.8936774751, 2.99040026795,13383.0
11920, 3.14776120541,2.30810118627,0.143385521402,0.326654408357, 38.3840907699, 6.21332332373,23958.0
50099, 2.41336944484,2.21009015415,0.380320234657,0.947823511652, 11.5502200712, 3.55226049034,25154.0
50098, 4.22544682322,3.87227958631,0.0874157189449,0.0137086431229, 1.1379628847, 1.59806798847,10346.0
50097, 1.57154998524,1.55953171654,0.759436943407,3.17515336879, 4.96847356201, 2.6218123277,26436.0
50096, 3.94233757702,3.64246825752,0.202648478839,0.0860732067221, 2.14172291413, 1.78849379163,21868.0
50095, 1.26599617569,1.17906156567,0.964270324619,4.32723079691, 2.95143909399, 2.19526017046,26853.0
50094, 0.769131250063,0.736263840697,1.57006607297,8.6454217878, 0.206581983486, 1.46831995775,27327.0
50093, 4.79911420462,4.26110789506,0.0676506185805,0.0162955823548, 21.244605196, 4.27423900009,14365.0
50092, 2.17137757144,1.95578205888,0.411248364135,1.08642320253, 10.6760998973, 3.42534043095,25768.0
50091, 2.77766470896,2.63175921977,0.345617707008,0.614618330714, 12.5541633048, 3.62580377963,25265.0
50090, 3.08505014461,2.64307780268,0.182857315653,0.308295402644, 22.9825046765, 4.72993122158,24188.0
50058, 3.62604932517,3.23471796047,0.198088323627,0.143038602273, 6.27462448437, 2.54170111995,22755.0
50259, 3.14270144464,2.69887172912,0.227140884618,0.345936167603, 16.8193036035, 4.08227122044,24511.0
50258, 4.61696486288,3.89675284565,0.0977802014812,0.0324751372853, 7.59696898183, 2.68783633768,20082.0
50255, 4.3465610944,4.07337824221,0.136862569564,0.0686378558616, 20.5639228087, 4.26965274263,20486.0
11924, 0.667315119133,0.556894526916,0.983661304223,6.3544130121, 3.1292926284, 2.26243295238,27393.0
50257, 4.91272969365,4.43650009329,0.0915890343497,0.0215372850938, 10.0995638815, 3.036297476,17854.0
50256, 3.32229648313,2.8767892915,0.177004839458,0.289074761317, 26.7374995643, 5.12295147917,24030.0
50251, 3.82299973168,3.48066411916,0.189372560285,0.14857904506, 13.9054341537, 3.67822216618,22413.0
50250, 3.86838747545,3.4748740217,0.142500281029,0.135370773504, 21.8374180464, 4.51958025543,22818.0
50253, 1.06046163338,0.971946767375,0.866577292604,4.5718846313, 4.02581417101, 2.44071124939,27149.0
11925, 0.765094970886,0.552529581976,0.78649813272,4.76995547133, 5.00794219001, 2.63518591685,27378.0
31232, 4.3033621009,4.14571488779,0.0204579964706,0.0005996076487, 0.200555942878, 1.12844579511,3988.0
31233, 4.32496299443,4.16574375459,0.0204579964706,0.000548129293126, -0.438065633617, 0.895217403986,3988.0
31230, 4.33164241855,4.18199311383,0.0214550948535,0.000567530710141, -0.706290226118, 0.788149408911,4033.0
31231, 4.30955127597,4.16284081361,0.0220316885068,0.000589387824437, -0.100868613385, 0.939694686715,3988.0
31236, 4.16898173226,4.04078594154,0.0262087210973,0.000760238758766, -0.704040079996, 0.755467880759,3923.0
31237, 4.37838389533,4.2214949283,0.0200990842519,0.000492542903974, -0.0461730873597, 0.962729641432,3988.0
31234, 4.32481435901,4.17853170725,0.0221820414463,0.000527630772824, -0.390307403068, 0.827634326336,3938.0
31235, 4.25622140696,4.12604840343,0.0240393137213,0.000609112059326, -0.890734006196, 0.653548800912,3933.0
31238, 4.16027935748,4.04250521903,0.0278152829647,0.000715611886458, -0.966988975123, 0.551479897159,3873.0
31239, 4.28414238504,4.14634088215,0.0226256822752,0.000592967935065, -0.357369412141, 0.880651104443,3938.0
50110, 4.52208111835,4.10660888367,0.135820367042,0.0564617460775, 13.4976384159, 3.6711630466,20330.0
133, 0.641958341027,0.600316035383,0.985672220626,6.4009381118, 3.12255966522, 2.25990488132,27449.0
132, 0.851203021568,0.74294326331,0.713326891437,4.19057173347, 5.99398799977, 2.81549978544,27314.0
131, 0.484555661983,0.247145428762,0.720587083127,5.09364532876, 6.09402349581, 2.84428839208,27592.0
135, 0.233140233602,0.187134317403,1.59322033898,11.8062284766, 0.247116197858, 1.49788029086,27730.0
50000, 2.66517718098,2.46854798809,0.30091927607,0.600803002367, 13.3801728916, 3.73395411938,25140.0
50001, 3.42255477497,3.12680574767,0.218392934919,0.254874889616, 13.4164485783, 3.67772671028,23567.0
50002, 0.920176217231,0.58581674715,0.519908072393,3.10466904469, 9.94762221518, 3.44646072759,27147.0
50003, 1.33298255743,1.21462210594,0.548138876349,2.65021161296, 8.81488926973, 3.26623835207,26713.0
50004, 2.32728792889,2.13503605083,0.407130773405,0.998861138703, 10.5328702639, 3.3951501394,25510.0
50005, 1.7083474025,1.3125868243,0.443635196107,1.68685625695, 10.7424072554, 3.49154594883,26253.0
50006, 2.17506612139,2.02472756029,0.389951465852,1.25185585941, 12.526369445, 3.73476751182,25791.0
50007, 3.05461123109,2.68503780604,0.21039756949,0.396564740558, 20.5021415634, 4.5433360648,24169.0
50008, 0.974693927109,0.732864636148,0.650986306617,3.61758126075, 6.90739754112, 2.96636429079,27193.0
50009, 2.75675782768,2.54104256372,0.311117494973,0.548412307687, 9.71488174162, 3.24731830937,24909.0
11838, 3.44487155252,3.04439679619,0.207321890261,0.222851735741, 12.3371106612, 3.55452623945,23094.0
11839, 3.85870274631,3.32950846656,0.162294949138,0.107998667318, 7.4749085057, 2.76886699682,22033.0
11836, 4.79718397432,4.30824977033,0.100437294519,0.0200220324334, 7.35399783611, 2.52172214314,15733.0
11837, 2.81407300669,2.46555759363,0.298190175237,0.639946394125, 14.8879128879, 3.95811674974,24912.0
11834, 0.957700374825,0.857395320167,0.978023556449,5.50457281911, 3.10552821775, 2.25315039804,27236.0
11835, 1.7465899422,1.52500016265,0.54370665244,2.04068417724, 8.31583891132, 3.15564147921,26497.0
11832, 4.38612748766,3.8329261954,0.115847545568,0.0674834602171, 17.890700723, 4.10091141812,19760.0
11833, 2.85201574345,2.46640644819,0.272114555941,0.466616223171, 12.5165708332, 3.58588233283,24628.0
11830, 5.27378253712,4.97435026874,0.072201474672,0.00326386138588, -0.546146760837, 0.811812430958,12818.0
11831, 1.63480925164,1.53330299263,0.850936831689,3.24999386097, 3.94375017834, 2.41229098841,26659.0
11902, 2.60817533794,2.36321867878,0.379745687114,0.623748730756, 6.07801373656, 2.63486772567,25116.0
50074, 2.81062306947,2.50485359472,0.312191649076,0.495098608122, 9.71718016939, 3.18679661213,24995.0
50077, 0.853798422459,0.741965509596,0.873503782438,5.32406759195, 4.1105725728, 2.46979655377,27366.0
50076, 4.31406812903,3.8488338701,0.125966357049,0.0515988761993, 8.55005186457, 2.89769107156,19732.0
50178, 3.90145893405,3.47694404271,0.0564065933213,0.00934950190803, 14.7770959778, 3.69179024479,7265.0
50179, 0.644726581185,0.534901410917,0.877749050401,5.69019962579, 4.09750916776, 2.46533170222,27499.0
50073, 0.728322246241,0.531644341568,1.31241022695,7.94865161647, 1.175568077, 1.77569925341,27411.0
11905, 0.395192927214,0.251641073263,1.13452620347,7.98351703021, 2.15454631629, 2.03581373155,27645.0
50174, 0.776443456923,0.685165880998,0.782361390405,4.74488991823, 5.0301908587, 2.64156456409,27234.0
50175, 2.90267658025,2.55506415921,0.244638381757,0.595350561876, 21.8227609948, 4.78848382057,24696.0
50176, 2.71381560781,2.40515727913,0.271835466607,0.59667841355, 18.1427775486, 4.3222485498,25549.0
50177, 1.26063340781,1.08947407991,0.645480225989,3.03786388439, 6.61799983938, 2.89534092089,26963.0
50079, 1.91583530614,1.58126124739,0.442553694848,1.67574498191, 11.5126061254, 3.63664273854,26189.0
50171, 4.41112116385,4.10470462831,0.132199381359,0.0625727210964, 14.0751404049, 3.66639997339,19788.0
50172, 0.975704658172,0.846648351321,0.599606655912,3.53496163004, 8.02425950867, 3.16035598441,27134.0
50173, 4.20732500839,3.83107709827,0.153234776332,0.0615134578089, 5.32907779357, 2.39099249363,20803.0
50114, 1.13440923256,0.834047902256,0.517514124294,2.89899278595, 9.98997593473, 3.45558733517,27022.0
11859, 1.31252636959,1.12779013512,0.483050847458,2.4900787776, 10.893569464, 3.57723993238,26904.0
50059, 0.81283794916,0.743040660838,0.871333269495,5.08096584406, 4.01409838348, 2.43762106246,27298.0
11883, 3.50148604736,2.99665653879,0.190925340739,0.192077434672, 11.7225032374, 3.40557879369,23926.0
11882, 2.04994352765,1.97801797629,0.501484247822,1.78523846507, 9.78420428519, 3.409217127,26185.0
11881, 3.52032549119,2.950177708,0.192711454016,0.17942940316, 7.43814866127, 2.9195509976,23479.0
