# Sun Mar  2 11:43:33 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 3 0.457164 3 0 0.0746912 
4000 9 0.933895 9 0.941642 1.9382 
5000 12 1.9123 12 1.22476 2.40259 
6000 12 0.884266 12 1.48081 2.83448 
7000 15 1.29722 15 1.5232 2.93536 
8000 14 0.930843 14 1.89795 3.80006 
9000 15 0.835112 15 1.90884 3.82476 
10000 14 0.891176 14 1.91239 3.8216 
11000 12 0.82255 12 1.91897 3.83855 
12000 13 0.810705 13 1.92218 3.84344 
13000 13 0.762937 13 1.92273 3.84516 
14000 15 0.863027 15 1.90957 3.82218 
15000 13 0.843486 13 1.91087 3.82448 
16000 16 0.953275 16 1.9019 3.80115 
17000 14 0.903768 14 1.9052 3.81126 
18000 14 0.890294 14 1.90866 3.81816 
19000 13 0.957887 13 1.90608 3.80465 
20000 13 1.01873 13 1.89016 3.78253 
21000 14 0.975878 14 1.90133 3.79948 
22000 14 0.918797 14 1.9084 3.81327 
23000 24 1.65669 24 1.89685 3.79977 
24000 21 1.09809 21 1.90533 3.81379 
25000 21 1.10036 21 1.89825 3.80494 
26000 19 1.01237 19 1.91406 3.8351 
27000 21 1.10756 21 1.89578 3.80494 
28000 22 1.14866 22 1.88521 3.78052 
29000 19 1.08009 19 1.90235 3.81097 
30000 17 1.05612 17 1.89828 3.80293 
31000 16 0.915591 16 1.91573 3.83736 
32000 18 1.17462 18 1.88377 3.77392 
33000 26 1.93095 26 2.1031 4.42258 
34000 22 1.14215 22 2.21135 4.7291 
35000 23 1.20112 23 2.2071 4.71466 
36000 19 1.01422 19 2.21944 4.7518 
37000 21 1.08887 21 2.21011 4.73054 
38000 23 1.18127 23 2.20863 4.7227 
39000 23 1.16365 23 2.20091 4.70899 
40000 23 1.14416 23 2.21774 4.74088 
41000 25 1.28107 25 2.19232 4.68218 
42000 20 1.06575 20 2.21463 4.74052 
43000 22 1.02696 22 2.21959 4.75438 
44000 21 1.06389 21 2.22363 4.75955 
45000 19 0.983833 19 2.23681 4.78333 
46000 21 0.980885 21 2.23459 4.78052 
47000 21 0.975391 21 2.23693 4.78426 
48000 23 1.13452 23 2.21795 4.74195 
49000 23 1.10282 23 2.22605 4.75381 
50000 22 1.10362 22 2.22103 4.74691 
51000 24 1.00093 24 2.23223 4.77564 
52000 23 0.940983 23 2.23241 4.77909 
53000 22 1.03918 22 2.2289 4.76788 
54000 24 1.1407 24 2.22378 4.74806 
55000 29 1.71913 29 2.22079 4.75323 
56000 29 1.60187 29 2.22219 4.7561 
57000 36 1.73643 36 2.21114 4.73678 
58000 41 2.40957 41 2.22705 4.76156 
59000 37 1.7409 37 2.2072 4.72336 
60000 30 1.40271 30 2.21585 4.74511 
61000 27 1.52752 27 2.2028 4.70756 
62000 31 1.369 31 2.22058 4.75352 
63000 32 1.52125 32 2.20372 4.7092 
64000 29 1.38654 29 2.21718 4.74461 
65000 28 1.33273 28 2.21798 4.7449 
66000 26 1.27961 26 2.21959 4.7472 
67000 27 1.359 27 2.21329 4.73801 
68000 27 1.22984 27 2.22062 4.75668 
69000 30 1.30535 30 2.2142 4.7426 
70000 26 1.3507 26 2.2099 4.72952 
71000 25 1.29654 25 2.2123 4.73485 
72000 29 1.37028 29 2.21861 4.74511 
73000 28 1.31745 28 2.20538 4.72364 
74000 30 1.27382 30 2.2277 4.76961 
75000 28 1.31381 28 2.20832 4.72393 
76000 28 1.26404 28 2.21775 4.74806 
77000 29 1.29553 29 2.20316 4.72106 
78000 35 1.42683 35 2.20398 4.71359 
79000 28 1.22715 28 2.21703 4.74605 
80000 36 2.02017 36 2.40836 5.41051 
81000 29 1.20959 29 2.49065 5.70353 
82000 29 1.17729 29 2.49637 5.7202 
83000 30 1.23016 30 2.49121 5.70526 
84000 29 1.2013 29 2.49072 5.70468 
85000 28 1.28593 28 2.48194 5.67825 
86000 30 1.2682 30 2.492 5.70124 
87000 37 1.22947 37 2.49465 5.71388 
88000 25 1.06373 25 2.50893 5.7561 
89000 26 1.27799 26 2.48608 5.69003 
90000 31 1.2071 31 2.49316 5.71158 
91000 33 1.23719 33 2.49025 5.70124 
92000 28 1.26867 28 2.49418 5.70928 
93000 30 1.18911 30 2.49323 5.71359 
94000 27 1.12537 27 2.50235 5.73973 
95000 30 1.14726 30 2.493 5.71531 
96000 25 1.16046 25 2.49898 5.72565 
97000 31 1.16176 31 2.49862 5.72766 
98000 32 1.19591 32 2.49401 5.7133 
99000 32 1.21858 32 2.49685 5.7179 
100000 31 1.14782 31 2.49743 5.72336 
