# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
17575135,38,36,-1,-1,5
17571917,58,33,-1,-1,0
17571431,0,30,-1,-1,2
17564097,49,41,-1,-1,7
17574992,44,48,-1,-1,7
17536207,10,3,-1,-1,5
17575878,37,25,-1,-1,6
17566400,54,39,-1,-1,7
17570591,9,40,-1,-1,4
17575943,41,4,-1,-1,3
17567960,3,47,-1,-1,1
17568424,9,46,-1,-1,6
17571498,44,23,-1,-1,3
17573870,37,37,-1,-1,2
17573226,45,27,-1,-1,4
17572956,33,6,-1,-1,6
17576111,29,32,-1,-1,3
17575413,31,24,-1,-1,6
17570367,3,55,-1,-1,0
17574074,23,18,-1,-1,4
17561658,36,14,-1,-1,2
17573208,49,5,-1,-1,1
17571261,15,52,-1,-1,0
17576072,17,42,-1,-1,2
17576128,17,37,-1,-1,2
17566531,44,16,-1,-1,1
17572234,37,20,-1,-1,1
17557423,29,7,-1,-1,5
17570669,9,31,-1,-1,1
17567910,32,49,-1,-1,6
17574837,57,52,-1,-1,7
17575802,38,32,-1,-1,7
17568303,32,12,-1,-1,1
17546846,0,17,-1,-1,2
17575107,26,36,-1,-1,6
17563494,10,57,-1,-1,2
17571365,18,27,-1,-1,5
17575746,17,14,-1,-1,6
17572835,21,42,-1,-1,2
17569748,54,38,-1,-1,2
17572712,57,46,-1,-1,6
17572678,48,9,-1,-1,1
17568181,11,52,-1,-1,1
17569834,40,37,-1,-1,4
17573291,53,10,-1,-1,0
17550474,54,41,-1,-1,5
17571947,27,39,-1,-1,5
17570572,15,9,-1,-1,0
17571486,38,3,-1,-1,6
17574295,20,42,-1,-1,4
17574709,21,39,-1,-1,2
17575533,5,15,-1,-1,5
17574846,34,38,-1,-1,0
17572251,57,18,-1,-1,2
17573844,1,42,-1,-1,3
17556333,29,3,-1,-1,5
17574882,16,42,-1,-1,7
17576097,45,22,-1,-1,1
17576004,25,56,-1,-1,3
17558266,12,54,-1,-1,2
17567272,49,19,-1,-1,7
17573771,18,26,-1,-1,3
17570606,16,28,-1,-1,7
17572181,26,12,-1,-1,3
17573740,53,29,-1,-1,0
17575737,16,37,-1,-1,3
17575349,52,1,-1,-1,6
17570630,8,16,-1,-1,6
17574465,25,38,-1,-1,0
17575150,14,32,-1,-1,3
17571294,42,53,-1,-1,5
17574993,12,48,-1,-1,1
17566667,7,54,-1,-1,5
17553890,12,9,-1,-1,2
17569938,55,17,-1,-1,1
17570980,55,41,-1,-1,0
17559878,43,1,-1,-1,2
17553757,44,14,-1,-1,3
17575192,30,28,-1,-1,1
17570494,35,45,-1,-1,6
17572840,57,56,-1,-1,4
17574113,46,46,-1,-1,1
17575398,40,45,-1,-1,4
17574825,17,4,-1,-1,0
17569360,52,6,-1,-1,5
17575977,4,35,-1,-1,5
17574911,18,50,-1,-1,6
17575299,6,12,-1,-1,0
17569974,51,45,-1,-1,3
17567084,13,14,-1,-1,3
17575312,28,15,-1,-1,1
17575572,34,10,-1,-1,4
17575143,24,14,-1,-1,2
17575868,14,55,-1,-1,0
17574484,37,7,-1,-1,1
17571540,41,0,-1,-1,4
17574886,8,28,-1,-1,7
17566278,11,19,-1,-1,0
17576009,32,29,-1,-1,1
17575563,24,30,-1,-1,3
17575336,49,2,-1,-1,3
17565715,6,20,-1,-1,4
17566228,34,47,-1,-1,4
17575999,25,55,-1,-1,3
17573769,49,56,-1,-1,5
17573848,50,51,-1,-1,5
17575857,23,38,-1,-1,6
17574563,5,21,-1,-1,4
17527122,58,0,-1,-1,6
17575519,3,30,-1,-1,7
17574201,5,26,-1,-1,4
17570042,52,21,-1,-1,4
17572652,13,48,-1,-1,2
17573923,49,34,-1,-1,0
17570139,53,30,-1,-1,6
17575959,9,53,-1,-1,7
17569129,47,41,-1,-1,6
17575898,55,40,-1,-1,6
17552907,58,20,-1,-1,0
17573880,35,17,-1,-1,2
17575450,4,44,-1,-1,5
17575622,31,0,-1,-1,5
17575284,29,57,-1,-1,7
17560265,15,58,-1,-1,1
17573885,42,24,-1,-1,1
17573367,46,51,-1,-1,0
17574254,24,26,-1,-1,3
17576038,23,40,-1,-1,6
17574981,34,31,-1,-1,6
17573789,22,24,-1,-1,4
17563402,13,57,-1,-1,6
17561531,1,49,-1,-1,5
17574638,44,29,-1,-1,0
17574759,1,37,-1,-1,7
17572464,40,7,-1,-1,1
17572222,14,41,-1,-1,2
17572313,27,0,-1,-1,4
17575623,31,33,-1,-1,3
17575396,27,47,-1,-1,1
17573611,19,47,-1,-1,0
17575712,23,30,-1,-1,0
17571104,8,30,-1,-1,2
17573886,13,53,-1,-1,6
17567903,5,17,-1,-1,3
17572173,58,52,-1,-1,0
17575266,14,18,-1,-1,4
17576047,24,40,-1,-1,2
17572884,38,25,-1,-1,3
17576002,23,42,-1,-1,0
17574806,54,44,-1,-1,7
17574724,31,11,-1,-1,6
17571849,48,53,-1,-1,2
17573910,7,43,-1,-1,5
17559337,54,3,-1,-1,2
17574718,50,44,-1,-1,7
17576037,43,8,-1,-1,5
17573544,39,36,-1,-1,3
17573221,12,1,-1,-1,4
17572805,50,14,-1,-1,6
17576094,4,37,-1,-1,2
17574251,12,35,-1,-1,6
17561934,8,46,-1,-1,0
17568847,49,21,-1,-1,6
17575969,15,44,-1,-1,6
17567958,42,21,-1,-1,5
17574633,31,54,-1,-1,0
17563046,23,0,-1,-1,2
17574272,43,39,-1,-1,3
17566638,44,54,-1,-1,0
17567127,20,39,-1,-1,1
17565374,44,8,-1,-1,5
17573629,38,53,-1,-1,1
17569019,6,42,-1,-1,2
17545689,31,5,-1,-1,7
17574468,0,34,-1,-1,1
17560867,32,1,-1,-1,2
17575149,42,47,-1,-1,4
17568077,10,24,-1,-1,1
17574879,55,21,-1,-1,7
17573736,37,38,-1,-1,7
17566587,37,51,-1,-1,4
17571570,18,6,-1,-1,5
17573535,7,28,-1,-1,3
17571048,49,12,-1,-1,3
17567307,53,37,-1,-1,0
17548087,1,57,-1,-1,5
17572091,9,39,-1,-1,7
17573634,43,24,-1,-1,1
17574136,38,31,-1,-1,7
17575854,17,33,-1,-1,0
17575275,48,18,-1,-1,7
17574170,39,34,-1,-1,6
17575603,19,30,-1,-1,5
17575120,24,24,-1,-1,4
17573447,54,5,-1,-1,3
17573436,44,38,-1,-1,4
17575276,15,51,-1,-1,3
17575580,50,16,-1,-1,7
17573062,9,32,-1,-1,4
17574321,26,38,-1,-1,1
17575445,54,20,-1,-1,6
17576057,17,39,-1,-1,6
17565433,13,56,-1,-1,1
17575455,8,41,-1,-1,5
17571033,7,49,-1,-1,2
17554285,10,50,-1,-1,0
17573840,40,13,-1,-1,5
17566704,51,1,-1,-1,0
17575697,3,51,-1,-1,4
17564790,40,56,-1,-1,6
17575178,21,27,-1,-1,6
17575488,55,55,-1,-1,4
17575272,50,22,-1,-1,4
17574537,30,29,-1,-1,0
17571174,2,49,-1,-1,2
17574473,10,37,-1,-1,6
17540879,58,39,-1,-1,4
17571495,56,28,-1,-1,3
17570859,4,18,-1,-1,2
17570624,30,7,-1,-1,1
17572423,42,45,-1,-1,4
17572634,30,54,-1,-1,7
17566106,0,7,-1,-1,1
17562299,41,14,-1,-1,7
17575728,17,43,-1,-1,2
17566038,47,22,-1,-1,1
17575146,4,58,-1,-1,2
17575874,38,56,-1,-1,5
17566193,55,35,-1,-1,6
17574281,6,21,-1,-1,1
17572363,42,32,-1,-1,5
17575769,9,43,-1,-1,7
17575704,36,29,-1,-1,3
17574229,57,34,-1,-1,3
17570539,0,56,-1,-1,0
17571025,11,26,-1,-1,2
17574889,9,33,-1,-1,1
17576058,27,36,-1,-1,0
17575809,25,27,-1,-1,4
17573351,56,21,-1,-1,1
17573623,6,56,-1,-1,3
17575103,14,50,-1,-1,7
17563290,22,14,-1,-1,3
17560415,16,18,-1,-1,7
17574920,17,20,-1,-1,2
17573303,43,32,-1,-1,6
17570522,5,16,-1,-1,2
17550774,2,8,-1,-1,2
17567286,2,24,-1,-1,2
17575558,5,27,-1,-1,6
17574503,3,37,-1,-1,7
17571110,58,29,-1,-1,4
17574774,42,34,-1,-1,7
17571750,42,56,-1,-1,0
17571416,48,38,-1,-1,1
17574057,18,9,-1,-1,3
17575283,19,23,-1,-1,2
17566258,46,38,-1,-1,7
17575615,37,23,-1,-1,6
17575631,34,27,-1,-1,2
17576105,19,34,-1,-1,2
17573990,19,25,-1,-1,4
17572830,31,56,-1,-1,0
17572903,21,47,-1,-1,0
17575286,32,10,-1,-1,0
17567050,47,0,-1,-1,2
17572032,46,3,-1,-1,2
17565187,13,36,-1,-1,5
17567731,50,53,-1,-1,4
17574736,21,9,-1,-1,2
