# Wed Apr  2 12:05:08 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 1 0 1 0 0 
15000 1 0 1 0 0 
16000 1 0 1 0 0 
17000 2 0.0377961 2 0 0.00402183 
18000 2 0.782674 2 0 0.232692 
19000 2 0.864419 2 0 0.286699 
20000 2 0.927934 2 0 0.343292 
21000 2 0.915006 2 0 0.330078 
22000 2 0.887418 2 0 0.305085 
23000 2 0.925493 2 0 0.340707 
24000 2 0.897828 2 0 0.31408 
25000 2 0.909736 2 0 0.325 
26000 2 0.940477 2 0 0.357369 
27000 2 0.92133 2 0 0.336398 
28000 2 0.875598 2 0 0.295402 
29000 2 0.897077 2 0 0.313416 
30000 2 0.893799 2 0 0.310543 
31000 2 0.902838 2 0 0.318587 
32000 2 0.838618 2 0 0.268026 
33000 2 0.881291 2 0 0.3 
34000 2 0.910544 2 0 0.325768 
35000 2 0.874769 2 0 0.294743 
36000 2 0.897726 2 0 0.31399 
37000 2 0.932688 2 0 0.348463 
38000 2 0.900937 2 0 0.316863 
39000 2 0.875852 2 0 0.295605 
40000 2 0.840279 2 0 0.269176 
41000 2 0.854006 2 0 0.278943 
42000 2 0.911746 2 0 0.326918 
43000 2 0.881537 2 0 0.300201 
44000 2 0.918487 2 0 0.333525 
45000 2 0.899761 2 0 0.315805 
46000 2 0.89998 2 0 0.316001 
47000 2 0.917912 2 0 0.33295 
48000 2 0.90903 2 0 0.324332 
49000 2 0.952427 2 0 0.372307 
50000 2 0.889792 2 0 0.307096 
51000 2 0.856747 2 0 0.280954 
52000 2 0.895773 2 0 0.312267 
53000 2 0.895773 2 0 0.312267 
54000 2 0.949874 2 0 0.368966 
55000 2 0.897402 2 0 0.313703 
56000 2 0.913236 2 0 0.328354 
57000 2 0.913629 2 0 0.328736 
58000 2 0.940963 2 0 0.357943 
59000 2 0.948898 2 0 0.36771 
60000 2 0.927665 2 0 0.343005 
61000 2 0.919821 2 0 0.334866 
62000 2 0.912344 2 0 0.327492 
63000 2 0.889792 2 0 0.307096 
64000 2 0.894459 2 0 0.311117 
65000 2 0.919631 2 0 0.334674 
66000 2 0.916756 2 0 0.331801 
67000 2 0.913236 2 0 0.328354 
68000 2 0.904094 2 0 0.319736 
69000 2 0.902207 2 0 0.318012 
70000 2 0.926584 2 0 0.341856 
71000 2 0.909638 2 0 0.324907 
72000 2 0.917335 2 0 0.332376 
73000 2 0.912344 2 0 0.327492 
74000 2 0.929005 2 0 0.344441 
75000 2 0.909638 2 0 0.324907 
76000 2 0.933978 2 0 0.349899 
77000 2 0.902838 2 0 0.318587 
78000 2 0.864041 2 0 0.286412 
79000 2 0.90503 2 0 0.320598 
80000 2 0.872224 2 0 0.292732 
81000 2 0.876929 2 0 0.296467 
82000 2 0.927396 2 0 0.342718 
83000 2 0.919726 2 0 0.33477 
84000 2 0.921892 2 0 0.336972 
85000 2 0.908421 2 0 0.323758 
86000 2 0.907196 2 0 0.322608 
87000 2 0.895117 2 0 0.311692 
88000 2 0.906271 2 0 0.321747 
89000 2 0.870757 2 0 0.291583 
90000 2 0.915299 2 0 0.330365 
91000 2 0.878712 2 0 0.297903 
92000 2 0.905341 2 0 0.320885 
93000 2 0.860229 2 0 0.283539 
94000 2 0.943831 2 0 0.36139 
95000 2 0.909334 2 0 0.324619 
96000 2 0.93652 2 0 0.352772 
97000 2 0.922825 2 0 0.337931 
98000 2 0.921048 2 0 0.33611 
99000 2 0.927665 2 0 0.343005 
100000 2 0.935763 2 0 0.35191 
