# Avida tasks data
# Sun Apr 13 22:20:51 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 1196 1082 0 1621 
4000 1632 1851 2 2884 
5000 1423 1503 1738 3177 
6000 1496 1555 1710 3250 
7000 1174 3115 2144 3075 
8000 2982 3233 2941 3221 
9000 3139 3300 3068 3273 
10000 3096 3285 3059 3227 
11000 3098 3283 3079 3238 
12000 3032 3256 3018 3275 
13000 3110 3230 3021 3225 
14000 3166 3299 2972 3220 
15000 3046 3262 3047 3222 
16000 3163 3196 3022 3205 
17000 3165 3265 2948 3239 
18000 3014 3234 3047 3237 
19000 3120 3273 3124 3254 
20000 3140 3252 3131 3213 
21000 3141 3225 3035 3195 
22000 3217 3184 3063 3179 
23000 3178 3226 3153 3202 
24000 3153 3191 3095 3225 
25000 3195 3183 3077 3169 
26000 3120 3212 3067 3197 
27000 3142 3144 3054 3173 
28000 3163 3178 2980 3131 
29000 3271 3283 3115 3274 
30000 3219 3215 3062 3172 
31000 3195 3199 3102 3191 
32000 3196 3255 3009 3243 
33000 3257 3201 3002 3188 
34000 3237 3163 2947 3104 
35000 3157 3181 2974 3187 
36000 3239 3161 3055 3145 
37000 3236 3159 2960 3121 
38000 3190 3165 3060 3163 
39000 3196 3262 3052 3201 
40000 3165 3204 3015 3114 
41000 3274 3239 3037 3168 
42000 3225 3241 3136 3241 
43000 3208 3206 3090 3202 
44000 3211 3184 3015 3159 
45000 3209 3164 2975 3142 
46000 3176 3203 3094 3193 
47000 3197 3158 3039 3135 
48000 3157 3159 3116 3178 
49000 3176 3221 3064 3145 
50000 3169 3208 3157 3132 
51000 3176 3210 3101 3166 
52000 3273 3196 3146 3202 
53000 3226 3144 3119 3119 
54000 3279 3162 3129 3176 
55000 3145 3136 3097 3101 
56000 3282 3156 3020 3105 
57000 3257 3178 3038 3173 
58000 3227 3128 3164 3141 
59000 3182 3194 3124 3205 
60000 3257 3215 3120 3186 
61000 3137 3109 3081 3157 
62000 3217 3139 3061 3167 
63000 3250 3168 3116 3241 
64000 3166 3171 3134 3204 
65000 3168 3201 3070 3135 
66000 3229 3152 3104 3173 
67000 3231 3195 3071 3214 
68000 3284 3197 3130 3188 
69000 3212 3168 3185 3254 
70000 3257 3226 3111 3212 
71000 3183 3194 3006 3117 
72000 3188 3175 2967 3158 
73000 3209 3241 3072 3229 
74000 3198 3150 3007 3162 
75000 3276 3129 3023 3108 
76000 3284 3170 3085 3080 
77000 3281 3196 3049 3110 
78000 3348 3113 3061 3112 
79000 3185 3133 3054 3143 
80000 3248 3169 3118 3126 
81000 3239 3108 3032 3073 
82000 3280 3169 3081 3136 
83000 3210 3117 2974 3117 
84000 3239 3216 3068 3134 
85000 3313 3154 3066 3110 
86000 3296 3171 2942 3076 
87000 3223 3184 3039 3110 
88000 3302 3188 3114 3144 
89000 3198 3127 2923 3070 
90000 3275 3176 3056 3074 
91000 3229 3174 3068 3132 
92000 3184 3114 3012 3102 
93000 3187 3188 3026 3125 
94000 3206 3249 3044 3208 
95000 3277 3094 3019 3073 
96000 3254 3167 3107 3197 
97000 3183 3133 3102 3042 
98000 3209 3185 3100 3166 
99000 3223 3138 3030 3063 
100000 3155 3132 2962 3068 
