# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
42621808,55,47,-1,-1,7
42619036,15,28,-1,-1,4
42623814,29,19,-1,-1,1
42618979,35,1,-1,-1,6
42619253,17,9,-1,-1,2
42621461,19,31,-1,-1,1
42624559,35,26,-1,-1,5
42623479,23,41,-1,-1,0
42624679,46,44,-1,-1,0
42622797,42,3,-1,-1,5
42624942,48,23,-1,-1,0
42623721,58,42,-1,-1,7
42624009,20,39,-1,-1,7
42615907,5,50,-1,-1,6
42620392,39,50,-1,-1,5
42611159,8,33,-1,-1,7
42624700,26,56,-1,-1,0
42622942,30,56,-1,-1,5
42624664,36,20,-1,-1,7
42622347,27,10,-1,-1,6
42613621,22,57,-1,-1,7
42621420,34,4,-1,-1,2
42621530,17,46,-1,-1,1
42621334,4,37,-1,-1,4
42622510,29,32,-1,-1,0
42615655,3,58,-1,-1,2
42623283,13,43,-1,-1,2
42623550,12,38,-1,-1,7
42619678,46,48,-1,-1,7
42623226,24,1,-1,-1,7
42623107,6,44,-1,-1,7
42613986,1,0,-1,-1,6
42620455,17,23,-1,-1,1
42624998,23,25,-1,-1,4
42620913,42,57,-1,-1,4
42622080,56,14,-1,-1,1
42623620,57,48,-1,-1,3
42624817,28,17,-1,-1,1
42613772,33,47,-1,-1,2
42623243,57,58,-1,-1,7
42615364,44,53,-1,-1,3
42624396,58,44,-1,-1,5
42621819,14,45,-1,-1,2
42601687,58,58,-1,-1,0
42615327,28,27,-1,-1,0
42614550,13,2,-1,-1,1
42621815,22,26,-1,-1,1
42624762,54,38,-1,-1,5
42624021,17,16,-1,-1,0
42622455,48,4,-1,-1,3
42624056,19,0,-1,-1,6
42624413,20,20,-1,-1,7
42611747,3,2,-1,-1,5
42618562,15,15,-1,-1,6
42622717,50,40,-1,-1,3
42622599,45,51,-1,-1,1
42624552,17,7,-1,-1,1
42617981,58,11,-1,-1,7
42619656,51,9,-1,-1,4
42622182,23,49,-1,-1,0
42622782,20,40,-1,-1,4
42622169,55,0,-1,-1,2
42620106,48,31,-1,-1,5
42618486,6,19,-1,-1,4
42624482,19,53,-1,-1,6
42620227,41,28,-1,-1,5
42622874,4,42,-1,-1,4
42617149,40,1,-1,-1,1
42618947,29,22,-1,-1,6
42621108,55,37,-1,-1,5
42622073,40,0,-1,-1,2
42617043,17,53,-1,-1,6
42624018,50,18,-1,-1,1
42622389,9,3,-1,-1,6
42624311,7,1,-1,-1,2
42618303,5,23,-1,-1,3
42623468,40,39,-1,-1,5
42624544,38,53,-1,-1,6
42623239,41,53,-1,-1,7
42620621,14,25,-1,-1,5
42624994,58,41,-1,-1,4
42620927,15,55,-1,-1,4
42617601,42,58,-1,-1,0
42619710,8,11,-1,-1,1
42622377,45,37,-1,-1,0
42622580,17,48,-1,-1,3
42624251,45,25,-1,-1,0
42623431,34,20,-1,-1,4
42622887,40,23,-1,-1,0
42612898,25,2,-1,-1,0
42615931,7,22,-1,-1,5
42614769,47,6,-1,-1,5
42622808,38,37,-1,-1,6
42623012,49,16,-1,-1,0
42623381,10,36,-1,-1,6
42624397,35,15,-1,-1,0
42624090,51,43,-1,-1,7
42619406,39,22,-1,-1,7
42620931,11,30,-1,-1,4
42624478,27,47,-1,-1,6
42619553,57,15,-1,-1,1
42623578,34,41,-1,-1,3
42612288,6,43,-1,-1,2
42623680,53,1,-1,-1,4
42623968,57,7,-1,-1,7
42616151,48,28,-1,-1,7
42624426,39,35,-1,-1,4
42623803,46,12,-1,-1,1
42615671,52,15,-1,-1,1
42623716,27,32,-1,-1,3
42621242,26,48,-1,-1,6
42615672,14,46,-1,-1,6
42623696,34,52,-1,-1,0
42624288,28,45,-1,-1,7
42603159,5,3,-1,-1,7
42624583,42,54,-1,-1,2
42622208,50,33,-1,-1,3
42616595,41,49,-1,-1,1
42622940,44,41,-1,-1,1
42621446,46,51,-1,-1,4
42617642,11,37,-1,-1,2
42623572,9,21,-1,-1,0
42618240,9,14,-1,-1,0
42623977,51,12,-1,-1,4
42622440,52,50,-1,-1,0
42622075,16,28,-1,-1,3
42621487,18,31,-1,-1,1
42624716,44,42,-1,-1,5
42620211,39,8,-1,-1,0
42623796,40,43,-1,-1,4
42622293,49,48,-1,-1,0
42621655,5,31,-1,-1,4
42621529,43,23,-1,-1,7
42624025,48,22,-1,-1,3
42609592,10,43,-1,-1,7
42624854,23,31,-1,-1,2
42624068,24,16,-1,-1,4
42619821,35,29,-1,-1,1
42621533,26,26,-1,-1,5
42622995,50,42,-1,-1,2
42624833,18,42,-1,-1,4
42623089,51,28,-1,-1,0
42624838,21,15,-1,-1,2
42624554,2,49,-1,-1,6
42624719,23,48,-1,-1,2
42623314,32,30,-1,-1,3
42624727,34,28,-1,-1,7
42621775,29,55,-1,-1,3
42623230,36,33,-1,-1,1
42619542,7,33,-1,-1,1
42623244,34,18,-1,-1,0
42624769,17,40,-1,-1,6
42624303,27,0,-1,-1,3
42617212,10,7,-1,-1,4
42624872,37,16,-1,-1,0
42624486,54,44,-1,-1,4
42624324,50,55,-1,-1,6
42624398,17,8,-1,-1,3
42623276,43,19,-1,-1,1
42624930,33,6,-1,-1,3
42619638,49,1,-1,-1,5
42624150,41,39,-1,-1,2
42623062,33,40,-1,-1,0
42624818,0,14,-1,-1,4
42606082,46,0,-1,-1,6
42624360,35,16,-1,-1,7
42620916,11,45,-1,-1,3
42623635,7,54,-1,-1,4
42621778,29,27,-1,-1,4
42624642,16,16,-1,-1,6
42623128,53,55,-1,-1,3
42623676,2,54,-1,-1,6
42620973,16,5,-1,-1,0
42624564,36,4,-1,-1,5
42623077,9,8,-1,-1,6
42623652,56,49,-1,-1,3
42620707,7,0,-1,-1,4
42623059,29,29,-1,-1,6
42621660,53,40,-1,-1,6
42614688,7,28,-1,-1,1
42609002,50,31,-1,-1,2
42623228,30,43,-1,-1,3
42617866,32,49,-1,-1,4
42624027,50,23,-1,-1,7
42622740,4,44,-1,-1,7
42623022,29,30,-1,-1,6
42623608,38,55,-1,-1,3
42623890,23,4,-1,-1,5
42607075,31,1,-1,-1,0
42624414,56,15,-1,-1,4
42622555,12,7,-1,-1,4
42619505,32,4,-1,-1,1
42621888,58,53,-1,-1,0
42623445,24,49,-1,-1,0
42624922,55,38,-1,-1,0
42601467,0,13,-1,-1,4
42624655,21,13,-1,-1,7
42623899,15,53,-1,-1,5
42623614,39,32,-1,-1,0
42623280,9,33,-1,-1,3
42614580,6,32,-1,-1,3
42623751,27,53,-1,-1,4
42621935,41,25,-1,-1,1
42620895,35,57,-1,-1,5
42616984,9,5,-1,-1,6
42624390,6,34,-1,-1,1
42624868,21,19,-1,-1,6
42620951,12,45,-1,-1,2
42623856,40,50,-1,-1,6
42618547,43,15,-1,-1,6
42624940,31,48,-1,-1,0
42623940,42,42,-1,-1,4
42623225,42,14,-1,-1,4
42624883,53,8,-1,-1,3
42615149,2,55,-1,-1,7
42624263,8,28,-1,-1,3
42616034,1,52,-1,-1,4
42615856,25,7,-1,-1,7
42622776,14,16,-1,-1,7
42623501,53,58,-1,-1,2
42622325,55,52,-1,-1,1
42621099,0,19,-1,-1,0
