# Mon Feb 17 05:09:12 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 4 1.60965 4 0 0.72 
3000 11 0.379119 11 0.955082 1.94832 
4000 21 1.05643 21 1.4676 2.80889 
5000 29 1.43024 29 1.85627 3.68611 
6000 26 0.882238 26 1.94704 3.89806 
7000 33 0.74831 33 1.93416 3.87361 
8000 23 0.664989 23 1.9375 3.87552 
9000 30 0.637157 30 1.94768 3.89306 
10000 27 0.616205 27 1.94688 3.89333 
11000 27 0.650234 27 1.94915 3.89694 
12000 28 0.565041 28 1.9538 3.90722 
13000 23 0.650199 23 1.93908 3.87944 
14000 30 0.727547 30 1.92858 3.86111 
15000 43 1.35485 43 2.24438 4.81861 
16000 37 1.15636 37 2.477 5.70944 
17000 32 1.11901 32 2.48204 5.72262 
18000 33 0.995435 33 2.50272 5.77028 
19000 39 1.05535 39 2.47714 5.71603 
20000 33 1.03645 33 2.49127 5.74583 
21000 35 1.06479 35 2.48646 5.73694 
22000 34 1.07911 34 2.48762 5.735 
23000 36 1.05251 36 2.49054 5.74528 
24000 34 1.08068 34 2.48513 5.72861 
25000 34 1.13534 34 2.48399 5.72306 
26000 37 1.05812 37 2.49473 5.74861 
27000 28 1.03729 28 2.48759 5.73556 
28000 29 0.952426 29 2.50102 5.765 
29000 33 1.06423 33 2.48666 5.73194 
30000 37 1.08907 37 2.50111 5.75577 
31000 34 1.03573 34 2.49976 5.75688 
32000 32 1.00894 32 2.50565 5.77167 
33000 36 1.02938 36 2.48884 5.73604 
34000 37 1.05945 37 2.48592 5.72944 
35000 37 1.03522 37 2.49588 5.75028 
36000 40 1.01545 40 2.49763 5.75472 
37000 36 0.990774 36 2.49686 5.75722 
38000 31 1.00998 31 2.50241 5.76688 
39000 35 1.08046 35 2.49168 5.73944 
40000 35 1.09345 35 2.49031 5.73278 
41000 39 1.01339 39 2.50456 5.76889 
42000 33 1.11498 33 2.48165 5.71694 
43000 35 1.05032 35 2.48392 5.72806 
44000 31 1.00946 31 2.49928 5.75778 
45000 33 1.05133 33 2.48108 5.72139 
46000 33 1.02871 33 2.48664 5.7327 
47000 33 1.00566 33 2.49376 5.75 
48000 34 0.970733 34 2.49934 5.76222 
49000 39 1.08131 39 2.49793 5.75083 
50000 37 0.96268 37 2.50442 5.77361 
51000 33 0.95247 33 2.49802 5.76583 
52000 32 0.901915 32 2.50893 5.78667 
53000 39 1.0085 39 2.49389 5.75167 
54000 36 0.891446 36 2.5129 5.79694 
55000 38 0.989082 38 2.50188 5.76944 
56000 34 0.99183 34 2.49356 5.7491 
57000 33 0.955082 33 2.5049 5.77222 
58000 36 1.01235 36 2.49246 5.74583 
59000 32 0.995789 32 2.49734 5.75639 
60000 33 1.06421 33 2.48877 5.73389 
61000 38 1.10371 38 2.49137 5.73437 
62000 35 1.06534 35 2.4887 5.73361 
63000 34 1.08041 34 2.49255 5.74111 
64000 34 1.05841 34 2.49343 5.74278 
65000 38 1.17121 38 2.48785 5.72167 
66000 34 1.06081 34 2.49859 5.75278 
67000 36 1.02826 36 2.49567 5.75194 
68000 36 1.0632 36 2.49361 5.74417 
69000 32 1.11866 32 2.48725 5.72778 
70000 29 0.968942 29 2.50224 5.76472 
71000 34 1.00059 34 2.49993 5.75959 
72000 29 0.989327 29 2.50459 5.76972 
73000 37 1.01869 37 2.49857 5.75556 
74000 38 1.02253 38 2.49675 5.75222 
75000 31 1.05527 31 2.49023 5.73472 
76000 34 1.01258 34 2.49893 5.7575 
77000 34 1.02798 34 2.49611 5.74944 
78000 35 0.958041 35 2.50651 5.77861 
79000 35 1.06232 35 2.48985 5.73222 
80000 33 0.9698 33 2.50446 5.77167 
81000 37 1.02295 37 2.49634 5.75278 
82000 37 1.02254 37 2.49324 5.74889 
83000 36 0.975415 36 2.4984 5.76111 
84000 35 0.976678 35 2.4952 5.75333 
85000 31 0.978893 31 2.49906 5.76056 
86000 32 1.03614 32 2.49682 5.7525 
87000 37 1.00627 37 2.49528 5.74889 
88000 34 0.943832 34 2.50519 5.77806 
89000 34 0.970432 34 2.50075 5.76389 
90000 38 1.06833 38 2.48436 5.72528 
91000 39 1.05925 39 2.49172 5.73944 
92000 36 1.04773 36 2.49705 5.75083 
93000 36 1.05685 36 2.49798 5.7525 
94000 33 1.00934 33 2.49118 5.74111 
95000 34 1.07156 34 2.4934 5.74083 
96000 37 1.01924 37 2.49282 5.74722 
97000 37 1.13445 37 2.4795 5.70722 
98000 33 1.01101 33 2.49772 5.75611 
99000 38 1.12574 38 2.47733 5.70333 
100000 38 1.07761 38 2.49493 5.74556 
