# Avida tasks data
# Sun Apr 13 17:57:19 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not

0 0 
1000 0 
2000 2 
3000 0 
4000 0 
5000 0 
6000 0 
7000 648 
8000 873 
9000 769 
10000 704 
11000 626 
12000 620 
13000 754 
14000 835 
15000 772 
16000 793 
17000 697 
18000 624 
19000 555 
20000 460 
21000 576 
22000 596 
23000 478 
24000 451 
25000 481 
26000 491 
27000 323 
28000 273 
29000 293 
30000 162 
31000 157 
32000 14 
33000 0 
34000 24 
35000 438 
36000 506 
37000 547 
38000 543 
39000 633 
40000 455 
41000 559 
42000 544 
43000 427 
44000 606 
45000 547 
46000 452 
47000 395 
48000 462 
49000 413 
50000 383 
51000 363 
52000 266 
53000 205 
54000 309 
55000 320 
56000 189 
57000 350 
58000 367 
59000 341 
60000 392 
61000 420 
62000 469 
63000 413 
64000 415 
65000 485 
66000 315 
67000 375 
68000 478 
69000 354 
70000 313 
71000 382 
72000 375 
73000 404 
74000 362 
75000 397 
76000 637 
77000 508 
78000 739 
79000 635 
80000 464 
81000 547 
82000 469 
83000 450 
84000 605 
85000 560 
86000 638 
87000 480 
88000 566 
89000 506 
90000 676 
91000 560 
92000 811 
93000 547 
94000 576 
95000 606 
96000 658 
97000 644 
98000 489 
99000 441 
100000 514 
