0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 8 8 10 2 0 64 64 65 0 65 65 67 67 133 67 193 128 0 128 128 128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 8 8 0 10 2 0 0 64 0 0 65 65 133 67 67 67 67 65 0 67 0 67 0 128 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8 0 8 64 0 0 64 65 65 65 67 67 67 0 65 65 193 67 67 2 2 67 0 128 132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 192 74 64 74 67 4 65 0 65 67 83 0 65 83 67 193 2 2 0 0 67 132 132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0 0 74 74 64 67 64 65 65 67 65 67 83 67 83 193 83 83 2 67 0 0 132 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 0 192 0 74 74 64 64 0 67 65 65 83 67 0 67 133 67 83 67 0 67 0 0 0 0 0 0 8 0 24 0 0 0 0 83 0 0 66 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 66 64 0 74 74 74 193 193 67 67 0 67 65 65 67 67 83 67 67 83 0 67 67 67 67 0 0 0 0 0 0 24 0 0 0 83 0 66 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 2 74 74 74 193 193 67 67 67 67 65 65 67 67 67 83 0 67 83 67 83 67 67 0 67 0 193 193 16 0 0 0 0 0 0 209 209 0 209 0 72 66 0 0 0 0 0 0 0 0 0 0 0 83 83 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 74 0 74 8 74 66 66 67 83 67 67 0 67 67 67 67 0 67 10 67 67 67 67 2 0 67 0 16 193 193 193 193 193 193 193 0 209 0 209 209 209 193 72 193 0 0 67 67 67 0 0 0 83 0 83 83 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 66 66 0 66 66 66 66 74 66 66 66 83 83 90 90 18 67 67 67 83 83 83 67 67 67 67 83 2 2 0 2 67 67 193 193 193 193 0 193 0 66 0 0 0 193 72 193 67 67 0 67 83 67 83 0 64 0 83 83 83 67 0 0 0 0 0 0 
