# Sun Mar 30 13:36:56 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 1 0 1 0 0 
13000 1 0 1 0 0 
14000 1 0 1 0 0 
15000 1 0 1 0 0 
16000 1 0 1 0 0 
17000 1 0 1 0 0 
18000 1 0 1 0 0 
19000 1 0 1 0 0 
20000 1 0 1 0 0 
21000 1 0 1 0 0 
22000 1 0 1 0 0 
23000 1 0 1 0 0 
24000 1 0 1 0 0 
25000 3 0.682776 3 0 0.178684 
26000 2 0.800989 2 0 0.243608 
27000 2 0.776304 2 0 0.229023 
28000 3 1.02853 3 0 0.26343 
29000 3 1.21792 3 0 0.323758 
30000 3 1.24205 3 0 0.338121 
31000 3 1.22132 3 0 0.326343 
32000 3 1.25173 3 0 0.339845 
33000 3 1.23007 3 0 0.330078 
34000 3 1.30387 3 0 0.368103 
35000 3 1.21855 3 0 0.326056 
36000 3 1.21698 3 0 0.330652 
37000 3 1.21344 3 0 0.324619 
38000 3 1.235 3 0 0.336494 
39000 3 1.17489 3 0 0.304797 
40000 3 1.16478 3 0 0.307383 
41000 3 1.27551 3 0 0.355172 
42000 3 1.2725 3 0 0.358805 
43000 3 1.27373 3 0 0.348851 
44000 3 1.21195 3 0 0.328067 
45000 3 1.21458 3 0 0.328067 
46000 3 1.13392 3 0 0.284976 
47000 3 1.18977 3 0 0.31083 
48000 3 1.23085 3 0 0.324619 
49000 3 1.20818 3 0 0.323183 
50000 3 1.17444 3 0 0.303448 
51000 3 1.28475 3 0 0.36254 
52000 3 1.23988 3 0 0.341569 
53000 3 1.21063 3 0 0.319736 
54000 3 1.28901 3 0 0.371445 
55000 3 1.23256 3 0 0.334674 
56000 4 1.39725 4 0.118357 0.43522 
57000 4 1.4821 4 0.130747 0.482471 
58000 4 1.49085 4 0.101408 0.456478 
59000 4 1.43218 4 0.0942258 0.424016 
60000 4 1.4687 4 0.0838839 0.429762 
61000 4 1.47448 4 0.108877 0.453893 
62000 4 1.55417 4 0.0988222 0.479747 
63000 4 1.45301 4 0.112899 0.449009 
64000 4 1.49352 4 0.106866 0.459638 
65000 4 1.50858 4 0.134731 0.493824 
66000 4 1.4467 4 0.162022 0.503591 
67000 4 1.45437 4 0.154266 0.501293 
68000 4 1.53835 4 0.130997 0.506751 
69000 4 1.46894 4 0.107471 0.449713 
70000 4 1.47737 4 0.106004 0.454467 
71000 4 1.551 4 0.137891 0.514507 
72000 4 1.39812 4 0.128124 0.444987 
73000 4 1.46693 4 0.137604 0.482045 
74000 4 1.48861 4 0.128699 0.479747 
75000 4 1.47956 4 0.114622 0.461362 
76000 4 1.39189 4 0.14651 0.465671 
77000 4 1.39077 4 0.117529 0.431034 
78000 4 1.41862 4 0.157139 0.487791 
79000 4 1.40457 4 0.10428 0.42258 
80000 4 1.43695 4 0.138179 0.471704 
81000 4 1.46609 4 0.161782 0.512644 
82000 4 1.41603 4 0.163218 0.497701 
83000 4 1.49748 4 0.161782 0.525575 
84000 4 1.45089 4 0.178684 0.530882 
85000 4 1.37752 4 0.149382 0.464234 
86000 4 1.38168 4 0.155415 0.480322 
87000 4 1.41635 4 0.144499 0.473427 
88000 4 1.41686 4 0.180408 0.518242 
89000 4 1.55151 4 0.152542 0.531456 
90000 4 1.45161 4 0.139615 0.478311 
91000 4 1.4024 4 0.155702 0.481471 
92000 4 1.47639 4 0.105142 0.450733 
93000 4 1.42788 4 0.146797 0.481184 
94000 4 1.48439 4 0.150244 0.521402 
95000 4 1.49523 4 0.118644 0.472565 
96000 4 1.38123 4 0.0945131 0.40362 
97000 4 1.36751 4 0.0948003 0.40046 
98000 4 1.4094 4 0.120368 0.44154 
99000 4 1.37153 4 0.0959494 0.401896 
100000 4 1.38201 4 0.125 0.43592 
