# Avida resource data
# Thu Jul 10 21:04:46 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resANDN1
#  3: resOR0
#  4: resAND0
#  5: resORN1
#  6: resNOT0
#  7: resNAND1
#  8: resANDN0
#  9: resXOR0
# 10: resNOR0
# 11: resORN0
# 12: resAND1
# 13: resNOT1
# 14: resXOR1
# 15: resNAND0
# 16: resNOR1
# 17: resOR1
# 18: resEQU1

0 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 99.4893 
1000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 9949.5 
2000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 9949.92 
3000 143600 184600 184600 143600 184600 238100 238100 184600 184600 238100 238100 184600 143600 184600 184600 143600 9949.92 
4000 143600 184600 184600 143600 184581 238100 238100 184600 184600 238100 238100 184529 143600 184600 184600 143600 9949.92 
5000 143600 184600 184600 143600 184513 238100 238100 184600 184600 238064 238100 184486 143600 184600 184600 143600 9949.92 
6000 143528 184597 184600 143560 184545 238100 238042 184600 184504 238010 238100 184556 143600 184600 184491 143597 9949.92 
7000 143558 184488 184600 143586 184456 238100 238059 184600 184473 238067 238100 184463 143600 184600 184450 143476 9949.92 
8000 143535 184446 184596 143493 184526 238079 238035 184600 184493 237954 238096 184554 143600 184588 184463 143491 9949.92 
9000 143548 184451 184600 143486 184455 238024 238046 184600 184493 237945 238100 184492 143600 184527 184469 143491 9949.92 
10000 143548 184458 184600 143480 184520 237967 238040 184600 184490 237900 238100 184559 143600 184452 184470 143488 9949.92 
11000 143554 184466 184600 143493 184442 237919 238052 184600 184481 237907 238100 184454 143600 184442 184460 143485 9949.92 
12000 143550 184445 184590 143471 184433 237902 238049 184600 184475 237897 238090 184435 143600 184445 184455 143484 9949.92 
13000 143558 184452 184590 143484 184438 237898 238059 184600 184473 237902 238090 184442 143600 184436 184452 143478 9949.92 
14000 143554 184460 184592 143495 184440 237915 238057 184600 184484 237910 238092 184442 143600 184446 184465 143486 9949.92 
15000 143557 184463 184592 143487 184431 237904 238058 184600 184485 237905 238092 184443 143600 184442 184465 143488 9949.92 
16000 143558 184454 184592 143475 184427 237896 238056 184600 184482 237898 238092 184435 143600 184439 184470 143485 9949.92 
17000 143555 184454 184588 143489 184437 237911 238053 184600 184479 237909 238088 184442 143600 184442 184462 143488 9949.92 
18000 143557 184463 184590 143483 184445 237909 238055 184600 184492 237907 238090 184446 143600 184447 184477 143490 9949.92 
