# Wed Apr  2 18:08:55 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 2 0.00701383 2 0 0.000574548 
5000 2 0.0488843 2 0 0.0054582 
6000 2 0.293676 2 0 0.0517241 
7000 2 0.68534 2 0 0.182419 
8000 2 0.681596 2 0 0.180695 
9000 4 0.740726 4 0.000574713 0.20431 
10000 2 0.689056 2 0 0.184142 
11000 2 0.670187 2 0 0.175524 
12000 2 0.700635 2 0 0.189601 
13000 2 0.769077 2 0 0.224935 
14000 2 0.859073 2 0 0.282677 
15000 2 0.814337 2 0 0.251939 
16000 2 0.710759 2 0 0.194484 
17000 2 0.703037 2 0 0.19075 
18000 3 0.576396 3 0 0.135019 
19000 2 0.606126 2 0 0.148521 
20000 3 0.661421 3 0 0.169204 
21000 2 0.684718 2 0 0.182132 
22000 2 0.645893 2 0 0.164895 
23000 2 0.598841 2 0 0.145648 
24000 3 1.0716 3 0 0.254812 
25000 4 1.16021 4 0.00459638 0.283826 
26000 4 1.33433 4 0.0617639 0.360816 
27000 4 1.39692 4 0.116059 0.440103 
28000 4 1.38824 4 0.130422 0.446423 
29000 4 1.36534 4 0.141092 0.451149 
30000 4 1.33078 4 0.0790003 0.372307 
31000 4 1.31007 4 0.0479747 0.342718 
32000 4 1.38388 4 0.075553 0.390405 
33000 4 1.39437 4 0.0540075 0.38035 
34000 4 1.36117 4 0.0528584 0.3657 
35000 4 1.45841 4 0.0761275 0.423729 
36000 4 1.25826 4 0.0166619 0.31715 
37000 4 1.33999 4 0.0393565 0.35191 
38000 4 1.3209 4 0.0370583 0.343292 
39000 4 1.45188 4 0.081873 0.424303 
40000 4 1.42836 4 0.0373456 0.397587 
41000 4 1.39657 4 0.0407929 0.377765 
42000 4 1.28582 4 0.0258546 0.327779 
43000 4 1.35255 4 0.0522838 0.364263 
44000 4 1.36042 4 0.0586038 0.369147 
45000 4 1.3794 4 0.0922149 0.408791 
46000 4 1.30822 4 0.0649239 0.353921 
47000 4 1.25966 4 0.0677966 0.336685 
48000 4 1.16535 4 0.0445274 0.288136 
49000 4 1.10426 4 0.0416547 0.265441 
50000 4 1.08931 4 0.0278656 0.257397 
51000 4 1.20682 4 0.0729675 0.324619 
52000 4 1.07607 4 0.0632002 0.277794 
53000 4 1.29464 4 0.087044 0.36771 
54000 4 1.16666 4 0.0252801 0.282965 
55000 4 1.17832 4 0.0338983 0.288136 
56000 4 0.911653 4 0.0175237 0.20971 
57000 3 0.731557 3 0 0.161735 
58000 3 0.661023 3 0 0.151393 
59000 4 0.717776 4 0.00804367 0.163172 
60000 4 0.793122 4 0.0364838 0.188739 
61000 4 0.727102 4 0.0344729 0.172364 
62000 4 0.823021 4 0.0557311 0.213732 
63000 4 0.888373 4 0.0496984 0.21919 
64000 4 0.796834 4 0.0462511 0.201666 
65000 4 0.758253 4 0.109451 0.257972 
66000 4 0.987516 4 0.0316001 0.228095 
67000 4 1.20235 4 0.0393565 0.308245 
68000 4 1.28561 4 0.0499856 0.340707 
69000 4 1.31351 4 0.0433783 0.363401 
70000 4 1.33007 4 0.0321747 0.359379 
71000 4 1.36759 4 0.0416547 0.385809 
72000 4 1.22661 4 0.0238437 0.306234 
73000 4 1.22103 4 0.0117782 0.309107 
74000 4 1.33654 4 0.048262 0.368285 
75000 4 1.25136 4 0.0614766 0.341856 
76000 4 1.21081 4 0.0746912 0.333238 
77000 4 1.33281 4 0.0689457 0.37202 
78000 4 1.25338 4 0.0338983 0.317438 
79000 4 1.21381 4 0.0180982 0.303936 
80000 3 1.1747 3 0 0.298851 
81000 3 1.1353 3 0 0.283252 
82000 3 1.11091 3 0 0.271474 
83000 4 1.12939 4 0.000287274 0.278943 
84000 3 1.1952 3 0 0.311979 
85000 4 1.15909 4 0.00229819 0.287274 
86000 3 1.1411 3 0 0.283826 
87000 4 1.08198 4 0.000287274 0.258546 
88000 3 1.02964 3 0 0.239299 
89000 3 1.21877 3 0 0.320023 
90000 4 1.06391 4 0.000287274 0.250503 
91000 4 1.08267 4 0.000574548 0.25711 
92000 3 1.04202 3 0 0.242746 
93000 3 1.21912 3 0 0.318587 
94000 4 1.12229 4 0.000861821 0.272336 
95000 4 1.10504 4 0.000287274 0.269463 
96000 4 1.20618 4 0.00976731 0.297903 
97000 4 1.24726 4 0.0474138 0.322126 
98000 4 1.32885 4 0.0781385 0.379201 
99000 4 1.29172 4 0.0649239 0.351049 
100000 4 1.25634 4 0.0422292 0.324332 
