# Fri Mar 21 05:09:00 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.00701383 2 0 0.000574548 
4000 1 0 1 0 0 
5000 2 0.00379522 2 0 0.000287356 
6000 2 0.341207 2 0 0.0635057 
7000 2 0.366277 2 0 0.0700948 
8000 2 0.411743 2 0 0.0827348 
9000 4 0.532344 4 0 0.103131 
10000 3 0.5217 3 0 0.102269 
11000 3 0.335676 3 0 0.0588911 
12000 3 0.320206 3 0 0.0565929 
13000 2 0.345582 2 0 0.0646366 
14000 2 0.346688 2 0 0.0649239 
15000 2 0.291198 2 0 0.0511347 
16000 2 0.298417 2 0 0.0528584 
17000 3 0.381602 3 0 0.0706693 
18000 3 0.500492 3 0 0.106579 
19000 5 0.527689 5 0.00201092 0.101408 
20000 3 0.451818 3 0 0.0925022 
21000 2 0.518765 2 0 0.116346 
22000 2 0.50086 2 0 0.110313 
23000 4 0.578585 4 0 0.134731 
24000 3 0.541831 3 0 0.119219 
25000 2 0.541848 2 0 0.12439 
26000 2 0.417697 2 0 0.0844585 
27000 5 1.11226 5 0.0114943 0.235632 
28000 5 0.868393 5 0.000861821 0.171215 
29000 5 1.02749 5 0.00258621 0.225862 
30000 5 0.94682 5 0.000287356 0.206034 
31000 5 0.936056 5 0.000287274 0.199943 
32000 5 0.895487 5 0.000574713 0.184483 
33000 4 0.895345 4 0 0.180695 
34000 5 0.958642 5 0.00258546 0.202241 
35000 4 0.789698 4 0 0.15915 
36000 3 0.839768 3 0 0.174662 
37000 4 1.10028 4 0 0.226084 
38000 4 0.947987 4 0 0.181609 
39000 4 1.04774 4 0 0.208561 
40000 4 0.849042 4 0 0.158288 
41000 4 0.871846 4 0 0.167193 
42000 5 1.15295 5 0 0.256248 
43000 4 1.24312 4 0 0.278943 
44000 4 1.44483 4 0 0.343579 
45000 4 1.49092 4 0 0.369147 
46000 5 1.30998 5 0.00402183 0.291008 
47000 5 1.084 5 0.0011491 0.239012 
48000 6 1.07236 6 0.00574548 0.210859 
49000 6 1.01028 6 0.00603275 0.193623 
50000 5 0.675185 5 0 0.130135 
51000 6 0.623519 6 0.000861821 0.123815 
52000 5 0.626342 5 0.000574548 0.12439 
53000 7 0.580854 7 0.000861821 0.112037 
54000 7 0.656612 7 0.00172364 0.11807 
55000 10 1.20859 10 0.0652111 0.280666 
56000 8 1.35301 8 0.0675093 0.321747 
57000 9 1.32478 9 0.0861821 0.339558 
58000 8 1.26907 8 0.0600402 0.299627 
59000 11 1.25483 11 0.0685176 0.287561 
60000 10 1.54866 10 0.0734229 0.388681 
61000 17 2.17681 17 0.158503 0.576724 
62000 15 2.31444 15 0.173546 0.62913 
63000 14 2.33644 14 0.201666 0.684861 
64000 22 2.78145 22 0.264531 0.810974 
65000 14 2.64348 14 0.242241 0.750575 
66000 17 2.67742 17 0.246519 0.777363 
67000 17 2.69312 17 0.269224 0.790577 
68000 16 2.62279 16 0.259338 0.762999 
69000 16 2.75387 16 0.238464 0.759265 
70000 21 2.85568 21 0.391621 0.929043 
71000 22 2.87746 22 0.339249 0.848851 
72000 23 2.81955 23 0.339125 0.835632 
73000 21 2.92568 21 0.35338 0.877334 
74000 22 2.90481 22 0.387912 0.89888 
75000 22 2.83627 22 0.358746 0.857512 
76000 23 2.81264 23 0.322636 0.825625 
77000 19 2.87171 19 0.314527 0.852054 
78000 22 2.83988 22 0.345418 0.861534 
79000 22 2.90941 22 0.351683 0.893709 
80000 20 2.96233 20 0.302695 0.871876 
81000 24 2.91 24 0.292454 0.826437 
82000 22 2.99203 22 0.296419 0.880494 
83000 25 2.94412 25 0.349477 0.873025 
84000 19 2.88703 19 0.322945 0.841712 
85000 23 2.87202 23 0.374106 0.897126 
86000 22 2.91615 22 0.292581 0.813847 
87000 24 2.99082 24 0.328919 0.87877 
88000 19 2.89309 19 0.314283 0.86613 
89000 25 2.97856 25 0.383197 0.939673 
90000 21 2.82229 21 0.319118 0.823901 
91000 17 2.78075 17 0.316547 0.834483 
92000 21 2.93069 21 0.288233 0.842574 
93000 21 2.85503 21 0.292675 0.810057 
94000 20 2.84667 20 0.298169 0.819592 
95000 22 2.91261 22 0.309708 0.842574 
96000 20 2.88125 20 0.288759 0.813847 
97000 24 2.83016 24 0.318858 0.830221 
98000 25 3.02627 25 0.369868 0.900575 
99000 28 3.1185 28 0.439246 0.999425 
100000 26 3.13181 26 0.370638 0.913506 
