# Avida tasks data
# Sun Apr 13 23:00:23 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 36 0 0 0 
3000 1466 51 53 1119 
4000 3091 2823 1535 1688 
5000 2976 3011 1522 1658 
6000 3142 3047 1564 1605 
7000 3212 3105 1642 1580 
8000 3037 3080 1626 1557 
9000 3069 3127 1529 1650 
10000 3127 1880 2162 2290 
11000 3243 2660 2978 2880 
12000 3300 3194 3151 3061 
13000 3326 3082 3080 2940 
14000 3248 3114 3131 3038 
15000 3316 3192 3216 3094 
16000 3267 3068 3134 3089 
17000 3260 3173 3191 3126 
18000 3260 3192 3158 3090 
19000 3242 3143 3196 2991 
20000 3244 3175 3171 3010 
21000 3212 3209 3190 3014 
22000 3203 3163 3117 3057 
23000 3249 3157 3169 3000 
24000 3261 3123 3132 3079 
25000 3278 3149 3142 3029 
26000 3270 3192 3141 3040 
27000 3258 3186 3189 3071 
28000 3246 3161 3167 3069 
29000 3333 3152 3171 2991 
30000 3244 3201 3140 3060 
31000 3305 3176 3146 3116 
32000 3347 3146 3123 3059 
33000 3374 3189 3126 3090 
34000 3355 3170 3153 3061 
35000 3325 3095 3094 3029 
36000 3376 3056 3140 3016 
37000 3352 3154 3154 3083 
38000 3378 3130 3152 3058 
39000 3409 3107 3135 3074 
40000 3397 3079 3192 3054 
41000 3405 3106 3166 3031 
42000 3373 3116 3121 2974 
43000 3369 3050 3181 3044 
44000 3389 3146 3163 3030 
45000 3356 3045 3116 3022 
46000 3295 3073 3115 3051 
47000 3382 3090 3105 3168 
48000 3368 3121 3119 3186 
49000 3369 2984 2949 3121 
50000 3309 3126 3031 3199 
51000 3357 3159 2999 3196 
52000 3328 3149 3032 3167 
53000 3366 3097 2937 3211 
54000 3322 3118 2967 3194 
55000 3375 3228 3067 3290 
56000 3370 3167 3012 3273 
57000 3330 3139 2983 3281 
58000 3361 3087 2941 3195 
59000 3216 3117 2885 3207 
60000 3335 3171 2985 3192 
61000 3295 3078 2977 3238 
62000 3305 3181 2973 3264 
63000 3325 3202 3037 3257 
64000 3316 3126 2963 3237 
65000 3359 3227 2964 3247 
66000 3360 3157 2899 3258 
67000 3362 3237 3031 3263 
68000 3388 3163 3028 3289 
69000 3381 3194 2945 3252 
70000 3386 3151 2929 3286 
71000 3324 3173 2894 3225 
72000 3383 3164 2978 3236 
73000 3299 3149 2964 3268 
74000 3369 3191 3026 3253 
75000 3292 3164 2925 3180 
76000 3320 3172 2950 3183 
77000 3338 3179 3036 3205 
78000 3343 3196 2973 3251 
79000 3291 3274 3022 3311 
80000 3365 3125 2918 3269 
81000 3258 3163 3032 3277 
82000 3305 3142 3027 3218 
83000 3331 3129 2932 3211 
84000 3318 3059 2957 3252 
85000 3298 3104 2969 3271 
86000 3365 3076 3044 3274 
87000 3302 3073 2990 3267 
88000 3317 2985 3026 3216 
89000 3321 2964 2909 3265 
90000 3380 3064 3011 3283 
91000 3320 3045 2987 3239 
92000 3326 2946 2930 3179 
93000 3318 3066 2960 3207 
94000 3374 3169 3028 3301 
95000 3301 3202 2985 3239 
96000 3323 3214 3023 3236 
97000 3322 3185 3039 3278 
98000 3291 3136 2973 3219 
99000 3342 3181 2987 3299 
100000 3329 3135 2970 3310 
