# Wed Feb 19 22:01:46 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.562846 2 0 0.868019 
3000 5 1.0741 5 0.81 1.77417 
4000 19 1.19066 19 1.89072 3.76271 
5000 39 2.98864 39 1.99861 4.08861 
6000 41 1.94348 41 2.21565 4.7582 
7000 40 2.02885 40 2.2157 4.75278 
8000 49 2.12338 49 2.22155 4.77139 
9000 42 1.97121 42 2.21812 4.75903 
10000 43 1.96032 43 2.21732 4.76042 
11000 42 2.026 42 2.20953 4.74208 
12000 43 1.9934 43 2.2264 4.77583 
13000 52 2.06115 52 2.22424 4.77772 
14000 45 2.15503 45 2.21277 4.75444 
15000 50 2.21648 50 2.20833 4.74139 
16000 45 2.12893 45 2.20567 4.74778 
17000 50 2.17301 50 2.21441 4.7532 
18000 46 2.14423 46 2.22827 4.78266 
19000 49 2.22421 49 2.20954 4.74486 
20000 44 2.12739 44 2.21376 4.7566 
21000 43 1.99654 43 2.21814 4.76731 
22000 46 2.00919 46 2.2242 4.77793 
23000 54 2.22472 54 2.21809 4.75778 
24000 42 2.15208 42 2.21276 4.75035 
25000 45 2.18998 45 2.20389 4.73306 
26000 42 2.24868 42 2.21254 4.74875 
27000 49 2.20841 49 2.21357 4.75361 
28000 57 2.29643 57 2.3763 5.30142 
29000 52 1.93435 52 2.48962 5.68788 
30000 55 1.7007 55 2.66687 6.5121 
31000 49 1.63488 49 2.67522 6.51195 
32000 44 1.69766 44 2.67135 6.45743 
33000 44 1.72742 44 2.66348 6.43783 
34000 45 1.6839 45 2.66731 6.45263 
35000 47 1.61189 47 2.67351 6.47137 
36000 45 1.69461 45 2.67079 6.46079 
37000 43 1.60219 43 2.668 6.45884 
38000 49 1.69912 49 2.66967 6.46327 
39000 46 1.74342 46 2.66373 6.43418 
40000 42 1.67535 42 2.67256 6.45634 
41000 45 1.58262 45 2.68406 6.50097 
42000 49 1.71734 49 2.6635 6.43501 
43000 42 1.68679 42 2.67088 6.45591 
44000 43 1.6618 43 2.6711 6.4526 
45000 47 1.66686 47 2.66785 6.45492 
46000 49 1.65588 49 2.67527 6.47734 
47000 43 1.58522 43 2.68149 6.49277 
48000 45 1.68055 45 2.67263 6.46276 
49000 42 1.62017 42 2.68112 6.49013 
50000 46 1.67417 46 2.6751 6.47815 
51000 42 1.64377 42 2.67754 6.47636 
52000 41 1.52024 41 2.6819 6.5007 
53000 52 1.68634 52 2.66951 6.45627 
54000 52 1.71024 52 2.667 6.44751 
55000 40 1.60501 40 2.6728 6.48553 
56000 45 1.69159 45 2.6693 6.44911 
57000 48 1.64053 48 2.67351 6.47131 
58000 43 1.5852 43 2.6815 6.50084 
59000 44 1.66344 44 2.6752 6.46331 
60000 45 1.62984 45 2.67182 6.46852 
61000 42 1.62987 42 2.67756 6.48122 
62000 46 1.74294 46 2.67521 6.46733 
63000 39 1.6104 39 2.682 6.49166 
64000 52 1.6858 52 2.66712 6.44951 
65000 42 1.5887 42 2.6827 6.49889 
66000 49 1.66321 49 2.66383 6.43907 
67000 51 1.7914 51 2.66162 6.43206 
68000 56 1.87925 56 2.65562 6.40661 
69000 57 2.02074 57 2.63448 6.34871 
70000 53 1.95121 53 2.63328 6.35456 
71000 56 1.91596 56 2.64021 6.36697 
72000 58 1.89252 58 2.65171 6.40161 
73000 54 1.8425 54 2.64355 6.37566 
74000 53 1.82228 53 2.65474 6.41345 
75000 51 1.83192 51 2.65323 6.4015 
76000 50 1.76355 50 2.65784 6.4229 
77000 51 1.88304 51 2.64696 6.38843 
78000 54 1.92892 54 2.63483 6.34732 
79000 44 1.74249 44 2.65391 6.42218 
80000 51 1.86362 51 2.64444 6.37705 
81000 50 1.84284 50 2.65125 6.4025 
82000 46 1.86159 46 2.64584 6.38798 
83000 55 1.90554 55 2.63348 6.36593 
84000 60 1.9073 60 2.64042 6.37059 
85000 55 1.9034 55 2.64359 6.37872 
86000 55 1.92669 55 2.63771 6.35649 
87000 55 2.03676 55 2.61635 6.29327 
88000 57 1.98426 57 2.62479 6.31889 
89000 54 2.1885 54 2.61553 6.28135 
90000 51 1.84094 51 2.65666 6.42468 
91000 61 1.98013 61 2.63746 6.36141 
92000 52 1.84005 52 2.644 6.38521 
93000 55 1.81633 55 2.65818 6.41811 
94000 50 1.75778 50 2.65617 6.41845 
95000 59 1.87096 59 2.65654 6.42194 
96000 51 1.83519 51 2.65545 6.41602 
97000 50 1.70993 50 2.6613 6.43552 
98000 55 1.79007 55 2.65449 6.40467 
99000 58 1.96502 58 2.64062 6.36429 
100000 60 1.96316 60 2.63522 6.34658 
