# Avida tasks data
# Thu Mar 27 12:28:11 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Nand

0 0 
1000 0 
2000 0 
3000 0 
4000 4 
5000 0 
6000 789 
7000 941 
8000 900 
9000 898 
10000 967 
11000 1104 
12000 1083 
13000 1063 
14000 1014 
15000 920 
16000 1069 
17000 1159 
18000 959 
19000 1017 
20000 1184 
21000 1042 
22000 938 
23000 934 
24000 876 
25000 798 
26000 777 
27000 880 
28000 910 
29000 888 
30000 860 
31000 907 
32000 771 
33000 853 
34000 896 
35000 826 
36000 941 
37000 848 
38000 826 
39000 986 
40000 986 
41000 1005 
42000 975 
43000 931 
44000 828 
45000 875 
46000 922 
47000 885 
48000 968 
49000 987 
50000 1046 
51000 970 
52000 1065 
53000 888 
54000 725 
55000 699 
56000 704 
57000 695 
58000 919 
59000 1144 
60000 1006 
61000 1096 
62000 1068 
63000 1064 
64000 1060 
65000 1256 
66000 1075 
67000 998 
68000 1131 
69000 1217 
70000 1332 
71000 1307 
72000 1377 
73000 1394 
74000 1209 
75000 1202 
76000 1275 
77000 1258 
78000 1195 
79000 1166 
80000 1039 
81000 1038 
82000 1201 
83000 1327 
84000 1435 
85000 1196 
86000 1501 
87000 1381 
88000 1343 
89000 1108 
90000 1165 
91000 1140 
92000 1453 
93000 1330 
94000 1345 
95000 1265 
96000 1490 
97000 1318 
98000 1301 
99000 1296 
100000 1357 
