# Mon Mar 10 11:26:10 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0100164 2 0 0.000861821 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 2 0.0183081 2 0 0.00172364 
6000 1 0 1 0 0 
7000 2 0.0183081 2 0 0.00172364 
8000 3 0.421052 3 0 0.0709566 
9000 4 0.85224 4 0 0.157426 
10000 4 0.675412 4 0 0.119506 
11000 6 0.856662 6 0.0953749 0.25395 
12000 7 0.868708 7 0.0945131 0.240161 
13000 7 0.778568 7 0.100259 0.220626 
14000 8 0.986369 8 0.0950876 0.25079 
15000 7 0.914146 7 0.0781385 0.23499 
16000 8 0.989331 8 0.0695203 0.240448 
17000 7 0.898604 7 0.0726803 0.229244 
18000 7 0.895798 7 0.0474002 0.194197 
19000 7 0.827694 7 0.0580293 0.197932 
20000 7 0.677643 7 0.0531456 0.169779 
21000 6 0.785629 6 0.054582 0.188164 
22000 7 0.812082 7 0.0634875 0.203677 
23000 8 0.779564 8 0.0672445 0.198506 
24000 19 0.989887 19 0.140744 0.304223 
25000 16 0.996412 16 0.164025 0.345303 
26000 17 1.04649 17 0.143477 0.313416 
27000 19 0.936651 19 0.142393 0.292732 
28000 20 1.01625 20 0.221707 0.467682 
29000 14 0.873781 14 0.21917 0.455616 
30000 20 0.927003 20 0.246612 0.5079 
31000 17 1.04236 17 0.252694 0.524562 
32000 22 1.1327 22 0.291612 0.595806 
33000 21 1.04988 21 0.247533 0.521976 
34000 23 1.04545 23 0.272681 0.553161 
35000 25 1.02818 25 0.268044 0.550991 
36000 24 0.978225 24 0.254261 0.509049 
37000 27 1.3088 27 0.333587 0.677679 
38000 20 1.08992 20 0.271329 0.551278 
39000 23 1.25561 23 0.248098 0.5237 
40000 19 0.88113 19 0.210893 0.436656 
41000 21 0.924257 21 0.23738 0.482759 
42000 19 0.826195 19 0.212405 0.426314 
43000 16 0.821789 16 0.231897 0.46954 
44000 18 0.879431 18 0.229994 0.466245 
45000 15 0.811881 15 0.23756 0.483194 
46000 16 0.776059 16 0.216812 0.43838 
47000 17 0.853153 17 0.229446 0.466245 
48000 17 0.799999 17 0.223158 0.448563 
49000 13 0.675304 13 0.220474 0.443103 
50000 20 0.792733 20 0.221413 0.446998 
51000 25 0.924537 25 0.217267 0.443551 
52000 15 0.827127 15 0.226433 0.45734 
53000 15 0.737343 15 0.208649 0.417409 
54000 14 0.729077 14 0.193228 0.390692 
55000 19 0.752697 19 0.199288 0.399311 
56000 17 0.733902 17 0.219107 0.44023 
57000 16 0.760726 16 0.223782 0.455903 
58000 18 0.861043 18 0.214822 0.440103 
59000 15 0.83446 15 0.236249 0.479173 
60000 20 0.901024 20 0.236482 0.476587 
61000 22 0.875229 22 0.220839 0.442689 
62000 16 0.800535 16 0.235761 0.475725 
63000 21 0.864691 21 0.245702 0.493536 
64000 24 1.07554 24 0.272708 0.552586 
65000 22 0.949388 22 0.275869 0.558621 
66000 23 0.987976 23 0.269041 0.550129 
67000 18 0.974263 18 0.262098 0.531034 
68000 19 0.867614 19 0.304011 0.650675 
69000 23 0.866782 23 0.27338 0.586326 
70000 22 0.851602 22 0.250798 0.544384 
71000 28 2.00769 28 0.52653 1.06724 
72000 41 3.32534 41 1.00373 2.16753 
73000 41 3.30697 41 0.945282 2.08678 
74000 45 3.35507 45 0.763479 1.87389 
75000 42 3.3463 42 0.719102 1.84253 
76000 38 2.94271 38 0.563708 1.64895 
77000 43 3.22893 43 0.639185 1.71445 
78000 36 3.14891 36 0.679733 1.77931 
79000 40 3.32515 40 0.7372 1.83879 
80000 38 3.34509 38 0.798456 1.90742 
81000 39 3.3126 39 0.808393 1.96495 
82000 42 3.22496 42 0.835498 1.99655 
83000 42 2.85903 42 0.639761 1.78161 
84000 42 2.65543 42 0.618091 1.77334 
85000 43 2.79625 43 0.649015 1.80109 
86000 39 2.69647 39 0.639931 1.75582 
87000 46 2.66487 46 0.564461 1.67471 
88000 38 2.5222 38 0.525857 1.64684 
89000 36 2.54047 36 0.526336 1.6546 
90000 34 2.43313 34 0.487603 1.57685 
91000 33 2.2944 33 0.45578 1.55517 
92000 37 2.34522 37 0.447439 1.51997 
93000 33 2.44941 33 0.541651 1.65728 
94000 31 2.25653 31 0.44319 1.54438 
95000 40 2.22083 40 0.433372 1.53174 
96000 35 2.10915 35 0.411399 1.51479 
97000 36 2.08518 36 0.376053 1.474 
98000 30 2.07072 30 0.38371 1.47314 
99000 31 2.08016 31 0.35769 1.44671 
100000 33 1.89996 33 0.327913 1.41224 
