# Avida tasks data
# Sun Apr 13 22:52:33 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 914 1092 0 1715 
3000 964 2608 0 2336 
4000 2488 2001 1227 1998 
5000 3102 3156 1586 1636 
6000 3070 3095 1549 1627 
7000 3095 3194 1664 1594 
8000 3098 1952 2231 2099 
9000 3321 3150 3079 3082 
10000 3367 3025 3117 3065 
11000 3283 3066 3136 3005 
12000 3347 3153 3188 3030 
13000 3312 3092 3104 3003 
14000 3337 3151 3189 3110 
15000 3353 3168 3200 3125 
16000 3371 3198 3211 3113 
17000 3371 3188 3215 3072 
18000 3363 3194 3223 3084 
19000 3371 3166 3204 3113 
20000 3355 3158 3188 3085 
21000 3369 3209 3259 3143 
22000 3394 3111 3186 3114 
23000 3361 3187 3171 2998 
24000 3323 3196 3183 3052 
25000 3387 3176 3193 3084 
26000 3356 3129 3226 3047 
27000 3392 3167 3254 3067 
28000 3383 3158 3241 3085 
29000 3332 3240 3228 3135 
30000 3373 3230 3268 3148 
31000 3411 3226 3263 3130 
32000 3369 3179 3191 3086 
33000 3348 3128 3221 3114 
34000 3379 3158 3231 3068 
35000 3323 3170 3197 3108 
36000 3405 3263 3296 3142 
37000 3358 3231 3245 3196 
38000 3337 3118 3204 3116 
39000 3349 3169 3232 3116 
40000 3338 3223 3287 3193 
41000 3348 3122 3249 3056 
42000 3343 3219 3254 3140 
43000 3289 3180 3211 3107 
44000 3248 3179 3197 3133 
45000 3333 3152 3176 3090 
46000 3336 3219 3244 3183 
47000 3340 3160 3207 3143 
48000 3358 3197 3210 3130 
49000 3261 3106 3202 3014 
50000 3313 3241 3199 3080 
51000 3338 3169 3223 3071 
52000 3349 3190 3208 3074 
53000 3354 3126 3156 3103 
54000 3334 3158 3230 3101 
55000 3301 3185 3201 3149 
56000 3249 3156 3130 3086 
57000 3232 3159 3112 3078 
58000 3339 3174 3215 3022 
59000 3295 3210 3185 3125 
60000 3282 3191 3198 3141 
61000 3285 3205 3198 3059 
62000 3324 3189 3189 3100 
63000 3273 3224 3221 3093 
64000 3344 3192 3221 3173 
65000 3288 3217 3233 3159 
66000 3264 3147 3119 3056 
67000 3302 3212 3242 3125 
68000 3261 3179 3184 3039 
69000 3319 3129 3188 3137 
70000 3327 3145 3194 3071 
71000 3310 3188 3194 3106 
72000 3316 3178 3250 3136 
73000 3311 3198 3265 3099 
74000 3371 3212 3226 3146 
75000 3368 3203 3276 3129 
76000 3353 3195 3167 3079 
77000 3365 3259 3257 3162 
78000 3358 3179 3183 3124 
79000 3333 3188 3226 3092 
80000 3375 3149 3212 3158 
81000 3335 3179 3190 3138 
82000 3340 3187 3229 3136 
83000 3319 3211 3276 3165 
84000 3364 3218 3202 3133 
85000 3294 3160 3249 3102 
86000 3365 3232 3196 3099 
87000 3375 3234 3267 3138 
88000 3396 3236 3245 3180 
89000 3375 3190 3191 3055 
90000 3365 3238 3287 3154 
91000 3353 3193 3223 3149 
92000 3363 3112 3188 3138 
93000 3359 3238 3188 3138 
94000 3362 3178 3194 3055 
95000 3292 3250 3238 3109 
96000 3387 3134 3228 3084 
97000 3396 3232 3224 3134 
98000 3338 3229 3186 3107 
99000 3344 3218 3197 3065 
100000 3353 3189 3204 3088 
