# Avida tasks data
# Sun Apr 13 17:28:44 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not

0 0 
1000 0 
2000 1327 
3000 1947 
4000 2494 
5000 2614 
6000 2722 
7000 2812 
8000 2713 
9000 2813 
10000 2900 
11000 2779 
12000 2807 
13000 2892 
14000 2903 
15000 2912 
16000 2731 
17000 2806 
18000 2764 
19000 2785 
20000 2882 
21000 2799 
22000 2895 
23000 2785 
24000 2880 
25000 2801 
26000 2898 
27000 2805 
28000 2936 
29000 2866 
30000 2897 
31000 2747 
32000 2804 
33000 2817 
34000 2893 
35000 2777 
36000 2870 
37000 3020 
38000 2964 
39000 2905 
40000 2751 
41000 2808 
42000 2878 
43000 2762 
44000 2878 
45000 2909 
46000 2730 
47000 2851 
48000 2904 
49000 2606 
50000 2825 
51000 2807 
52000 2975 
53000 2679 
54000 2857 
55000 2964 
56000 2907 
57000 2865 
58000 2895 
59000 2941 
60000 2957 
61000 2835 
62000 2905 
63000 2783 
64000 2919 
65000 2861 
66000 2599 
67000 2803 
68000 2726 
69000 2776 
70000 2852 
71000 2729 
72000 2903 
73000 2787 
74000 2928 
75000 2905 
76000 2976 
77000 2924 
78000 2948 
79000 2932 
80000 2966 
81000 2780 
82000 2904 
83000 2884 
84000 2997 
85000 2987 
86000 2962 
87000 2844 
88000 2845 
89000 2935 
90000 2836 
91000 3092 
92000 3054 
93000 2952 
94000 2994 
95000 2896 
96000 2900 
97000 3010 
98000 2930 
99000 2887 
100000 2893 
