# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
5775652,32,60,-1,-1,6
5773979,49,15,-1,-1,3
5771322,61,48,-1,-1,4
5775850,34,41,-1,-1,2
5775702,24,33,-1,-1,2
5776886,54,48,-1,-1,4
5770239,26,42,-1,-1,3
5776493,21,16,-1,-1,1
5772920,45,49,-1,-1,0
5769008,47,18,-1,-1,5
5776043,37,9,-1,-1,7
5771121,59,50,-1,-1,5
5776590,0,39,-1,-1,4
5755667,35,21,-1,-1,5
5775383,29,61,-1,-1,2
5776986,42,26,-1,-1,5
5775310,12,7,-1,-1,7
5771577,29,26,-1,-1,4
5776680,23,47,-1,-1,0
5776297,50,50,-1,-1,1
5775903,35,48,-1,-1,3
5768540,51,15,-1,-1,5
5775169,48,40,-1,-1,4
5768484,6,54,-1,-1,5
5776474,35,19,-1,-1,5
5776468,55,48,-1,-1,4
5775947,25,10,-1,-1,0
5775697,11,31,-1,-1,6
5767854,49,58,-1,-1,0
5774760,53,25,-1,-1,7
5769195,1,35,-1,-1,4
5776460,16,7,-1,-1,5
5775519,24,12,-1,-1,5
5776140,57,46,-1,-1,7
5772569,16,13,-1,-1,0
5776863,35,46,-1,-1,0
5774223,12,50,-1,-1,3
5777147,10,1,-1,-1,1
5773261,42,27,-1,-1,3
5771867,10,28,-1,-1,2
5774917,28,11,-1,-1,4
5766296,15,59,-1,-1,1
5776819,46,29,-1,-1,2
5765170,26,5,-1,-1,3
5776668,58,49,-1,-1,1
5776659,5,46,-1,-1,2
5777076,5,36,-1,-1,7
5776612,40,48,-1,-1,3
5773065,2,43,-1,-1,4
5771759,35,10,-1,-1,2
5775336,4,3,-1,-1,7
5771319,3,41,-1,-1,5
5775500,18,10,-1,-1,3
5775375,45,23,-1,-1,5
5769047,19,60,-1,-1,0
5773401,21,28,-1,-1,6
5776128,1,27,-1,-1,1
5774454,51,19,-1,-1,4
5775372,17,17,-1,-1,7
5771254,40,4,-1,-1,5
5772204,3,58,-1,-1,2
5772910,4,47,-1,-1,2
5774572,10,38,-1,-1,4
5777123,12,40,-1,-1,2
5770919,2,51,-1,-1,3
5772299,53,21,-1,-1,0
5776404,19,39,-1,-1,7
5776214,7,58,-1,-1,4
5777183,16,17,-1,-1,1
5773125,56,41,-1,-1,4
5767603,48,17,-1,-1,0
5775250,25,1,-1,-1,2
5775060,30,8,-1,-1,1
5773028,37,47,-1,-1,1
5762878,21,25,-1,-1,6
5777128,29,20,-1,-1,7
5773818,55,49,-1,-1,7
5771591,17,23,-1,-1,2
5776409,42,38,-1,-1,7
5776845,0,28,-1,-1,4
5772242,30,58,-1,-1,0
5774432,0,33,-1,-1,4
5773355,54,23,-1,-1,2
5777010,17,52,-1,-1,2
5770758,29,19,-1,-1,6
5761088,5,51,-1,-1,7
5768548,12,19,-1,-1,3
5766619,45,6,-1,-1,4
5773518,14,11,-1,-1,1
5773236,15,12,-1,-1,6
5777045,49,24,-1,-1,5
5768908,52,15,-1,-1,4
5777066,23,22,-1,-1,7
5776608,7,23,-1,-1,0
5775027,14,61,-1,-1,5
5774287,39,27,-1,-1,7
5775121,44,28,-1,-1,4
5774655,15,60,-1,-1,3
5771278,23,10,-1,-1,4
5773290,32,27,-1,-1,7
5776472,53,37,-1,-1,0
5773758,54,2,-1,-1,0
5775694,47,32,-1,-1,5
5775207,29,18,-1,-1,6
5769552,6,21,-1,-1,7
5773389,56,48,-1,-1,2
5772888,38,60,-1,-1,5
5775816,40,29,-1,-1,4
5775374,8,29,-1,-1,3
5771663,42,51,-1,-1,2
5769766,45,53,-1,-1,3
5775061,6,14,-1,-1,0
5771767,32,35,-1,-1,6
5773637,25,0,-1,-1,2
5774117,0,53,-1,-1,2
5776490,17,50,-1,-1,1
5773713,39,53,-1,-1,0
5763602,0,31,-1,-1,0
5777202,41,61,-1,-1,1
5776578,36,61,-1,-1,3
5773185,12,13,-1,-1,5
5773392,24,27,-1,-1,3
5776442,52,47,-1,-1,0
5765681,40,46,-1,-1,6
5764579,34,6,-1,-1,0
5775821,1,61,-1,-1,1
5777305,13,29,-1,-1,2
5772343,36,0,-1,-1,4
5776040,32,32,-1,-1,2
5771432,16,31,-1,-1,7
5774273,59,48,-1,-1,6
5776206,56,38,-1,-1,1
5775977,45,12,-1,-1,2
5755931,12,29,-1,-1,5
5759978,36,16,-1,-1,4
5776679,10,31,-1,-1,6
5777014,1,32,-1,-1,5
5776937,32,2,-1,-1,4
5770458,16,50,-1,-1,2
5775407,25,30,-1,-1,4
5776354,2,38,-1,-1,0
5767124,28,39,-1,-1,6
5774612,16,21,-1,-1,7
5769565,60,36,-1,-1,4
5764045,29,42,-1,-1,2
5776965,32,47,-1,-1,2
5772398,14,24,-1,-1,2
5773438,21,40,-1,-1,3
5773240,49,53,-1,-1,1
5766673,57,61,-1,-1,3
5774660,17,1,-1,-1,3
5771945,60,43,-1,-1,4
5775502,3,15,-1,-1,3
5774155,28,59,-1,-1,0
5776375,0,36,-1,-1,6
5770039,22,52,-1,-1,4
5768320,24,17,-1,-1,3
5767012,48,26,-1,-1,6
5773801,2,56,-1,-1,6
5774931,5,2,-1,-1,2
5772876,8,53,-1,-1,7
5769705,27,24,-1,-1,4
5768251,6,50,-1,-1,6
5776508,7,32,-1,-1,3
5775228,20,41,-1,-1,5
5774007,39,13,-1,-1,5
5775664,10,37,-1,-1,1
5772506,5,35,-1,-1,4
5777089,43,47,-1,-1,3
5776203,23,59,-1,-1,0
5771776,49,3,-1,-1,7
5776064,30,61,-1,-1,5
5776897,54,5,-1,-1,6
5773504,13,17,-1,-1,1
5775256,53,22,-1,-1,4
5774023,2,21,-1,-1,2
5776056,56,25,-1,-1,6
5771745,3,8,-1,-1,3
5776400,56,61,-1,-1,0
5772985,37,7,-1,-1,3
5775308,17,24,-1,-1,4
5772908,8,43,-1,-1,0
5772733,58,42,-1,-1,4
5772320,48,18,-1,-1,5
5776069,27,25,-1,-1,3
5773722,58,55,-1,-1,0
5775809,20,39,-1,-1,3
5759573,39,7,-1,-1,1
5776009,52,55,-1,-1,2
5776414,16,46,-1,-1,0
5767208,49,10,-1,-1,7
5776507,38,47,-1,-1,3
5769572,38,33,-1,-1,7
5773868,22,18,-1,-1,6
5775683,12,44,-1,-1,4
5774431,44,24,-1,-1,3
5776306,42,37,-1,-1,0
5777198,10,55,-1,-1,0
5776155,28,9,-1,-1,4
5775968,25,17,-1,-1,4
5776929,50,6,-1,-1,7
5775137,9,59,-1,-1,7
5775740,55,32,-1,-1,7
5773327,12,37,-1,-1,0
5766543,57,28,-1,-1,3
5768565,0,5,-1,-1,3
5770278,44,1,-1,-1,2
5775632,23,8,-1,-1,7
5777325,0,48,-1,-1,2
5775432,4,46,-1,-1,7
5768664,16,33,-1,-1,0
5769969,8,0,-1,-1,6
5774544,45,10,-1,-1,0
5777235,8,41,-1,-1,4
5770594,29,16,-1,-1,3
5777087,21,46,-1,-1,7
5771010,15,52,-1,-1,1
5776158,11,46,-1,-1,4
5777016,18,33,-1,-1,6
5775561,44,17,-1,-1,7
5770649,37,8,-1,-1,2
5776280,27,38,-1,-1,7
5775699,8,37,-1,-1,3
5775814,41,5,-1,-1,7
5772080,33,56,-1,-1,1
5773877,2,55,-1,-1,2
5775179,12,14,-1,-1,5
5773786,3,48,-1,-1,4
5776074,25,42,-1,-1,0
