# Avida tasks data
# Sun Apr 13 22:33:45 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 755 1738 1125 1423 
3000 1355 1399 1614 2105 
4000 1253 1811 1872 2805 
5000 1065 3148 2073 3254 
6000 1536 2021 2697 3263 
7000 1601 1672 2903 3229 
8000 2404 2538 3003 3262 
9000 2943 3135 3051 3246 
10000 2974 3092 3073 3246 
11000 2988 3059 3132 3307 
12000 3071 3100 3049 3218 
13000 3040 3090 3008 3233 
14000 2934 3130 3052 3285 
15000 2964 3046 3088 3268 
16000 2921 3046 2992 3274 
17000 2935 3050 3086 3256 
18000 3059 3095 3114 3297 
19000 3161 3181 3060 3293 
20000 3059 3078 3054 3254 
21000 3152 3079 3038 3253 
22000 3125 3099 2995 3294 
23000 3095 3155 3111 3253 
24000 3089 3122 3038 3243 
25000 3233 3131 3037 3270 
26000 3259 3181 3083 3289 
27000 3231 3152 3052 3211 
28000 3288 3184 3132 3306 
29000 3266 3117 3015 3297 
30000 3323 3195 3080 3310 
31000 3286 3222 3038 3228 
32000 3249 3157 3072 3272 
33000 3303 3144 3021 3289 
34000 3256 3197 3072 3290 
35000 3325 3146 3094 3251 
36000 3330 3098 3072 3287 
37000 3316 3195 3140 3284 
38000 3282 3228 3083 3273 
39000 3314 3215 3028 3212 
40000 3310 3217 3019 3212 
41000 3293 3237 3132 3297 
42000 3313 3167 3136 3256 
43000 3315 3168 3091 3244 
44000 3281 3208 3044 3294 
45000 3311 3191 3100 3248 
46000 3334 3188 3120 3210 
47000 3296 3170 3064 3247 
48000 3300 3199 3048 3225 
49000 3237 3179 3120 3265 
50000 3306 3174 3144 3250 
51000 3286 3235 3055 3279 
52000 3313 3184 3086 3230 
53000 3242 3215 3011 3223 
54000 3342 3215 3080 3244 
55000 3341 3233 3105 3320 
56000 3338 3265 3189 3266 
57000 3329 3246 3215 3291 
58000 3338 3195 3171 3267 
59000 3307 3097 3077 3254 
60000 3310 3177 3125 3305 
61000 3280 3234 3108 3317 
62000 3342 3232 3085 3331 
63000 3342 3255 3142 3344 
64000 3307 3177 3058 3275 
65000 3375 3272 3178 3307 
66000 3327 3296 3094 3246 
67000 3356 3246 2976 3306 
68000 3332 3285 3126 3310 
69000 3337 3243 3091 3284 
70000 3347 3237 3078 3270 
71000 3351 3190 3095 3273 
72000 3323 3242 3081 3277 
73000 3251 3243 3119 3304 
74000 3310 3236 3057 3279 
75000 3336 3245 3161 3293 
76000 3342 3250 3055 3244 
77000 3313 3221 3095 3314 
78000 3331 3247 3167 3291 
79000 3333 3256 3191 3288 
80000 3345 3281 3221 3275 
81000 3352 3233 3083 3268 
82000 3343 3224 3192 3305 
83000 3295 3232 3075 3290 
84000 3276 3262 3150 3307 
85000 3347 3239 3111 3291 
86000 3235 3253 3114 3254 
87000 3297 3210 3081 3285 
88000 3222 3283 3177 3298 
89000 3239 3234 3038 3298 
90000 3282 3212 3100 3286 
91000 3270 3216 3084 3309 
92000 3361 3230 3164 3271 
93000 3326 3244 3171 3324 
94000 3340 3279 3120 3239 
95000 3363 3201 3139 3303 
96000 3362 3190 3080 3338 
97000 3300 3193 3026 3266 
98000 3306 3159 3113 3287 
99000 3323 3230 3112 3240 
100000 3265 3205 3157 3281 
