# Sat Mar 29 12:27:58 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 2 0.653899 2 0 0.168342 
5000 2 0.749634 2 0 0.214306 
6000 2 0.686809 2 0 0.183099 
7000 2 0.726387 2 0 0.202241 
8000 2 0.688439 2 0 0.183855 
9000 2 0.756574 2 0 0.218041 
10000 2 0.768051 2 0 0.224361 
11000 2 0.800049 2 0 0.243034 
12000 2 0.753919 2 0 0.216604 
13000 2 0.786119 2 0 0.234703 
14000 2 0.757747 2 0 0.218678 
15000 2 0.749095 2 0 0.214019 
16000 2 0.72809 2 0 0.203103 
17000 2 0.785253 2 0 0.234195 
18000 2 0.708397 2 0 0.193335 
19000 2 0.785629 2 0 0.234415 
20000 2 0.737061 2 0 0.207699 
21000 2 0.806578 2 0 0.247055 
22000 2 0.738723 2 0 0.208561 
23000 3 0.753964 3 0 0.211146 
24000 3 0.806999 3 0 0.233841 
25000 2 0.754983 2 0 0.217179 
26000 2 0.745847 2 0 0.212295 
27000 3 0.767593 3 0 0.220914 
28000 2 0.71893 2 0 0.198506 
29000 2 0.693355 2 0 0.186153 
30000 3 0.701929 3 0 0.188739 
31000 4 0.868571 4 0.0810112 0.257685 
32000 4 0.870964 4 0.178972 0.384085 
33000 4 0.855536 4 0.179833 0.382936 
34000 4 0.900095 4 0.176149 0.38477 
35000 4 0.97539 4 0.196495 0.431485 
36000 4 0.963379 4 0.196208 0.428612 
37000 4 0.983701 4 0.189313 0.423154 
38000 4 1.2317 4 0.199368 0.493824 
39000 4 1.25182 4 0.204826 0.507613 
40000 4 1.04737 4 0.198219 0.450733 
41000 4 1.03533 4 0.214594 0.474002 
42000 4 0.998262 4 0.198506 0.440965 
43000 4 0.976874 4 0.191899 0.424303 
44000 4 0.959951 4 0.198219 0.431485 
45000 4 0.96081 4 0.162022 0.373743 
46000 4 0.963353 4 0.192186 0.423154 
47000 4 0.958844 4 0.197126 0.429885 
48000 4 0.946995 4 0.195921 0.425452 
49000 4 0.886213 4 0.187015 0.399885 
50000 4 0.902908 4 0.166906 0.370296 
51000 4 0.931355 4 0.202815 0.433783 
52000 4 0.959242 4 0.197357 0.430336 
53000 4 0.980961 4 0.179259 0.404769 
54000 4 0.932953 4 0.18759 0.409078 
55000 4 0.969866 4 0.187302 0.415398 
56000 4 0.91011 4 0.176099 0.386383 
57000 4 0.952683 4 0.191037 0.418271 
58000 4 0.958631 4 0.201379 0.436656 
59000 4 1.07293 4 0.200804 0.458776 
60000 4 0.908451 4 0.206837 0.436656 
61000 4 0.913918 4 0.19075 0.410801 
62000 4 0.936932 4 0.182419 0.401321 
63000 4 1.01758 4 0.18759 0.425452 
64000 4 0.994359 4 0.215455 0.466245 
65000 4 0.969678 4 0.194197 0.428612 
66000 4 0.950147 4 0.185292 0.408503 
67000 4 0.949982 4 0.20023 0.433209 
68000 4 0.82779 4 0.185579 0.388107 
69000 4 0.915721 4 0.208848 0.441253 
70000 4 0.889744 4 0.188793 0.403448 
71000 4 0.877477 4 0.185292 0.395863 
72000 4 0.878996 4 0.17495 0.378914 
73000 4 0.883513 4 0.202299 0.425 
74000 4 0.886681 4 0.201379 0.424016 
75000 4 0.951901 4 0.199138 0.431322 
76000 4 0.965456 4 0.197357 0.432347 
77000 4 0.870708 4 0.182706 0.391267 
78000 4 0.880902 4 0.182993 0.392416 
79000 4 0.922399 4 0.189313 0.40994 
80000 4 0.9098 4 0.176386 0.38667 
81000 4 0.95416 4 0.19075 0.418271 
82000 4 0.849704 4 0.186728 0.393565 
83000 4 0.918269 4 0.189601 0.409652 
84000 4 0.963211 4 0.206263 0.446998 
85000 4 0.89347 4 0.193966 0.413506 
86000 4 0.853605 4 0.185579 0.392129 
87000 4 0.883682 4 0.180982 0.389831 
88000 4 0.970916 4 0.176673 0.398736 
89000 4 0.980526 4 0.177535 0.401896 
90000 4 0.841592 4 0.187644 0.393678 
91000 4 0.87837 4 0.175812 0.38035 
92000 4 0.920797 4 0.201092 0.429187 
93000 4 0.933824 4 0.205113 0.43838 
94000 4 0.961752 4 0.202241 0.438667 
95000 4 0.903218 4 0.196783 0.419132 
96000 4 0.974435 4 0.185292 0.413387 
97000 4 0.88364 4 0.192761 0.409365 
98000 4 0.965374 4 0.201379 0.437518 
99000 4 0.966695 4 0.189313 0.418271 
100000 4 0.932705 4 0.191899 0.415972 
