# Avida tasks data
# Wed Apr 16 11:54:38 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And

0 0 0 0 
1000 0 0 0 
2000 0 0 0 
3000 0 0 0 
4000 8 0 0 
5000 23 0 0 
6000 0 0 0 
7000 47 0 0 
8000 0 0 0 
9000 0 0 0 
10000 0 0 0 
11000 0 0 0 
12000 7 0 0 
13000 0 0 0 
14000 426 0 0 
15000 479 0 0 
16000 489 0 0 
17000 569 0 0 
18000 473 0 0 
19000 562 0 0 
20000 444 0 0 
21000 425 0 0 
22000 445 8 0 
23000 526 543 0 
24000 617 630 0 
25000 483 529 0 
26000 524 625 0 
27000 607 711 0 
28000 613 649 0 
29000 448 558 0 
30000 585 684 0 
31000 524 520 0 
32000 438 564 0 
33000 515 599 0 
34000 561 594 0 
35000 476 556 0 
36000 527 546 0 
37000 599 577 0 
38000 546 599 0 
39000 506 504 0 
40000 816 860 694 
41000 728 721 768 
42000 790 708 712 
43000 798 721 721 
44000 809 734 718 
45000 737 788 750 
46000 609 742 633 
47000 739 723 704 
48000 699 810 809 
49000 798 803 794 
50000 642 749 742 
51000 578 713 691 
52000 752 641 710 
53000 568 692 759 
54000 537 742 670 
55000 516 585 589 
56000 551 632 666 
57000 448 575 578 
58000 476 609 587 
59000 491 502 482 
60000 439 590 567 
61000 427 536 519 
62000 470 518 528 
63000 403 471 516 
64000 393 359 511 
65000 342 455 466 
66000 482 512 532 
67000 413 459 434 
68000 441 572 528 
69000 453 483 476 
70000 426 514 548 
71000 397 579 554 
72000 341 541 515 
73000 367 399 437 
74000 350 464 495 
75000 388 384 461 
76000 367 537 571 
77000 444 512 525 
78000 532 485 505 
79000 452 553 552 
80000 480 564 551 
81000 413 405 477 
82000 509 438 520 
83000 440 496 488 
84000 379 417 467 
85000 326 422 416 
86000 454 453 454 
87000 448 469 513 
88000 436 484 471 
89000 492 500 503 
90000 502 510 548 
91000 404 453 528 
92000 427 479 459 
93000 463 527 547 
94000 436 425 474 
95000 448 456 499 
96000 556 573 577 
97000 470 429 579 
98000 536 481 543 
99000 438 526 548 
100000 505 604 559 
