# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
5909941,1,26,-1,-1,1
5909879,48,30,-1,-1,7
5909392,6,57,-1,-1,6
5911172,18,25,-1,-1,4
5910780,5,25,-1,-1,0
5911307,11,5,-1,-1,0
5908092,26,25,-1,-1,7
5909593,59,33,-1,-1,4
5904685,41,50,-1,-1,5
5908716,42,59,-1,-1,3
5903652,26,26,-1,-1,3
5902970,55,2,-1,-1,4
5910787,31,33,-1,-1,1
5908782,30,25,-1,-1,4
5911361,46,32,-1,-1,1
5910965,56,56,-1,-1,2
5907264,2,31,-1,-1,7
5910333,61,58,-1,-1,5
5910588,15,41,-1,-1,4
5900337,19,26,-1,-1,4
5910478,58,37,-1,-1,7
5907758,40,3,-1,-1,3
5911922,23,7,-1,-1,7
5911603,8,4,-1,-1,5
5909474,13,25,-1,-1,3
5897932,7,52,-1,-1,4
5899854,25,34,-1,-1,1
5901436,21,26,-1,-1,6
5910271,19,5,-1,-1,6
5910781,24,60,-1,-1,2
5906972,49,9,-1,-1,1
5906909,18,1,-1,-1,4
5910000,15,8,-1,-1,6
5911820,0,44,-1,-1,3
5902841,5,57,-1,-1,7
5911531,49,2,-1,-1,2
5909240,26,55,-1,-1,2
5908427,61,39,-1,-1,2
5911596,8,59,-1,-1,6
5911674,51,29,-1,-1,7
5908392,35,27,-1,-1,0
5910589,19,35,-1,-1,7
5909651,60,17,-1,-1,5
5911183,2,54,-1,-1,6
5910254,45,11,-1,-1,7
5904138,36,30,-1,-1,1
5909952,48,39,-1,-1,3
5911055,44,5,-1,-1,2
5901688,4,27,-1,-1,7
5910182,11,53,-1,-1,4
5907754,0,39,-1,-1,5
5906855,16,1,-1,-1,2
5909366,60,30,-1,-1,0
5908289,1,28,-1,-1,2
5910151,34,22,-1,-1,0
5909180,2,59,-1,-1,2
5909734,59,46,-1,-1,7
5909969,17,25,-1,-1,6
5907444,44,35,-1,-1,5
5909371,25,53,-1,-1,3
5911776,40,49,-1,-1,3
5909687,14,38,-1,-1,7
5904401,48,28,-1,-1,0
5911921,56,32,-1,-1,0
5911650,7,34,-1,-1,0
5910041,56,61,-1,-1,6
5905905,19,18,-1,-1,1
5904365,31,58,-1,-1,3
5904926,36,60,-1,-1,5
5907110,35,61,-1,-1,4
5903613,59,49,-1,-1,4
5902934,43,23,-1,-1,6
5909541,3,39,-1,-1,1
5907565,7,3,-1,-1,6
5906680,12,16,-1,-1,3
5911810,61,25,-1,-1,6
5898610,25,50,-1,-1,0
5907930,27,60,-1,-1,0
5911732,15,34,-1,-1,6
5908445,5,44,-1,-1,5
5909697,52,5,-1,-1,3
5911343,12,22,-1,-1,2
5910725,55,8,-1,-1,4
5906595,2,35,-1,-1,4
5908041,14,37,-1,-1,1
5909660,43,4,-1,-1,5
5907427,46,29,-1,-1,0
5910954,5,31,-1,-1,1
5910364,26,30,-1,-1,1
5910540,10,13,-1,-1,4
5910829,57,23,-1,-1,6
5909354,9,35,-1,-1,0
5910422,33,30,-1,-1,6
5909476,54,5,-1,-1,2
5892876,28,55,-1,-1,2
5904712,6,7,-1,-1,1
5899651,2,5,-1,-1,5
5905916,43,54,-1,-1,6
5909446,45,27,-1,-1,5
5904219,14,20,-1,-1,6
5910477,26,32,-1,-1,2
5910645,4,4,-1,-1,5
5910346,7,10,-1,-1,4
5906340,32,47,-1,-1,1
5911950,38,40,-1,-1,0
5908935,30,8,-1,-1,2
5910003,44,49,-1,-1,1
5911528,26,57,-1,-1,7
5911280,39,22,-1,-1,1
5910490,15,13,-1,-1,4
5910238,27,18,-1,-1,7
5906019,38,48,-1,-1,4
5909767,19,21,-1,-1,5
5908740,26,35,-1,-1,4
5911485,55,39,-1,-1,6
5910909,15,37,-1,-1,2
5904977,36,51,-1,-1,4
5906596,30,37,-1,-1,4
5905969,14,15,-1,-1,6
5908225,8,30,-1,-1,7
5908802,6,23,-1,-1,5
5908508,20,25,-1,-1,0
5910186,37,58,-1,-1,6
5909616,24,56,-1,-1,5
5905603,60,38,-1,-1,2
5909589,37,18,-1,-1,1
5907598,33,12,-1,-1,2
5911589,38,58,-1,-1,4
5907190,4,30,-1,-1,2
5908209,23,50,-1,-1,0
5910303,6,10,-1,-1,1
5903157,56,38,-1,-1,3
5909090,30,17,-1,-1,0
5910843,0,53,-1,-1,1
5909644,47,41,-1,-1,2
5910671,27,23,-1,-1,4
5904767,6,30,-1,-1,5
5907574,54,7,-1,-1,7
5898872,50,32,-1,-1,3
5910822,4,35,-1,-1,2
5911711,48,22,-1,-1,7
5910813,46,14,-1,-1,1
5911651,15,7,-1,-1,1
5909104,17,50,-1,-1,1
5911813,54,35,-1,-1,6
5910002,0,43,-1,-1,5
5903311,53,36,-1,-1,1
5910543,23,51,-1,-1,0
5903567,27,35,-1,-1,6
5908243,61,42,-1,-1,6
5911710,56,27,-1,-1,6
5908106,33,59,-1,-1,3
5909489,20,52,-1,-1,3
5911781,22,42,-1,-1,3
5901931,39,23,-1,-1,1
5906295,43,28,-1,-1,1
5910462,61,38,-1,-1,1
5904517,39,10,-1,-1,7
5904318,59,31,-1,-1,0
5910116,21,32,-1,-1,0
5911334,11,57,-1,-1,1
5911057,23,29,-1,-1,7
5911672,56,49,-1,-1,4
5911769,19,45,-1,-1,7
5907722,32,17,-1,-1,2
5911616,2,50,-1,-1,2
5902621,22,22,-1,-1,6
5910295,41,26,-1,-1,7
5910247,46,3,-1,-1,6
5910619,52,59,-1,-1,7
5905914,37,49,-1,-1,0
5896587,55,22,-1,-1,3
5908919,13,13,-1,-1,3
5906816,59,4,-1,-1,7
5910356,14,58,-1,-1,1
5910173,43,0,-1,-1,5
5902957,14,31,-1,-1,4
5910296,48,59,-1,-1,7
5908562,25,58,-1,-1,6
5904688,52,22,-1,-1,1
5911618,45,42,-1,-1,2
5904421,3,44,-1,-1,1
5907308,11,41,-1,-1,4
5910605,0,32,-1,-1,3
5906100,10,45,-1,-1,6
5910597,18,6,-1,-1,7
5907562,1,29,-1,-1,2
5907066,25,48,-1,-1,1
5911590,16,5,-1,-1,3
5900536,24,58,-1,-1,2
5897883,22,5,-1,-1,6
5909075,9,46,-1,-1,0
5907887,49,38,-1,-1,7
5910174,46,41,-1,-1,7
5896391,37,17,-1,-1,7
5911328,43,19,-1,-1,6
5900106,13,54,-1,-1,5
5908066,34,50,-1,-1,7
5911492,50,40,-1,-1,0
5911281,17,38,-1,-1,4
5910687,13,59,-1,-1,2
5910558,52,21,-1,-1,3
5910971,42,4,-1,-1,5
5911106,26,58,-1,-1,6
5911508,5,30,-1,-1,1
5909755,48,34,-1,-1,0
5911397,23,28,-1,-1,7
5907858,32,45,-1,-1,4
5903197,31,5,-1,-1,7
5909677,34,45,-1,-1,3
5907938,6,54,-1,-1,5
5911352,57,57,-1,-1,2
5909907,50,4,-1,-1,3
5911797,11,40,-1,-1,3
5911380,4,47,-1,-1,6
5910764,4,11,-1,-1,4
5902784,29,0,-1,-1,1
