# Avida Dominant Data
# Wed Feb 19 15:48:38 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3844 0 0 0 0 0 1 050-aaaaa 
1000 47 133 0.353383 0.0075188 50 50 47 26 7 3 12 0 0.365672 69548 050-aadwf 
2000 49 118 0.415254 0.00847458 52 52 49 38 1 1 22 0 0.449851 152744 052-aadlj 
3000 48 118 0.40678 0.00847458 53 53 48 24 10 6 21 0 0.485347 310330 053-aaiib 
4000 50 114 0.438596 0.00877193 54 54 50 34 7 4 53 0 0.489941 457251 054-aagwg 
5000 51 111 0.459459 0.00900901 54 54 51 41 7 7 65 0 0.50081 594720 054-aapwb 
6000 51 111 0.459459 0.00900901 54 54 51 37 5 5 74 0 0.65184 732682 054-aaxkd 
7000 54.9113 108 0.508438 0.00925926 52 52 49 48 16 11 64 0 0.789468 846460 052-aawac 
8000 53.1785 108.527 0.489989 0.00921447 53 53 49.5272 47 8 7 68 0 0.528545 1009414 053-abgam 
9000 53.2368 108 0.492934 0.00925926 53 53 50 36 4 4 78 0 0.531615 1165508 053-abpjf 
10000 52.6342 108 0.487353 0.00925926 53 53 50 40 7 5 82 0 0.517863 1283969 053-abwbx 
