# Tue Mar  4 12:50:31 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.799807 2 0 0.242886 
3000 6 2.1749 6 0.405631 1.18989 
4000 8 2.29557 8 0.801494 1.76673 
5000 16 2.25946 16 0.962752 1.96926 
6000 21 2.63682 21 1.16464 2.32807 
7000 22 2.25755 22 1.45787 2.82448 
8000 25 2.54564 25 1.55457 3.02413 
9000 30 2.68465 30 1.81724 3.61189 
10000 24 2.42158 24 1.84951 3.68075 
11000 26 2.35797 26 1.87177 3.72623 
12000 24 2.09164 24 1.90294 3.79144 
13000 23 2.04056 23 1.89453 3.77794 
14000 24 2.30595 24 1.86639 3.71379 
15000 25 2.12789 25 1.88487 3.76006 
16000 25 2.22266 25 1.86893 3.73111 
17000 24 2.09467 24 1.89151 3.77277 
18000 25 2.31605 25 1.88722 3.76897 
19000 28 2.31896 28 2.09563 4.38897 
20000 28 2.1607 28 2.13848 4.4875 
21000 28 1.99215 28 2.15399 4.53921 
22000 24 1.60987 24 2.19457 4.65441 
23000 29 2.33624 29 2.12678 4.44843 
24000 37 2.41111 37 2.0306 4.1704 
25000 34 2.5256 34 2.00579 4.10715 
26000 30 2.37019 30 2.02491 4.15656 
27000 39 2.50135 39 2.03854 4.19454 
28000 34 2.58795 34 2.03597 4.17667 
29000 37 2.545 37 2.01573 4.13243 
30000 34 2.51754 34 2.03055 4.16691 
31000 42 2.93481 42 2.11916 4.43752 
32000 36 2.48799 36 2.17138 4.6073 
33000 45 2.44334 45 2.17971 4.62999 
34000 37 2.53646 37 2.17958 4.62367 
35000 41 2.40464 41 2.19153 4.65345 
36000 37 2.27622 37 2.20407 4.68716 
37000 43 2.48284 43 2.18163 4.632 
38000 37 2.28159 37 2.20907 4.69454 
39000 42 2.34217 42 2.20236 4.68342 
40000 38 2.1857 38 2.21723 4.72795 
41000 42 2.27936 42 2.21598 4.71531 
42000 34 2.23097 34 2.22674 4.73678 
43000 35 2.346 35 2.20402 4.67969 
44000 37 2.65741 37 2.21114 4.68974 
45000 43 2.71551 43 2.20865 4.6863 
46000 40 2.68092 40 2.21473 4.69664 
47000 46 2.84661 46 2.20703 4.69578 
48000 45 2.77909 45 2.20127 4.67366 
49000 47 2.66798 47 2.20195 4.68228 
50000 50 2.85325 50 2.20749 4.70957 
51000 47 3.20967 47 2.21653 4.72221 
52000 55 3.36933 55 2.20802 4.69922 
53000 51 3.2337 51 2.22899 4.74835 
54000 52 3.23052 52 2.20316 4.69377 
55000 50 3.2542 50 2.21984 4.72479 
56000 58 3.38185 58 2.21154 4.7021 
57000 56 3.51311 56 2.19353 4.65613 
58000 55 3.28282 55 2.21605 4.71149 
59000 59 3.42327 59 2.19849 4.67567 
60000 52 3.27218 52 2.20243 4.68917 
61000 51 3.27815 51 2.22012 4.72594 
62000 55 3.40081 55 2.20159 4.67414 
63000 56 3.33056 56 2.2125 4.7069 
64000 53 3.40968 53 2.19923 4.66897 
65000 52 3.54197 52 2.2011 4.67825 
66000 48 3.00039 48 2.35144 5.21488 
67000 50 2.85954 50 2.37434 5.28879 
68000 54 2.87336 54 2.36696 5.28506 
69000 52 2.80228 52 2.38467 5.32462 
70000 52 2.66771 52 2.38645 5.33783 
71000 45 2.42543 45 2.40922 5.40534 
72000 53 2.52766 53 2.4025 5.38839 
73000 44 2.42537 44 2.4134 5.42775 
74000 47 2.50345 47 2.407 5.40316 
75000 42 2.52054 42 2.40581 5.4019 
76000 47 2.45055 47 2.41369 5.42902 
77000 49 2.48113 49 2.41333 5.42057 
78000 45 2.52755 45 2.41179 5.41109 
79000 48 2.53108 48 2.40173 5.39069 
80000 45 2.65018 45 2.39695 5.36437 
81000 49 2.54153 49 2.39709 5.38725 
82000 46 2.45383 46 2.41454 5.42759 
83000 46 2.47008 46 2.40081 5.39357 
84000 51 2.65083 51 2.3893 5.35622 
85000 44 2.39589 44 2.41823 5.44109 
86000 42 2.40213 42 2.42402 5.45533 
87000 48 2.21872 48 2.43675 5.49986 
88000 42 2.39435 42 2.42974 5.46567 
89000 43 2.34657 43 2.42957 5.47659 
90000 43 2.40396 43 2.42104 5.44397 
91000 45 2.2123 45 2.42892 5.48779 
92000 44 2.30847 44 2.42955 5.48305 
93000 43 2.35545 43 2.43049 5.474 
94000 48 2.51538 48 2.4131 5.42086 
95000 43 2.52393 43 2.41375 5.42603 
96000 40 2.37371 40 2.43144 5.4786 
97000 51 2.4614 51 2.41639 5.44097 
98000 44 2.35238 44 2.42613 5.46969 
99000 45 2.28351 45 2.44143 5.50876 
100000 42 2.29113 42 2.43382 5.49239 
