# Sun Apr 13 16:24:45 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 2 0.0354964 2 0 0.00373456 
3000 3 0.55089 3 0 0.124964 
4000 4 0.793799 4 0.000861821 0.225797 
5000 3 1.14158 3 0 0.302499 
6000 3 1.11355 3 0 0.270899 
7000 3 0.977623 3 0 0.221201 
8000 3 1.0477 3 0 0.256248 
9000 3 0.975985 3 0 0.218615 
10000 3 1.0377 3 0 0.241023 
11000 3 0.966938 3 0 0.218041 
12000 3 0.954316 3 0 0.214019 
13000 4 1.10075 4 0.0275783 0.25711 
14000 4 1.23913 4 0.140805 0.412069 
15000 4 1.07702 4 0.145073 0.37403 
16000 4 1.10296 4 0.15599 0.397874 
17000 4 1.1216 4 0.19391 0.457914 
18000 4 1.11292 4 0.207124 0.476874 
19000 4 1.08599 4 0.160299 0.398449 
20000 4 1.08695 4 0.119506 0.344441 
21000 4 1.17079 4 0.171215 0.43522 
22000 4 1.13358 4 0.150862 0.396264 
23000 4 1.1463 4 0.147946 0.395576 
24000 4 1.17529 4 0.0810112 0.321747 
25000 4 1.11635 4 0.0979604 0.324332 
26000 4 1.01899 4 0.0884803 0.288136 
27000 4 1.05979 4 0.105717 0.317438 
28000 4 1.08418 4 0.139328 0.36771 
29000 4 1.0261 4 0.14651 0.370296 
30000 4 1.00044 4 0.10428 0.30451 
31000 4 0.93669 4 0.188164 0.410801 
32000 4 0.997566 4 0.129848 0.334674 
33000 4 0.941749 4 0.0959494 0.278943 
34000 4 1.01129 4 0.119793 0.325481 
35000 4 1.08018 4 0.0916403 0.306808 
36000 4 1.0706 4 0.120368 0.33927 
37000 4 1.06294 4 0.120368 0.338696 
38000 4 1.07247 4 0.103419 0.318299 
39000 4 1.0655 4 0.0913793 0.301437 
40000 4 1.10733 4 0.0922149 0.313416 
41000 4 1.0828 4 0.0853203 0.301063 
42000 4 1.07392 4 0.0847458 0.300776 
43000 4 0.994423 4 0.0945131 0.286986 
44000 4 0.967226 4 0.0844585 0.267452 
45000 4 0.828664 4 0.115771 0.281241 
46000 4 0.79048 4 0.104568 0.255386 
47000 4 0.660307 4 0.0795748 0.196495 
48000 4 0.688515 4 0.0864694 0.210572 
49000 4 0.811729 4 0.113186 0.271761 
50000 4 0.771492 4 0.0873312 0.227521 
51000 4 0.850194 4 0.121517 0.291008 
52000 4 0.85386 4 0.0824476 0.238725 
53000 4 0.903395 4 0.138466 0.329503 
54000 4 1.09524 4 0.0856076 0.311405 
55000 4 1.03223 4 0.0810112 0.307096 
56000 4 0.913543 4 0.0439529 0.237001 
57000 4 0.986691 4 0.0804367 0.293594 
58000 4 1.06695 4 0.0499856 0.274059 
59000 4 0.93008 4 0.0677966 0.254237 
60000 4 0.903358 4 0.0950876 0.276932 
61000 4 0.866293 4 0.0821603 0.247917 
62000 4 1.01805 4 0.0565929 0.261994 
63000 4 1.04769 4 0.0548693 0.260557 
64000 4 1.0438 4 0.0517093 0.25711 
65000 5 1.08002 5 0.0459638 0.254525 
66000 6 1.17412 6 0.0551566 0.286125 
67000 5 0.972303 5 0.000574548 0.199368 
68000 6 1.11853 6 0.087044 0.289285 
69000 7 1.19681 7 0.149095 0.367423 
70000 7 1.2361 7 0.151681 0.365125 
71000 7 1.2529 7 0.127837 0.344441 
72000 7 1.34627 7 0.158575 0.409078 
73000 7 1.22957 7 0.145361 0.358805 
74000 7 1.20109 7 0.142201 0.351049 
75000 7 1.33727 7 0.1264 0.372881 
76000 8 1.42648 8 0.109907 0.385234 
77000 7 1.6028 7 0.128124 0.461936 
78000 7 1.47882 7 0.121517 0.398449 
79000 7 1.49975 7 0.12956 0.428612 
80000 8 1.61216 8 0.13741 0.453318 
81000 6 1.3123 6 0.12123 0.357943 
82000 7 1.0937 7 0.115484 0.306808 
83000 7 0.922984 7 0.113473 0.266877 
84000 7 0.71252 7 0.0899167 0.201092 
85000 7 0.838567 7 0.114655 0.256034 
86000 7 0.80848 7 0.110313 0.241023 
87000 7 0.799559 7 0.123528 0.259121 
88000 8 0.799046 8 0.104448 0.236139 
89000 7 0.798254 7 0.109739 0.242459 
90000 6 0.722388 6 0.093364 0.208561 
91000 7 0.770087 7 0.105717 0.232692 
92000 8 0.737583 8 0.173925 0.338696 
93000 8 0.833125 8 0.211808 0.412238 
94000 8 0.82207 8 0.193937 0.384372 
95000 7 0.839237 7 0.243567 0.470842 
96000 8 0.853955 8 0.238688 0.457627 
97000 8 0.831189 8 0.209288 0.407641 
98000 8 0.775755 8 0.190024 0.369434 
99000 8 0.907911 8 0.233588 0.455616 
100000 8 0.845842 8 0.196219 0.382361 
