# Avida tasks data
# Sun Apr 13 21:02:33 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 0 0 0 
4000 0 0 0 0 
5000 0 3 0 0 
6000 0 44 0 0 
7000 0 0 0 0 
8000 0 497 7 0 
9000 0 673 0 0 
10000 0 501 0 0 
11000 0 562 2 0 
12000 0 536 431 0 
13000 0 487 568 18 
14000 0 539 308 478 
15000 0 436 399 537 
16000 0 664 358 627 
17000 0 813 402 617 
18000 0 743 366 668 
19000 0 777 310 652 
20000 0 882 223 761 
21000 0 781 429 624 
22000 0 752 339 634 
23000 0 828 254 668 
24000 0 888 264 614 
25000 0 934 694 716 
26000 0 973 857 723 
27000 0 990 1103 728 
28000 0 1010 1055 718 
29000 0 1070 907 699 
30000 0 797 806 817 
31000 0 994 1176 773 
32000 0 937 1023 754 
33000 0 805 772 774 
34000 0 925 612 747 
35000 0 848 545 640 
36000 0 797 661 618 
37000 0 609 492 622 
38000 0 879 855 648 
39000 0 717 481 705 
40000 0 483 491 547 
41000 0 710 595 659 
42000 0 754 677 683 
43000 0 733 491 661 
44000 0 678 654 649 
45000 0 719 546 602 
46000 0 585 705 580 
47000 0 593 654 592 
48000 0 903 519 620 
49000 0 754 607 560 
50000 0 824 509 545 
51000 0 826 511 558 
52000 0 760 490 552 
53000 0 833 510 571 
54000 0 790 462 581 
55000 0 644 424 499 
56000 0 743 422 453 
57000 0 761 338 571 
58000 0 687 281 525 
59000 0 674 165 452 
60000 0 690 295 514 
61000 0 590 331 493 
62000 0 559 274 470 
63000 0 696 444 509 
64000 0 780 486 499 
65000 0 728 538 473 
66000 0 731 601 447 
67000 0 743 683 515 
68000 0 779 531 476 
69000 0 763 667 464 
70000 0 692 573 483 
71000 0 635 630 467 
72000 0 788 496 456 
73000 0 849 567 525 
74000 0 869 561 531 
75000 0 760 600 492 
76000 0 807 622 522 
77000 0 763 720 436 
78000 0 712 622 515 
79000 0 793 575 517 
80000 0 665 698 523 
81000 0 746 576 511 
82000 0 701 633 474 
83000 0 802 596 526 
84000 0 708 607 494 
85000 0 739 676 457 
86000 0 772 552 534 
87000 0 773 688 566 
88000 0 735 644 452 
89000 0 602 692 592 
90000 0 646 543 544 
91000 0 651 395 491 
92000 0 671 537 489 
93000 0 502 510 503 
94000 0 495 636 575 
95000 0 591 759 559 
96000 1 543 651 573 
97000 0 658 546 586 
98000 0 505 494 583 
99000 0 430 465 509 
100000 0 360 448 481 
