# Thu Oct 30 18:39:46 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 9 2.06196 9 0.178397 0.802356 
4000 21 2.83305 21 1.23069 2.41913 
5000 25 2.46364 25 1.39058 2.66782 
6000 27 2.58014 27 1.44154 2.76466 
7000 26 2.52093 26 1.44708 2.7773 
8000 26 2.63951 26 1.63663 3.17064 
9000 29 2.46619 29 1.66249 3.2258 
10000 27 2.13919 27 1.6832 3.27688 
11000 26 1.97678 26 1.87034 3.70969 
12000 25 1.7326 25 1.88597 3.75259 
13000 26 1.58901 26 1.89637 3.77937 
14000 26 1.48208 26 1.90175 3.79144 
15000 28 2.17239 28 1.80489 3.56293 
16000 29 2.27014 29 1.88953 3.76638 
17000 29 2.19428 29 1.90861 3.80896 
18000 25 2.15204 25 1.90978 3.80977 
19000 30 2.26863 30 1.89829 3.78311 
20000 29 2.25171 29 1.90399 3.79546 
21000 33 2.34417 33 1.90319 3.79402 
22000 33 2.34263 33 1.90565 3.79557 
23000 32 2.45303 32 1.90389 3.78972 
24000 30 2.43201 30 1.90165 3.79115 
25000 29 2.43419 29 1.91373 3.81241 
26000 34 2.45467 34 1.9054 3.80172 
27000 28 2.32047 28 1.92264 3.83333 
28000 29 2.41041 29 1.91413 3.81839 
29000 32 2.39566 32 1.91689 3.8216 
30000 32 2.35313 32 1.92049 3.83132 
31000 29 2.42354 29 1.91729 3.82155 
32000 29 2.33031 29 1.93115 3.85287 
33000 30 2.26692 30 1.92997 3.85751 
34000 28 2.25792 28 1.92578 3.84971 
35000 30 2.22946 30 1.93373 3.86322 
36000 31 2.30673 31 1.92892 3.85406 
37000 30 2.32849 30 1.92492 3.84171 
38000 28 2.67467 28 1.93367 3.85895 
39000 38 2.80396 38 1.93085 3.86354 
40000 37 3.03107 37 1.9859 4.02356 
41000 35 2.89581 35 2.00487 4.07785 
42000 41 2.92661 41 2.00812 4.08819 
43000 37 2.93579 37 2.03509 4.16839 
44000 40 3.07158 40 2.053 4.22723 
45000 37 2.98786 37 2.06339 4.26171 
46000 39 2.97442 39 2.06668 4.27738 
47000 43 2.5928 43 2.11881 4.43247 
48000 37 2.41619 37 2.11682 4.44179 
49000 40 2.71854 40 2.1224 4.45964 
50000 40 2.77312 40 2.19315 4.68333 
51000 40 2.67526 40 2.20039 4.7046 
52000 36 2.58939 36 2.21208 4.73485 
53000 35 2.58058 35 2.21433 4.73534 
54000 40 2.56894 40 2.21428 4.74145 
55000 38 2.49944 38 2.227 4.76724 
56000 40 2.54422 40 2.21769 4.7426 
57000 37 2.5031 37 2.20592 4.72435 
58000 34 2.44979 34 2.21412 4.74167 
59000 35 2.46009 35 2.2265 4.76523 
60000 40 2.67092 40 2.17941 4.64895 
61000 44 2.72309 44 2.13178 4.50905 
62000 41 2.93591 41 2.09285 4.3985 
63000 45 3.00528 45 2.11781 4.46107 
64000 47 2.9929 47 2.121 4.47427 
65000 51 3.08922 51 2.14045 4.53822 
66000 42 2.85916 42 2.19921 4.69606 
67000 50 3.00914 50 2.23109 4.81149 
68000 47 2.95409 47 2.23681 4.84339 
69000 51 2.85345 51 2.24605 4.87705 
70000 42 2.80295 42 2.253 4.89428 
71000 42 2.73792 42 2.26666 4.92416 
72000 45 2.68788 45 2.27634 4.95111 
73000 51 2.77424 51 2.32786 5.13933 
74000 60 3.0455 60 2.32854 5.1523 
75000 71 3.4095 71 2.40809 5.48031 
76000 62 3.26138 62 2.44033 5.62248 
77000 72 3.63075 72 2.57295 6.2023 
78000 81 3.48316 81 2.6228 6.39511 
79000 87 3.37708 87 2.63606 6.46665 
80000 80 3.32969 80 2.65261 6.5286 
81000 75 3.1035 75 2.67533 6.61678 
82000 70 3.12838 70 2.67189 6.60299 
83000 73 3.02173 73 2.69267 6.68448 
84000 79 3.00115 79 2.69389 6.69061 
85000 77 2.96332 77 2.69823 6.70788 
86000 72 2.76557 72 2.71372 6.76638 
87000 70 2.93146 70 2.70489 6.73534 
88000 70 2.75393 70 2.72716 6.81643 
89000 71 2.74678 71 2.73102 6.83309 
90000 71 2.7671 71 2.73391 6.83798 
91000 90 3.32869 90 2.71406 6.75409 
92000 83 3.29008 83 2.7856 7.09135 
93000 94 3.34471 94 2.78087 7.08707 
94000 87 3.14291 87 2.80196 7.17552 
95000 90 3.1695 90 2.7989 7.16351 
96000 87 3.13599 87 2.80111 7.17769 
97000 88 3.16907 88 2.803 7.18472 
98000 88 3.00459 88 2.81625 7.24167 
99000 88 3.12071 88 2.81076 7.21919 
100000 78 2.96851 78 2.81994 7.26027 
