# Thu Feb 20 18:16:50 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 2 0.0128781 2 0 0.0011491 
4000 1 0 1 0 0 
5000 2 0.0941944 2 0 0.0120655 
6000 1 0 1 0 0 
7000 4 0.170891 4 0 0.0224074 
8000 2 0.0209119 2 0 0.00201092 
9000 2 0.040066 2 0 0.00430911 
10000 2 0.00701383 2 0 0.000574548 
11000 1 0 1 0 0 
12000 3 0.271516 3 0 0.0430911 
13000 4 0.411191 4 0 0.0643493 
14000 3 0.571432 3 0 0.101982 
15000 2 0.132277 2 0 0.0183855 
16000 1 0 1 0 0 
17000 2 0.0510307 2 0 0.00574548 
18000 2 0.294818 2 0 0.0519966 
19000 2 0.251126 2 0 0.041942 
20000 2 0.221846 2 0 0.0356219 
21000 2 0.110248 2 0 0.014651 
22000 3 0.260065 3 0 0.0433783 
23000 2 0.00701383 2 0 0.000574548 
24000 1 0 1 0 0 
25000 2 0.0283941 2 0 0.00287274 
26000 1 0 1 0 0 
27000 2 0.0308059 2 0 0.00316092 
28000 2 0.00379425 2 0 0.000287274 
29000 2 0.0377961 2 0 0.00402183 
30000 1 0 1 0 0 
31000 2 0.0209119 2 0 0.00201092 
32000 2 0.00701383 2 0 0.000574548 
33000 2 0.0307983 2 0 0.00316001 
34000 1 0 1 0 0 
35000 2 0.0156349 2 0 0.00143637 
36000 2 0.165576 2 0 0.0244183 
37000 4 0.0404808 4 0 0.00373456 
38000 3 0.0687787 3 0 0.00746912 
39000 1 0 1 0 0 
40000 2 0.0283941 2 0 0.00287274 
41000 2 0.0100164 2 0 0.000861821 
42000 3 0.0752775 3 0 0.00890549 
43000 2 0.159422 2 0 0.0232692 
44000 2 0.0100164 2 0 0.000861821 
45000 2 0.00701383 2 0 0.000574548 
46000 1 0 1 0 0 
47000 2 0.0183081 2 0 0.00172364 
48000 1 0 1 0 0 
49000 2 0.00701383 2 0 0.000574548 
50000 1 0 1 0 0 
51000 1 0 1 0 0 
52000 1 0 1 0 0 
53000 1 0 1 0 0 
54000 1 0 1 0 0 
55000 1 0 1 0 0 
56000 1 0 1 0 0 
57000 1 0 1 0 0 
58000 1 0 1 0 0 
59000 1 0 1 0 0 
60000 1 0 1 0 0 
61000 1 0 1 0 0 
62000 1 0 1 0 0 
63000 1 0 1 0 0 
64000 1 0 1 0 0 
65000 1 0 1 0 0 
66000 2 0.00701383 2 0 0.000574548 
67000 4 0.0284986 4 0 0.00258546 
68000 3 0.0686425 3 0 0.00718184 
69000 2 0.0234561 2 0 0.00229819 
70000 2 0.0128781 2 0 0.0011491 
71000 2 0.0354964 2 0 0.00373456 
72000 3 0.0803897 3 0 0.00919276 
73000 2 0.0868089 2 0 0.0109164 
74000 2 0.118869 2 0 0.0160873 
75000 2 0.153184 2 0 0.0221201 
76000 3 0.0684768 3 0.000574548 0.00833094 
77000 3 0.0384259 3 0 0.00373671 
78000 3 0.0610548 3 0 0.0066092 
79000 2 0.0128781 2 0 0.0011491 
80000 2 0.00379425 2 0 0.000287274 
81000 2 0.0283941 2 0 0.00287274 
82000 3 0.0673107 3 0 0.00775862 
83000 3 0.0862523 3 0 0.0103419 
84000 2 0.0886711 2 0 0.0112037 
85000 3 0.0998043 3 0 0.01264 
86000 2 0.140439 2 0 0.0198219 
87000 3 0.178133 3 0 0.0247055 
88000 3 0.12204 3 0 0.0143637 
89000 3 0.227306 3 0 0.033611 
90000 4 0.180915 4 0 0.0261419 
91000 4 0.105827 4 0.000287274 0.01264 
92000 3 0.162906 3 0 0.0221201 
93000 3 0.137136 3 0 0.017811 
94000 4 0.163557 4 0.0011491 0.0212583 
95000 4 0.17767 4 0 0.0229819 
96000 5 0.183237 5 0 0.0212583 
97000 4 0.222065 4 0 0.0310345 
98000 4 0.247028 4 0 0.0350474 
99000 4 0.296621 4 0 0.0416547 
100000 3 0.282342 3 0 0.0402183 
