# Avida resource data
# Wed Sep 24 14:59:09 2014
# First column gives the current update, all further columns give the quantity
# of the particular resource at that update.
#  1: Update
#  2: resANDN1
#  3: resNAND0
#  4: resOR0
#  5: resANDN0
#  6: resNOR1
#  7: resNAND1
#  8: resNOT1
#  9: resNOT0
# 10: resAND0
# 11: resXOR0
# 12: resAND1
# 13: resOR1
# 14: resORN0
# 15: resXOR1
# 16: resNOR0
# 17: resORN1
# 18: resEQU1

0 82300 97300 97300 82300 97300 112900 112900 97300 97300 112900 112900 97300 82300 97300 97300 82300 99.4893 
1000 82300 97300 97300 82300 97300 112900 112900 97300 97300 112900 112900 97300 82300 97300 97300 82300 9949.5 
2000 82300 97300 97300 82300 97300 112900 112900 97300 97300 112900 112900 97300 82300 97300 97300 82300 9949.92 
3000 82300 97300 97300 82300 97300 112900 112900 97300 97300 112900 112900 97300 82300 97300 97300 82300 9949.92 
4000 82300 97300 97300 82300 97300 112900 112892 97293.8 97300 112900 112900 97300 82300 97300 97300 82300 9949.92 
5000 82300 97295 97300 82300 97300 112892 112816 97223.8 97300 112900 112900 97300 82300 97300 97300 82300 9949.92 
6000 82300 97221.3 97300 82300 97300 112824 112806 97225 97300 112900 112900 97300 82282 97300 97300 82300 9949.92 
7000 82300 97221.5 97300 82300 97300 112816 112814 97232.5 97300 112900 112900 97300 82243.5 97300 97300 82247.5 9949.92 
8000 82300 97230.8 97300 82300 97300 112824 112815 97228.8 97300 112900 112900 97300 82243.5 97300 97300 82236.3 9949.87 
9000 82300 97236 97300 82300 97300 112824 112814 97229 97300 112900 112900 97300 82240.8 97300 97300 82244.3 9949.92 
10000 82300 97240.2 97300 82300 97300 112831 112808 97211.8 97300 112900 112900 97280 82253.8 97300 97300 82246.3 9949.92 
11000 82300 97225 97204.3 82300 97300 112816 112799 97215.5 97300 112900 112900 97207.5 82265 97300 97300 82254.3 9949.92 
12000 82300 97235.5 97211.3 82300 97300 112820 112808 97225.3 97300 112900 112900 97214 82271.2 97300 97300 82251.2 9949.92 
13000 82300 97221.5 97204.3 82300 97300 112812 112790 97220 97300 112900 112900 97207.3 82256.2 97300 97300 82247.3 9949.92 
14000 82300 97230.5 97211.3 82300 97299.5 112830 112798 97205.8 97300 112900 112900 97195 82263 97300 97298 82232 9949.92 
15000 82299.5 97252.3 97233.3 82290 97254.8 112857 112832 97254 97300 112900 112900 97194 82260.5 97300 97210.3 82218.8 9949.92 
16000 82288.5 97276.8 97212.5 82255.5 97249.3 112875 112869 97275.8 97300 112900 112900 97210.8 82252.3 97300 97226 82243.3 9949.92 
17000 82288.2 97270 97215.3 82261.3 97247 112864 112863 97273.3 97300 112900 112900 97207.3 82259 97300 97229 82234.5 9949.92 
18000 82296 97245.3 97223.3 82263.8 97240 112815 112869 97279.8 97300 112900 112900 97201.8 82253.5 97300 97221.5 82231.3 9949.92 
19000 82286.8 97262.3 97209.8 82241.5 97241.5 112836 112837 97245 97300 112900 112900 97212.3 82257.3 97300 97228.5 82237.8 9949.92 
20000 82291.5 97268.3 97219.3 82238.3 97242.8 112837 112842 97242 97300 112900 112900 97203 82256.5 97300 97229.3 82238.5 9949.92 
21000 82288 97252 97204.5 82240.5 97240.3 112831 112841 97239 97300 112900 112900 97208.5 82263.2 97300 97231.3 82245.5 9949.92 
22000 82291 97256.5 97219.8 82245.3 97245 112839 112846 97243.5 97300 112900 112900 97210.5 82258.2 97300 97227.3 82235.8 9949.92 
23000 82288.5 97247.8 97211.3 82237.5 97233 112822 112843 97238.5 97300 112900 112900 97213.8 82259.3 97300 97234.5 82244.3 9949.92 
24000 82290 97242.5 97209.8 82226.5 97228.8 112823 112830 97227.8 97300 112900 112900 97195.5 82251.8 97300 97224.5 82225.3 9949.92 
25000 82287.2 97247.2 97206.3 82238.8 97238 112829 112844 97243.5 97300 112900 112900 97210.5 82250.3 97300 97224.8 82239 9949.92 
26000 82289.2 97246.2 97217.3 82245.5 97235.5 112828 112846 97250 97300 112900 112900 97203.3 82254 97300 97226.3 82232.8 9949.92 
