# Avida tasks data
# Sun Apr 13 21:45:00 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 0 0 0 
4000 0 16 25 0 
5000 0 482 580 580 
6000 0 431 790 782 
7000 0 257 666 830 
8000 0 359 561 748 
9000 0 356 533 832 
10000 0 250 536 839 
11000 0 358 593 697 
12000 0 307 614 661 
13000 0 339 591 627 
14000 0 558 646 686 
15000 0 491 559 811 
16000 0 548 622 790 
17000 0 683 728 827 
18000 0 590 764 794 
19000 1 627 793 977 
20000 0 760 988 833 
21000 0 605 874 739 
22000 0 620 785 747 
23000 0 745 770 716 
24000 0 671 1017 922 
25000 0 653 588 815 
26000 0 648 602 634 
27000 20 593 710 813 
28000 642 314 757 979 
29000 671 337 955 855 
30000 669 377 990 794 
31000 675 294 1024 838 
32000 708 314 785 975 
33000 720 426 1086 1053 
34000 693 240 1304 985 
35000 742 296 1068 1010 
36000 635 394 988 963 
37000 791 386 692 921 
38000 736 579 630 1099 
39000 647 714 560 934 
40000 666 612 796 858 
41000 741 788 1076 952 
42000 934 898 851 984 
43000 785 834 905 854 
44000 737 898 789 952 
45000 777 747 428 933 
46000 581 843 468 929 
47000 563 868 389 807 
48000 680 689 355 788 
49000 605 927 623 962 
50000 702 1013 474 895 
51000 734 1059 753 1019 
52000 766 867 1019 988 
53000 692 792 874 762 
54000 817 1015 992 832 
55000 767 912 826 994 
56000 772 793 971 968 
57000 871 1087 1004 1120 
58000 848 713 818 788 
59000 1070 827 1147 1055 
60000 734 924 1064 1009 
61000 850 966 913 892 
62000 790 1093 1026 801 
63000 724 966 989 918 
64000 844 936 1082 1015 
65000 718 871 736 957 
66000 771 825 794 1112 
67000 769 729 914 821 
68000 848 885 774 991 
69000 918 948 618 938 
70000 744 852 871 799 
71000 833 853 860 894 
72000 854 1031 922 935 
73000 671 839 1074 924 
74000 776 844 1018 967 
75000 754 653 922 882 
76000 723 753 703 888 
77000 755 901 920 992 
78000 653 773 989 865 
79000 702 1046 933 895 
80000 737 664 950 835 
81000 678 776 731 832 
82000 681 820 732 911 
83000 624 878 664 1031 
84000 688 790 782 824 
85000 639 714 664 719 
86000 635 829 838 825 
87000 714 859 974 836 
88000 704 818 700 767 
89000 578 496 589 712 
90000 620 652 815 805 
91000 709 585 813 890 
92000 637 635 637 793 
93000 737 539 566 996 
94000 755 733 602 833 
95000 634 727 729 929 
96000 743 579 808 837 
97000 638 649 712 831 
98000 655 686 485 838 
99000 782 651 531 938 
100000 653 786 622 1043 
