# Avida tasks data
# Sun Apr 13 16:24:44 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: Not
#  3: Nand
#  4: And

0 0 0 0 
1000 0 0 0 
2000 0 0 0 
3000 0 9 0 
4000 124 388 0 
5000 301 408 0 
6000 329 553 0 
7000 153 343 494 
8000 130 240 564 
9000 249 247 502 
10000 594 183 590 
11000 693 260 702 
12000 630 429 571 
13000 416 607 616 
14000 388 609 701 
15000 381 559 845 
16000 526 512 650 
17000 579 436 622 
18000 503 595 882 
19000 497 315 673 
20000 354 597 798 
21000 602 534 694 
22000 358 682 837 
23000 440 474 680 
24000 374 531 767 
25000 329 521 679 
26000 473 480 700 
27000 591 530 679 
28000 543 670 744 
29000 531 545 624 
30000 670 599 770 
31000 809 657 736 
32000 585 717 851 
33000 580 763 827 
34000 793 794 617 
35000 741 725 785 
36000 821 766 766 
37000 777 655 696 
38000 807 839 817 
39000 854 809 887 
40000 695 740 748 
41000 838 871 833 
42000 796 790 762 
43000 1020 919 919 
44000 833 915 852 
45000 810 741 838 
46000 718 747 767 
47000 711 659 673 
48000 596 498 656 
49000 503 409 718 
50000 671 461 746 
51000 743 524 715 
52000 658 634 712 
53000 622 628 681 
54000 619 672 627 
55000 588 542 573 
56000 575 541 596 
57000 659 540 557 
58000 656 584 620 
59000 633 658 653 
60000 533 569 591 
61000 616 463 580 
62000 526 568 631 
63000 551 527 569 
64000 570 424 517 
65000 567 465 508 
66000 580 457 591 
67000 590 558 629 
68000 706 591 618 
69000 683 720 718 
70000 650 511 621 
71000 710 578 606 
72000 541 581 633 
73000 635 601 605 
74000 757 562 770 
75000 700 591 655 
76000 779 641 696 
77000 686 595 653 
78000 709 587 706 
79000 660 464 657 
80000 709 597 623 
81000 703 433 600 
82000 689 658 601 
83000 654 623 625 
84000 583 639 634 
85000 625 574 628 
86000 691 465 631 
87000 780 678 655 
88000 607 641 729 
89000 651 610 744 
90000 646 684 738 
91000 562 647 582 
92000 659 568 628 
93000 605 565 617 
94000 734 557 530 
95000 811 501 550 
96000 755 434 567 
97000 783 558 575 
98000 873 474 518 
99000 934 506 568 
100000 758 535 558 
