# Thu Feb 20 17:59:15 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 6 0.985422 6 0.644292 1.29076 
3000 11 0.286554 11 1.96147 3.92216 
4000 12 0.309834 12 1.95732 3.91356 
5000 10 0.31915 10 1.95373 3.90689 
6000 13 0.285078 13 1.96393 3.9272 
7000 12 0.350218 12 1.95319 3.9047 
8000 11 0.303877 11 1.95786 3.9147 
9000 13 0.348908 13 1.95966 3.91769 
10000 12 0.260988 12 1.96108 3.92357 
11000 14 0.39948 14 1.94714 3.89349 
12000 12 0.376227 12 1.95309 3.9072 
13000 12 0.371028 12 1.9488 3.90358 
14000 10 0.339513 10 1.94786 3.90634 
15000 11 0.323048 11 1.95332 3.91136 
16000 10 0.32396 10 1.95226 3.91056 
17000 11 0.363619 11 1.94869 3.90472 
18000 11 0.369944 11 1.9439 3.89164 
19000 11 0.402199 11 1.94856 3.90108 
20000 11 0.344691 11 1.94989 3.90442 
21000 11 0.326496 11 1.95481 3.91389 
22000 11 0.348136 11 1.94708 3.90028 
23000 12 0.381272 12 1.94788 3.90025 
24000 12 0.359143 12 1.95943 3.91861 
25000 15 0.375159 15 1.95599 3.91465 
26000 14 0.367187 14 1.95333 3.90886 
27000 12 0.376138 12 1.95423 3.91053 
28000 14 0.349292 14 1.95681 3.91579 
29000 13 0.356103 13 1.95266 3.90833 
30000 10 0.351652 10 1.94877 3.90194 
31000 12 0.32778 12 1.95602 3.91694 
32000 11 0.399357 11 1.94483 3.89494 
33000 12 0.4575 12 1.93221 3.87528 
34000 15 0.418808 15 1.94263 3.88941 
35000 10 0.365772 10 1.95257 3.91222 
36000 13 0.415465 13 1.93795 3.88333 
37000 14 0.369439 14 1.95058 3.90773 
38000 12 0.346382 12 1.94751 3.89942 
39000 15 0.394912 15 1.94904 3.90275 
40000 12 0.414355 12 1.93183 3.87444 
41000 11 0.409733 11 1.93753 3.88167 
42000 13 0.383275 13 1.95448 3.91194 
43000 12 0.39026 12 1.94406 3.89389 
44000 12 0.41938 12 1.93963 3.88361 
45000 13 0.395424 13 1.94327 3.89167 
46000 15 0.441381 15 1.94364 3.88917 
47000 12 0.370024 12 1.95441 3.9122 
48000 12 0.399626 12 1.95191 3.90472 
49000 14 0.456083 14 1.94082 3.88361 
50000 13 0.431685 13 1.94898 3.90053 
51000 14 0.316684 14 1.96326 3.9275 
52000 12 0.450607 12 1.93984 3.88111 
53000 14 0.385044 14 1.9488 3.89972 
54000 14 0.431212 14 1.94974 3.90111 
55000 14 0.422616 14 1.94679 3.89583 
56000 11 0.404249 11 1.95644 3.91192 
57000 12 0.376174 12 1.95218 3.90472 
58000 13 0.440558 13 1.94417 3.88911 
59000 13 0.434475 13 1.94254 3.88691 
60000 13 0.480518 13 1.93698 3.87583 
61000 13 0.386633 13 1.95077 3.90639 
62000 13 0.422587 13 1.94315 3.89083 
63000 14 0.415854 14 1.9424 3.88883 
64000 14 0.392788 14 1.95129 3.9055 
65000 14 0.415847 14 1.94293 3.89108 
66000 14 0.455787 14 1.92964 3.86437 
67000 15 0.455219 15 1.93323 3.86969 
68000 12 0.403141 12 1.94448 3.89358 
69000 13 0.463192 13 1.93908 3.88194 
70000 14 0.420974 14 1.93838 3.88333 
71000 12 0.438602 12 1.94174 3.88667 
72000 13 0.447321 13 1.94548 3.89164 
73000 11 0.422459 11 1.93709 3.87889 
74000 14 0.437097 14 1.93762 3.88083 
75000 14 0.397654 14 1.94444 3.89306 
76000 13 0.405724 13 1.94038 3.88552 
77000 12 0.489944 12 1.93028 3.86917 
78000 14 0.37677 14 1.94391 3.89389 
79000 13 0.466468 13 1.93364 3.87278 
80000 14 0.425617 14 1.93502 3.87528 
81000 12 0.418018 12 1.94311 3.8925 
82000 13 0.476043 13 1.93264 3.87048 
83000 13 0.452086 13 1.94525 3.89303 
84000 13 0.396381 13 1.9401 3.88417 
85000 12 0.421144 12 1.93612 3.87469 
86000 13 0.371314 13 1.94934 3.90189 
87000 10 0.373235 10 1.94867 3.89944 
88000 12 0.438573 12 1.93878 3.87969 
89000 11 0.454258 11 1.92979 3.86278 
90000 11 0.416082 11 1.93923 3.88132 
91000 8 0.385623 8 1.94894 3.89972 
92000 10 0.348613 10 1.94256 3.88778 
93000 10 0.371369 10 1.94657 3.89361 
94000 11 0.40681 11 1.93546 3.87639 
95000 11 0.446366 11 1.93716 3.87691 
96000 12 0.409629 12 1.94385 3.88765 
97000 9 0.337531 9 1.94682 3.89833 
98000 11 0.382653 11 1.94531 3.89553 
99000 11 0.378355 11 1.94808 3.89944 
100000 13 0.386845 13 1.94669 3.89806 
