# Wed Mar 26 22:13:35 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 2 0.148448 2 0 0.0212583 
8000 2 0.655881 2 0 0.169204 
9000 2 0.721238 2 0 0.199655 
10000 4 0.967727 4 0.17179 0.396151 
11000 4 1.011 4 0.211721 0.463373 
12000 4 1.03918 4 0.232692 0.504453 
13000 4 1.19693 4 0.245619 0.55846 
14000 4 1.15298 4 0.268314 0.5869 
15000 4 1.34739 4 0.261706 0.623097 
16000 4 1.44523 4 0.263143 0.659581 
17000 4 1.25089 4 0.226437 0.54023 
18000 4 1.21036 4 0.247343 0.569377 
19000 4 1.40089 4 0.281241 0.669922 
20000 4 1.22893 4 0.232117 0.544384 
21000 4 1.46543 4 0.277506 0.683424 
22000 4 1.41125 4 0.276357 0.668773 
23000 4 1.17235 4 0.226084 0.521402 
24000 4 1.01923 4 0.208273 0.459925 
25000 4 0.936596 4 0.192761 0.418271 
26000 4 0.944459 4 0.210632 0.449138 
27000 4 0.920408 4 0.194197 0.417696 
28000 4 0.913705 4 0.190175 0.40994 
29000 4 0.949608 4 0.197357 0.428038 
30000 4 1.01259 4 0.218903 0.4763 
31000 4 0.924178 4 0.22867 0.476874 
32000 4 0.931507 4 0.217179 0.458776 
33000 4 0.889873 4 0.192761 0.410227 
34000 4 0.810339 4 0.183568 0.382074 
35000 4 0.937008 4 0.189601 0.414536 
36000 4 0.820808 4 0.201666 0.414536 
37000 4 0.818043 4 0.19391 0.400747 
38000 4 0.856607 4 0.199655 0.41626 
39000 4 0.884245 4 0.196208 0.414823 
40000 4 0.906867 4 0.199943 0.424878 
41000 4 0.773058 4 0.187302 0.383223 
42000 4 0.938357 4 0.180695 0.399885 
43000 4 0.800546 4 0.184717 0.382649 
44000 4 0.856233 4 0.199368 0.415972 
45000 4 0.795785 4 0.184142 0.380925 
46000 4 0.823262 4 0.178397 0.375467 
47000 4 0.793726 4 0.179546 0.372881 
48000 4 0.857615 4 0.178684 0.3815 
49000 4 0.762929 4 0.182419 0.373456 
50000 4 0.773606 4 0.182419 0.374892 
51000 4 0.819801 4 0.16547 0.353634 
52000 4 0.796829 4 0.189601 0.390405 
53000 4 0.775291 4 0.17495 0.362827 
54000 4 0.770265 4 0.182132 0.37403 
55000 4 0.80508 4 0.176961 0.370583 
56000 4 0.794832 4 0.171215 0.359379 
57000 4 0.76393 4 0.161161 0.337834 
58000 4 0.745557 4 0.165757 0.343292 
59000 4 0.798795 4 0.17811 0.371732 
60000 4 0.778104 4 0.15915 0.336972 
61000 4 0.818404 4 0.162597 0.34875 
62000 4 0.754675 4 0.16863 0.349038 
63000 4 0.815607 4 0.181557 0.379489 
64000 4 0.832975 4 0.179259 0.37834 
65000 4 0.84912 4 0.175237 0.374318 
66000 4 0.811407 4 0.164321 0.351336 
67000 4 0.800194 4 0.164033 0.348176 
68000 4 0.789146 4 0.191899 0.393278 
69000 4 0.796148 4 0.178972 0.372307 
70000 4 0.85352 4 0.176673 0.378052 
71000 4 0.833624 4 0.169492 0.362827 
72000 4 0.77772 4 0.18127 0.37403 
73000 4 0.802734 4 0.182993 0.38035 
74000 4 0.805686 4 0.175237 0.367423 
75000 4 0.782846 4 0.176961 0.367423 
76000 4 0.781727 4 0.165757 0.348176 
77000 4 0.797227 4 0.161448 0.343579 
78000 4 0.739544 4 0.164608 0.340132 
79000 4 0.781331 4 0.171215 0.357369 
80000 4 0.767055 4 0.150819 0.321459 
81000 4 0.746713 4 0.154553 0.324619 
82000 4 0.770176 4 0.144499 0.313703 
83000 4 0.737336 4 0.170928 0.350474 
84000 4 0.754939 4 0.161448 0.336972 
85000 4 0.720947 4 0.156851 0.324619 
86000 4 0.756992 4 0.133295 0.293019 
87000 4 0.699895 4 0.153979 0.316863 
88000 4 0.713169 4 0.153117 0.317438 
89000 4 0.703944 4 0.14651 0.305659 
90000 4 0.676268 4 0.135593 0.283252 
91000 4 0.623496 4 0.13387 0.273485 
92000 4 0.632403 4 0.12439 0.259121 
93000 4 0.719258 4 0.150819 0.314565 
94000 4 0.691918 4 0.149957 0.309107 
95000 4 0.69601 4 0.155128 0.318299 
96000 4 0.661496 4 0.140477 0.289285 
97000 4 0.720716 4 0.156564 0.324619 
98000 4 0.695715 4 0.164608 0.334387 
99000 4 0.693756 4 0.152542 0.313703 
100000 4 0.707602 4 0.158001 0.325194 
