# Thu Mar 27 12:14:29 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 1 0 1 0 0 
7000 1 0 1 0 0 
8000 1 0 1 0 0 
9000 1 0 1 0 0 
10000 1 0 1 0 0 
11000 1 0 1 0 0 
12000 2 0.214966 2 0 0.0341856 
13000 2 0.767536 2 0 0.224074 
14000 2 0.763916 2 0 0.222063 
15000 2 0.786119 2 0 0.234703 
16000 2 0.790017 2 0 0.237001 
17000 2 0.739827 2 0 0.209135 
18000 2 0.68534 2 0 0.182419 
19000 2 0.628811 2 0 0.157713 
20000 2 0.554651 2 0 0.128986 
21000 2 0.690903 2 0 0.185004 
22000 2 0.799692 2 0 0.242816 
23000 2 0.780691 2 0 0.231543 
24000 2 0.810708 2 0 0.249641 
25000 2 0.774171 2 0 0.227808 
26000 2 0.755098 2 0 0.217241 
27000 2 0.644546 2 0 0.164321 
28000 2 0.692131 2 0 0.185579 
29000 2 0.598841 2 0 0.145648 
30000 2 0.604676 2 0 0.147946 
31000 2 0.651244 2 0 0.167193 
32000 2 0.534524 2 0 0.121804 
33000 2 0.595163 2 0 0.144211 
34000 2 0.693355 2 0 0.186153 
35000 2 0.684718 2 0 0.182132 
36000 2 0.623928 2 0 0.155702 
37000 2 0.724106 2 0 0.201092 
38000 2 0.841106 2 0 0.26975 
39000 3 1.24275 3 0 0.328928 
40000 3 1.17874 3 0 0.299052 
41000 3 1.23606 3 0 0.32663 
42000 3 1.27481 3 0 0.345878 
43000 3 1.19645 3 0 0.308245 
44000 3 1.1335 3 0 0.28239 
45000 3 1.35272 3 0 0.390118 
46000 3 1.30796 3 0 0.363976 
47000 3 1.27336 3 0 0.344441 
48000 3 1.30121 3 0 0.360816 
49000 3 1.27161 3 0 0.343867 
50000 4 1.45454 4 0.0634875 0.411951 
51000 4 1.50778 4 0.0976731 0.45734 
52000 4 1.4816 4 0.109739 0.462798 
53000 4 1.31879 4 0.144786 0.440965 
54000 4 1.41037 4 0.0893421 0.411089 
55000 4 1.28094 4 0.104568 0.381787 
56000 4 1.3232 4 0.143637 0.450733 
57000 4 1.41785 4 0.079023 0.405172 
58000 4 1.34352 4 0.131571 0.432922 
59000 4 1.26821 4 0.111749 0.388107 
60000 4 1.36802 4 0.0951149 0.399425 
61000 4 1.3746 4 0.111462 0.418558 
62000 4 1.22453 4 0.0982476 0.357369 
63000 4 1.29895 4 0.13272 0.418845 
64000 4 1.28822 4 0.139328 0.442976 
65000 4 1.42745 4 0.175524 0.526286 
66000 4 1.35114 4 0.155702 0.481184 
67000 4 1.27123 4 0.103131 0.37834 
68000 4 1.39906 4 0.131284 0.449009 
69000 4 1.33941 4 0.135019 0.450733 
70000 4 1.42614 4 0.149095 0.494685 
71000 4 1.51876 4 0.152255 0.54898 
72000 4 1.37434 4 0.172364 0.509624 
73000 4 1.39543 4 0.148233 0.48262 
74000 4 1.43702 4 0.160011 0.533755 
75000 4 1.47172 4 0.110888 0.465384 
76000 4 1.36677 4 0.166044 0.509911 
77000 4 1.27282 4 0.135019 0.415398 
78000 4 1.29602 4 0.177248 0.494685 
79000 4 1.26837 4 0.162597 0.45102 
80000 4 1.36058 4 0.124677 0.4289 
81000 4 1.31729 4 0.115484 0.403907 
82000 4 1.3632 4 0.0973858 0.402758 
83000 4 1.40513 4 0.122379 0.441827 
84000 4 1.44799 4 0.168342 0.512784 
85000 4 1.34915 4 0.0959494 0.396151 
86000 4 1.33802 4 0.180121 0.496122 
87000 4 1.48326 4 0.232117 0.656708 
88000 4 1.43276 4 0.178397 0.537777 
89000 4 1.51941 4 0.163746 0.537777 
90000 4 1.40719 4 0.169492 0.500144 
91000 4 1.44021 4 0.201379 0.558173 
92000 4 1.56769 4 0.14335 0.528009 
93000 4 1.49752 4 0.134157 0.493249 
94000 4 1.4766 4 0.151106 0.502729 
95000 4 1.42765 4 0.167768 0.505027 
96000 4 1.44215 4 0.118931 0.452169 
97000 4 1.50601 4 0.111749 0.469693 
98000 4 1.45875 4 0.125826 0.465096 
99000 4 1.38624 4 0.196495 0.540362 
100000 4 1.47604 4 0.134157 0.482333 
