# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
2936095,19,18,-1,-1,6
2934882,21,29,-1,-1,0
2934192,40,15,-1,-1,0
2931928,47,0,-1,-1,3
2934086,47,16,-1,-1,1
2934944,33,30,-1,-1,6
2934570,0,11,-1,-1,6
2933146,54,18,-1,-1,5
2935527,42,58,-1,-1,5
2935411,13,45,-1,-1,3
2931112,42,42,-1,-1,5
2930175,23,40,-1,-1,3
2935272,51,27,-1,-1,7
2935774,20,29,-1,-1,4
2933412,25,5,-1,-1,7
2931031,50,32,-1,-1,3
2934054,29,20,-1,-1,2
2936711,55,4,-1,-1,6
2928062,24,3,-1,-1,4
2936871,45,43,-1,-1,5
2933782,45,0,-1,-1,7
2934355,20,56,-1,-1,2
2934434,19,31,-1,-1,0
2932083,28,17,-1,-1,3
2933985,40,61,-1,-1,1
2933916,33,24,-1,-1,4
2934032,16,20,-1,-1,0
2932966,10,19,-1,-1,3
2936502,57,44,-1,-1,1
2928384,23,12,-1,-1,4
2934280,17,34,-1,-1,0
2932417,29,15,-1,-1,2
2936757,8,28,-1,-1,2
2935907,54,11,-1,-1,0
2927044,24,33,-1,-1,4
2925308,61,44,-1,-1,1
2926457,8,59,-1,-1,6
2928991,46,4,-1,-1,1
2933056,9,22,-1,-1,6
2931670,5,9,-1,-1,2
2933615,2,7,-1,-1,3
2935956,1,49,-1,-1,5
2936815,17,38,-1,-1,1
2932846,50,31,-1,-1,1
2936602,14,13,-1,-1,7
2935594,22,10,-1,-1,1
2935715,18,35,-1,-1,4
2932746,9,27,-1,-1,4
2932429,37,37,-1,-1,6
2932750,24,18,-1,-1,5
2936136,1,13,-1,-1,2
2928769,52,35,-1,-1,3
2936896,25,29,-1,-1,7
2934940,24,39,-1,-1,0
2934604,7,21,-1,-1,6
2934092,36,22,-1,-1,2
2934839,34,11,-1,-1,7
2936841,55,17,-1,-1,3
2926488,0,36,-1,-1,0
2935714,31,38,-1,-1,5
2933714,43,43,-1,-1,1
2936884,28,37,-1,-1,1
2933324,37,39,-1,-1,6
2928571,61,2,-1,-1,5
2935474,61,5,-1,-1,2
2932710,9,1,-1,-1,0
2932353,13,36,-1,-1,7
2934427,47,41,-1,-1,0
2935669,61,24,-1,-1,4
2935603,31,56,-1,-1,6
2933732,30,3,-1,-1,2
2934877,49,51,-1,-1,1
2934624,43,42,-1,-1,1
2935732,25,54,-1,-1,7
2928554,52,15,-1,-1,3
2932122,40,29,-1,-1,0
2936498,24,12,-1,-1,2
2935631,51,40,-1,-1,1
2933070,41,49,-1,-1,4
2935384,48,45,-1,-1,2
2936404,2,0,-1,-1,4
2936555,38,34,-1,-1,7
2927854,28,31,-1,-1,5
2933956,5,38,-1,-1,5
2935943,4,55,-1,-1,0
2930602,7,23,-1,-1,7
2936023,34,20,-1,-1,7
2935758,33,14,-1,-1,7
2934523,7,11,-1,-1,4
2933147,54,12,-1,-1,6
2936345,36,55,-1,-1,1
2935148,8,7,-1,-1,1
2933171,25,10,-1,-1,3
2936137,54,33,-1,-1,2
2930423,58,1,-1,-1,7
2936685,55,28,-1,-1,3
2931198,3,34,-1,-1,2
2935126,31,11,-1,-1,6
2926804,44,28,-1,-1,7
2926487,30,0,-1,-1,7
2927849,19,38,-1,-1,6
2933347,39,9,-1,-1,2
2930304,38,21,-1,-1,7
2934185,25,18,-1,-1,7
2936252,26,21,-1,-1,6
2935601,33,11,-1,-1,7
2932367,18,1,-1,-1,4
2930832,2,40,-1,-1,5
2933915,37,24,-1,-1,2
2932461,0,14,-1,-1,4
2934494,31,24,-1,-1,6
2932004,3,19,-1,-1,3
2927309,54,2,-1,-1,4
2935269,45,57,-1,-1,2
2933984,53,56,-1,-1,6
2936006,42,16,-1,-1,6
2936729,15,33,-1,-1,3
2935886,3,38,-1,-1,4
2935612,37,58,-1,-1,2
2928198,10,56,-1,-1,3
2936603,43,53,-1,-1,2
2930696,41,25,-1,-1,3
2931481,41,21,-1,-1,0
2934429,35,44,-1,-1,4
2936092,15,37,-1,-1,0
2928334,5,29,-1,-1,6
2936056,44,51,-1,-1,3
2927387,17,19,-1,-1,0
2934745,25,14,-1,-1,2
2936659,31,50,-1,-1,2
2936169,4,53,-1,-1,4
2930255,27,19,-1,-1,3
2936870,37,34,-1,-1,5
2934072,7,61,-1,-1,0
2936706,22,58,-1,-1,4
2933686,16,57,-1,-1,3
2930519,49,45,-1,-1,3
2935823,33,45,-1,-1,4
2933989,60,30,-1,-1,7
2934551,47,52,-1,-1,2
2933221,20,7,-1,-1,0
2933411,36,46,-1,-1,1
2936193,60,48,-1,-1,7
2936038,13,43,-1,-1,6
2934502,42,11,-1,-1,4
2935892,33,25,-1,-1,6
2935243,39,27,-1,-1,4
2936395,9,39,-1,-1,6
2932887,48,26,-1,-1,0
2934827,56,9,-1,-1,4
2936674,58,33,-1,-1,5
2936738,36,31,-1,-1,3
2929331,47,59,-1,-1,7
2935346,19,36,-1,-1,7
2935710,6,7,-1,-1,4
2935418,17,9,-1,-1,3
2933439,57,2,-1,-1,2
2933997,3,53,-1,-1,4
2934246,23,34,-1,-1,7
2936157,52,27,-1,-1,4
2929148,21,52,-1,-1,7
2933376,28,23,-1,-1,6
2935920,53,17,-1,-1,5
2924153,2,21,-1,-1,2
2932976,54,60,-1,-1,4
2923595,30,33,-1,-1,0
2933633,40,13,-1,-1,6
2935150,61,20,-1,-1,7
2929517,22,44,-1,-1,1
2936753,54,34,-1,-1,4
2928052,31,35,-1,-1,2
2934112,7,40,-1,-1,0
2929219,5,37,-1,-1,5
2936446,49,28,-1,-1,6
2934338,22,57,-1,-1,6
2934088,50,52,-1,-1,3
2933826,2,53,-1,-1,7
2931633,25,48,-1,-1,7
2930739,48,39,-1,-1,3
2932266,18,60,-1,-1,5
2932644,41,35,-1,-1,6
2934740,61,19,-1,-1,1
2932719,21,7,-1,-1,5
2935168,21,53,-1,-1,3
2935914,24,20,-1,-1,3
2932654,24,10,-1,-1,5
2933973,47,8,-1,-1,5
2933304,40,18,-1,-1,0
2929078,47,18,-1,-1,3
2936445,17,54,-1,-1,1
2935945,52,42,-1,-1,7
2933950,30,10,-1,-1,5
2934693,37,7,-1,-1,5
2932704,16,4,-1,-1,2
2934401,27,10,-1,-1,5
2933488,54,32,-1,-1,0
2936836,56,1,-1,-1,4
2932518,21,26,-1,-1,2
2934284,57,13,-1,-1,1
2936110,36,36,-1,-1,2
2933971,43,25,-1,-1,6
2935219,2,60,-1,-1,5
2927796,61,32,-1,-1,7
2930057,52,41,-1,-1,1
2933844,61,22,-1,-1,5
2933438,12,21,-1,-1,6
2932278,13,56,-1,-1,6
2936806,18,14,-1,-1,5
2936528,58,20,-1,-1,7
2925115,5,24,-1,-1,4
2930401,35,12,-1,-1,5
2935404,37,3,-1,-1,5
2929283,2,23,-1,-1,3
2929172,16,35,-1,-1,4
2935334,34,12,-1,-1,6
