# Avida tasks data
# Sun Apr 13 20:51:52 2014
# First column gives the current update, next columns give the number
# of organisms that have the particular task as a component of their merit
#  1: Update
#  2: And
#  3: Not
#  4: Nand
#  5: OrNot

0 0 0 0 0 
1000 0 0 0 0 
2000 0 0 0 0 
3000 0 0 0 0 
4000 0 1 0 0 
5000 0 0 0 0 
6000 0 2 0 0 
7000 0 0 0 0 
8000 0 0 2 0 
9000 0 65 0 2 
10000 0 596 2 0 
11000 0 522 0 0 
12000 0 518 55 0 
13000 0 441 0 0 
14000 0 513 24 0 
15000 0 476 27 0 
16000 0 386 3 0 
17000 0 435 0 0 
18000 0 680 317 3 
19000 0 830 602 136 
20000 0 839 202 766 
21000 0 731 328 731 
22000 0 894 472 782 
23000 0 733 567 755 
24000 0 657 421 759 
25000 0 763 419 763 
26000 0 548 430 711 
27000 0 626 459 760 
28000 0 612 400 755 
29000 0 536 469 629 
30000 0 605 513 623 
31000 0 545 662 760 
32000 0 584 610 683 
33000 0 713 783 700 
34000 0 623 633 655 
35000 0 643 497 752 
36000 0 752 615 778 
37000 0 475 438 709 
38000 0 380 453 615 
39000 0 331 364 649 
40000 0 288 454 699 
41000 0 315 391 716 
42000 0 451 354 631 
43000 0 424 296 619 
44000 0 434 187 575 
45000 0 409 295 636 
46000 0 236 307 583 
47000 0 466 279 595 
48000 0 402 223 591 
49000 0 461 257 638 
50000 0 336 262 578 
51000 0 388 295 628 
52000 0 538 335 468 
53000 0 956 541 646 
54000 0 810 491 549 
55000 0 719 437 524 
56000 0 944 464 582 
57000 0 821 436 565 
58000 0 696 489 554 
59000 0 536 397 505 
60000 0 614 366 554 
61000 0 702 435 548 
62000 0 594 365 476 
63000 0 587 482 513 
64000 0 583 521 561 
65000 0 579 472 513 
66000 0 520 329 520 
67000 0 500 390 503 
68000 0 495 518 534 
69000 0 466 499 476 
70000 0 620 443 532 
71000 0 568 555 588 
72000 0 351 453 490 
73000 0 507 414 479 
74000 0 406 448 535 
75000 0 599 488 522 
76000 0 425 470 547 
77000 0 600 552 558 
78000 0 481 494 536 
79000 0 353 321 497 
80000 0 551 378 498 
81000 0 671 417 544 
82000 0 643 440 491 
83000 0 647 381 563 
84000 0 483 425 456 
85000 0 619 269 484 
86000 0 581 376 500 
87000 0 682 444 462 
88000 0 261 127 552 
89000 0 417 342 572 
90000 0 491 412 561 
91000 0 332 254 559 
92000 0 331 222 542 
93000 0 221 205 544 
94000 0 124 185 476 
95000 0 200 151 611 
96000 0 245 170 530 
97000 0 169 138 520 
98000 0 15 58 534 
99000 0 16 157 500 
100000 0 228 206 557 
