# Wed Mar 26 19:15:47 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 2 0.619708 2 0 0.153979 
7000 2 0.668903 2 0 0.17495 
8000 2 0.680969 2 0 0.180408 
9000 2 0.743121 2 0 0.210859 
10000 3 0.820407 3 0 0.229532 
11000 4 0.952583 4 0.172939 0.39414 
12000 4 0.971088 4 0.244183 0.512496 
13000 4 1.0403 4 0.229532 0.49842 
14000 4 1.08016 4 0.212583 0.478311 
15000 4 1.05753 4 0.225797 0.497558 
16000 4 1.06638 4 0.24131 0.527147 
17000 4 1.06588 4 0.252226 0.541798 
18000 4 1.1936 4 0.231543 0.53634 
19000 4 1.2094 4 0.218903 0.528009 
20000 4 1.1754 4 0.230394 0.529158 
21000 4 1.05876 4 0.201379 0.456478 
22000 4 1.14099 4 0.233841 0.528296 
23000 4 1.18117 4 0.212295 0.510198 
24000 4 1.00647 4 0.215168 0.472278 
25000 4 0.971143 4 0.214019 0.459925 
26000 4 1.16537 4 0.257397 0.573686 
27000 4 0.957692 4 0.215455 0.4605 
28000 4 1.40319 4 0.245906 0.612755 
29000 4 1.22564 4 0.224648 0.531744 
30000 4 1.16394 4 0.255674 0.577133 
31000 4 1.38994 4 0.247989 0.618678 
32000 4 1.21421 4 0.230394 0.540649 
33000 4 1.09899 4 0.228383 0.508187 
34000 4 1.06045 4 0.242459 0.525998 
35000 4 1.10826 4 0.196552 0.464368 
36000 4 1.07916 4 0.227808 0.505602 
37000 4 0.953129 4 0.201379 0.436943 
38000 4 0.906845 4 0.189313 0.408503 
39000 4 1.01952 4 0.215743 0.472565 
40000 4 1.16244 4 0.219764 0.51738 
41000 4 1.07956 4 0.215455 0.484056 
42000 4 1.18171 4 0.215455 0.507613 
43000 4 1.0866 4 0.267452 0.572824 
44000 4 1.00413 4 0.229819 0.493249 
45000 4 1.03213 4 0.217179 0.477449 
46000 4 1.12468 4 0.221775 0.504453 
47000 4 1.01859 4 0.232692 0.500718 
48000 4 1.03825 4 0.21287 0.473714 
49000 4 0.912052 4 0.194772 0.417122 
50000 4 0.979848 4 0.198219 0.439529 
51000 4 0.928759 4 0.212644 0.450287 
52000 4 0.905581 4 0.199081 0.423154 
53000 4 0.841184 4 0.196495 0.409078 
54000 4 0.860651 4 0.19075 0.401896 
55000 4 0.881854 4 0.180121 0.38782 
56000 4 0.946177 4 0.194197 0.422292 
57000 4 0.892701 4 0.203964 0.429474 
58000 4 0.936148 4 0.170641 0.382649 
59000 4 0.845612 4 0.191667 0.401437 
60000 4 0.809118 4 0.193335 0.399023 
61000 4 0.870062 4 0.204252 0.428038 
62000 4 0.93676 4 0.197644 0.426314 
63000 4 0.915168 4 0.169492 0.376616 
64000 4 0.780343 4 0.176099 0.365125 
65000 4 0.956822 4 0.180982 0.403045 
66000 4 0.868896 4 0.183855 0.392416 
67000 4 0.980699 4 0.169204 0.391267 
68000 4 0.814491 4 0.182993 0.382361 
69000 4 0.941383 4 0.197644 0.428038 
70000 4 0.875266 4 0.19075 0.404481 
71000 4 0.929253 4 0.203103 0.43522 
72000 4 0.867163 4 0.198219 0.415972 
73000 4 0.858865 4 0.194772 0.409078 
74000 4 0.954416 4 0.192761 0.422292 
75000 4 1.00673 4 0.208273 0.457627 
76000 4 1.0896 4 0.200804 0.463085 
77000 4 0.949162 4 0.225223 0.474864 
78000 4 1.0829 4 0.226372 0.50158 
79000 4 1.27459 4 0.294456 0.659868 
80000 4 1.37418 4 0.224074 0.576271 
81000 4 1.17175 4 0.228957 0.534042 
82000 4 1.27574 4 0.204885 0.513793 
83000 4 1.20496 4 0.192186 0.478885 
84000 4 1.17324 4 0.25546 0.572414 
85000 4 1.26759 4 0.21919 0.537202 
86000 4 1.1596 4 0.211433 0.504453 
87000 4 1.06003 4 0.211721 0.478024 
88000 4 1.02167 4 0.203677 0.452169 
89000 4 1.08881 4 0.221775 0.497558 
90000 4 1.10713 4 0.24131 0.535478 
91000 4 1.13833 4 0.218041 0.508475 
92000 4 1.05869 4 0.232404 0.508762 
93000 4 1.17424 4 0.223563 0.518103 
94000 4 1.09305 4 0.22551 0.506751 
95000 4 1.19672 4 0.253088 0.58058 
96000 4 1.00438 4 0.202528 0.448434 
97000 4 1.10126 4 0.221201 0.500718 
98000 4 1.01832 4 0.214881 0.46998 
99000 4 1.22624 4 0.214306 0.527147 
100000 4 1.13539 4 0.24763 0.552715 
