# Thu Mar 13 11:45:59 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 2 0.00701738 2 0 0.000574878 
2000 1 0 1 0 0 
3000 2 0.0070156 2 0 0.000574713 
4000 3 1.25168 3 0 0.62482 
5000 5 1.37653 5 0.543809 1.50704 
6000 6 0.602113 6 0.907759 1.88305 
7000 6 0.659707 6 0.902327 1.87733 
8000 6 0.679305 6 0.892847 1.86326 
9000 6 0.583157 6 0.914105 1.88308 
10000 6 0.591611 6 0.910083 1.89055 
11000 7 0.655571 7 0.901752 1.87302 
12000 7 0.681324 7 0.893996 1.869 
13000 7 0.709435 7 0.890517 1.86351 
14000 7 0.786838 7 0.877299 1.85345 
15000 8 0.743743 8 0.894739 1.87647 
16000 6 0.621645 6 0.904912 1.88538 
17000 7 0.642214 7 0.901752 1.87733 
18000 6 0.649639 6 0.898592 1.87274 
19000 6 0.687504 6 0.893709 1.8601 
20000 6 0.606894 6 0.907498 1.89055 
21000 6 0.597925 6 0.907498 1.8848 
22000 8 0.673382 8 0.900316 1.87791 
23000 6 0.639305 6 0.906349 1.88049 
24000 6 0.645403 6 0.900029 1.8736 
25000 6 0.574016 6 0.913818 1.88739 
26000 6 0.626972 6 0.904912 1.88308 
27000 6 0.646072 6 0.89888 1.87446 
28000 7 0.802922 7 0.876437 1.85086 
29000 7 0.612643 7 0.909796 1.88768 
30000 6 0.572627 6 0.917265 1.89802 
31000 6 0.588021 6 0.913818 1.88997 
32000 6 0.586034 6 0.913531 1.8917 
33000 7 0.604688 7 0.911688 1.88251 
34000 6 0.762668 6 0.872163 1.83855 
35000 7 0.610189 7 0.90824 1.87992 
36000 7 0.680446 7 0.910945 1.88911 
37000 9 1.73121 9 0.873887 1.8351 
38000 13 1.20347 13 1.40507 2.70957 
39000 13 0.720897 13 1.48766 2.84774 
40000 15 0.947755 15 1.47118 2.81959 
41000 18 1.52997 18 1.79074 3.57685 
42000 20 1.22606 20 1.85802 3.73341 
43000 18 1.18016 18 1.8612 3.74318 
44000 19 1.03265 19 1.85716 3.73714 
45000 30 1.91711 30 1.98311 4.09655 
46000 25 1.08218 25 2.21436 4.74605 
47000 23 1.0622 23 2.20702 4.7337 
48000 25 1.04713 25 2.18939 4.71129 
49000 24 1.03445 24 2.19136 4.71474 
50000 24 1.03518 24 2.19887 4.7296 
51000 23 0.990153 23 2.19891 4.72996 
52000 27 1.16392 27 2.1889 4.69894 
53000 27 1.21438 27 2.19909 4.73284 
54000 31 1.30858 31 2.41618 5.55677 
55000 31 0.981935 31 2.44145 5.64206 
56000 23 0.923516 23 2.45493 5.66935 
57000 28 0.974248 28 2.43894 5.63467 
58000 24 0.810933 24 2.45662 5.68477 
59000 32 0.954266 32 2.43101 5.62126 
60000 25 0.863169 25 2.44985 5.66762 
61000 28 0.877904 28 2.45921 5.6864 
62000 24 0.915199 24 2.45423 5.67213 
63000 25 0.844066 25 2.47026 5.70698 
64000 34 1.64398 34 2.63291 6.40707 
65000 32 1.29363 32 2.63483 6.47414 
66000 35 1.18605 35 2.64676 6.51824 
67000 36 1.32523 36 2.62098 6.43263 
68000 37 1.22868 37 2.64111 6.48549 
69000 36 1.28705 36 2.62197 6.44253 
70000 45 2.16923 45 2.62836 6.4569 
71000 42 1.6265 42 2.6411 6.46594 
72000 42 1.52236 42 2.6488 6.47571 
73000 41 1.42523 41 2.65188 6.5056 
74000 49 2.00381 49 2.68349 6.67299 
75000 38 1.71762 38 2.78722 7.25797 
76000 38 1.38836 38 2.81039 7.34291 
77000 38 1.39099 38 2.80558 7.33611 
78000 35 1.24475 35 2.82597 7.40627 
79000 37 1.2829 37 2.82029 7.37604 
80000 38 1.2728 38 2.81744 7.38262 
81000 40 1.34886 40 2.81438 7.35747 
82000 40 1.41243 40 2.81752 7.37116 
83000 43 1.35348 43 2.82083 7.3836 
84000 42 1.27471 42 2.82001 7.40627 
85000 38 1.33754 38 2.80426 7.34943 
86000 40 1.22605 40 2.81743 7.38466 
87000 37 1.38507 37 2.78395 7.29073 
88000 32 1.27791 32 2.80713 7.36209 
89000 39 1.40812 39 2.79285 7.3136 
90000 36 1.27289 36 2.81631 7.39022 
91000 40 1.30547 40 2.79269 7.33132 
92000 38 1.40386 38 2.76957 7.24669 
93000 37 1.42348 37 2.78194 7.28341 
94000 33 1.21814 33 2.82161 7.40621 
95000 37 1.33652 37 2.81258 7.3663 
96000 39 1.28225 39 2.79421 7.32097 
97000 51 1.69552 51 2.80177 7.33602 
98000 57 2.10427 57 2.80932 7.36092 
99000 68 2.41199 68 2.81137 7.35374 
100000 76 2.60775 76 2.78406 7.27738 
