# org_id,org_cellx,org_celly,org_forage_target,org_group_id,org_facing
17605756,21,40,-1,-1,7
17600942,8,7,-1,-1,1
17595534,31,36,-1,-1,5
17606334,43,7,-1,-1,5
17601937,36,32,-1,-1,7
17605044,9,2,-1,-1,1
17600671,0,50,-1,-1,4
17605430,7,13,-1,-1,1
17602644,11,48,-1,-1,7
17599829,9,14,-1,-1,3
17603160,10,16,-1,-1,1
17606264,0,25,-1,-1,2
17605618,21,12,-1,-1,4
17601431,47,34,-1,-1,4
17606612,22,47,-1,-1,2
17604126,4,57,-1,-1,2
17599487,3,49,-1,-1,0
17603805,45,27,-1,-1,7
17606995,39,11,-1,-1,2
17602230,8,56,-1,-1,3
17605346,20,28,-1,-1,4
17607275,45,55,-1,-1,1
17605318,6,24,-1,-1,5
17605962,54,30,-1,-1,0
17601117,14,30,-1,-1,2
17605609,17,8,-1,-1,0
17604857,50,1,-1,-1,7
17605959,56,23,-1,-1,1
17606244,21,31,-1,-1,6
17606235,32,32,-1,-1,4
17600006,37,27,-1,-1,7
17606336,18,28,-1,-1,1
17604575,29,23,-1,-1,4
17606116,5,26,-1,-1,5
17607272,4,16,-1,-1,3
17595376,12,10,-1,-1,6
17606414,49,31,-1,-1,5
17598826,44,54,-1,-1,1
17606042,12,26,-1,-1,3
17600785,34,10,-1,-1,5
17604282,49,54,-1,-1,6
17606340,5,32,-1,-1,5
17606919,25,13,-1,-1,1
17597279,0,39,-1,-1,0
17602532,12,42,-1,-1,3
17603311,8,34,-1,-1,5
17606956,53,32,-1,-1,0
17606554,40,34,-1,-1,7
17597324,53,6,-1,-1,6
17606215,17,23,-1,-1,3
17605992,8,31,-1,-1,5
17599157,20,35,-1,-1,5
17606279,32,9,-1,-1,6
17603317,39,36,-1,-1,1
17604632,10,26,-1,-1,2
17606246,39,49,-1,-1,4
17605506,50,11,-1,-1,5
17606471,23,9,-1,-1,1
17601096,42,15,-1,-1,4
17605517,36,2,-1,-1,5
17605882,9,13,-1,-1,5
17607268,43,37,-1,-1,1
17607227,14,12,-1,-1,7
17605533,16,10,-1,-1,6
17594203,26,35,-1,-1,0
17602205,57,14,-1,-1,2
17604099,6,33,-1,-1,7
17606379,45,16,-1,-1,7
17605762,44,32,-1,-1,5
17605534,45,10,-1,-1,0
17604339,54,5,-1,-1,1
17605264,23,58,-1,-1,2
17604782,24,50,-1,-1,2
17602733,50,17,-1,-1,4
17602245,39,2,-1,-1,2
17605192,33,13,-1,-1,7
17595777,38,37,-1,-1,6
17606298,24,37,-1,-1,0
17607134,6,22,-1,-1,4
17601981,33,44,-1,-1,6
17604087,54,31,-1,-1,6
17605198,30,5,-1,-1,7
17606524,12,51,-1,-1,3
17605743,17,51,-1,-1,6
17605732,50,2,-1,-1,1
17605595,56,9,-1,-1,5
17603418,40,50,-1,-1,2
17599721,49,47,-1,-1,4
17606534,13,9,-1,-1,6
17605458,27,28,-1,-1,6
17606465,3,50,-1,-1,2
17605212,32,11,-1,-1,5
17607169,30,45,-1,-1,7
17607065,26,12,-1,-1,4
17597053,11,44,-1,-1,5
17606397,15,6,-1,-1,0
17605033,19,8,-1,-1,3
17606273,4,17,-1,-1,6
17607014,58,14,-1,-1,4
17607033,47,36,-1,-1,2
17599631,43,35,-1,-1,3
17605976,25,17,-1,-1,6
17597036,1,4,-1,-1,4
17607138,21,9,-1,-1,1
17605862,45,5,-1,-1,3
17606824,24,47,-1,-1,1
17601047,52,30,-1,-1,4
17607109,52,47,-1,-1,1
17607239,56,14,-1,-1,1
17606053,44,19,-1,-1,1
17605111,28,26,-1,-1,0
17606447,15,13,-1,-1,6
17600257,45,42,-1,-1,3
17597187,15,32,-1,-1,3
17604731,55,20,-1,-1,4
17602813,40,53,-1,-1,5
17605689,9,57,-1,-1,7
17603613,58,32,-1,-1,0
17600859,55,35,-1,-1,4
17607141,5,43,-1,-1,0
17605548,50,10,-1,-1,6
17605867,1,15,-1,-1,0
17604170,55,53,-1,-1,3
