# Avida Dominant Data
# Wed Feb 19 15:26:36 2014
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 50 0 0 3844 0 0 0 0 0 1 050-aaaaa 
1000 46 129 0.356589 0.00775194 49 49 46 33 7 5 15 0 0.368 79050 049-aacxf 
2000 47 112 0.419643 0.00892857 50 50 47 52 12 10 21 0 0.556011 148534 050-aafme 
3000 48 104 0.461538 0.00961538 51 51 48 29 5 5 33 0 0.518016 264375 051-aafyk 
4000 48 104 0.461538 0.00961538 52 52 48 38 11 10 44 0 0.577624 404373 052-aaiux 
5000 61.9934 118 0.525368 0.00847458 52 52 50 48 14 10 51 0 0.522305 597099 052-aardo 
6000 48 98 0.489796 0.0102041 48 48 48 34 11 10 64 0 0.594241 756463 048-aahll 
7000 51 98 0.520408 0.0102041 51 51 51 36 3 2 88 0 0.586426 949600 051-aazxl 
8000 52 104 0.5 0.00961538 52 52 52 38 12 10 97 0 0.566036 1093832 052-abbtb 
9000 60.5345 110.859 0.546037 0.00902057 53 53.0012 51 45 6 4 69 0 0.557734 1231217 053-aapdh 
10000 52 102 0.509804 0.00980392 52 52 52 55 11 10 116 0 0.603901 1377571 052-abigl 
