# Sat Mar 29 13:32:02 2014
#  1: Update
#  2: Unique Phenotypes (by task done)
#  3: Shannon Diversity of Phenotypes (by task done)
#  4: Unique Phenotypes (by task count)
#  5: Average Phenotype Shannon Diversity (by task count)
#  6: Average Task Diversity (number of different tasks)

0 1 0 1 0 0 
1000 1 0 1 0 0 
2000 1 0 1 0 0 
3000 1 0 1 0 0 
4000 1 0 1 0 0 
5000 1 0 1 0 0 
6000 2 0.667616 2 0 0.174375 
7000 2 0.722387 2 0 0.20023 
8000 2 0.680969 2 0 0.180408 
9000 2 0.681596 2 0 0.180695 
10000 2 0.676558 2 0 0.178397 
11000 2 0.720662 2 0 0.199368 
12000 2 0.651244 2 0 0.167193 
13000 2 0.754983 2 0 0.217179 
14000 2 0.727523 2 0 0.202815 
15000 2 0.717772 2 0 0.197932 
16000 2 0.66826 2 0 0.174662 
17000 2 0.713109 2 0 0.195633 
18000 2 0.721238 2 0 0.199655 
19000 2 0.721238 2 0 0.199655 
20000 2 0.717772 2 0 0.197932 
21000 2 0.693966 2 0 0.186441 
22000 2 0.733719 2 0 0.205975 
23000 2 0.725818 2 0 0.201953 
24000 2 0.722387 2 0 0.20023 
25000 2 0.760786 2 0 0.220339 
26000 2 0.704234 2 0 0.191324 
27000 2 0.72809 2 0 0.203103 
28000 2 0.770613 2 0 0.225797 
29000 2 0.72809 2 0 0.203103 
30000 2 0.764954 2 0 0.222637 
31000 2 0.744759 2 0 0.211721 
32000 2 0.732153 2 0 0.205172 
33000 2 0.768051 2 0 0.224361 
34000 2 0.73035 2 0 0.204252 
35000 2 0.729786 2 0 0.203964 
36000 2 0.733719 2 0 0.205975 
37000 2 0.719508 2 0 0.198793 
38000 2 0.733159 2 0 0.205688 
39000 2 0.759737 2 0 0.219764 
40000 2 0.763916 2 0 0.222063 
41000 2 0.763511 2 0 0.221839 
42000 2 0.762354 2 0 0.221201 
43000 2 0.783662 2 0 0.233266 
44000 2 0.838618 2 0 0.268026 
45000 2 0.757103 2 0 0.218328 
46000 2 0.735393 2 0 0.206837 
47000 2 0.816698 2 0 0.253448 
48000 2 0.807039 2 0 0.247343 
49000 2 0.772765 2 0 0.227011 
50000 2 0.73595 2 0 0.207124 
51000 2 0.748555 2 0 0.213732 
52000 2 0.723534 2 0 0.200804 
53000 2 0.692131 2 0 0.185579 
54000 2 0.612601 2 0 0.151106 
55000 2 0.706617 2 0 0.192473 
56000 2 0.711347 2 0 0.194772 
57000 2 0.634447 2 0 0.160057 
58000 2 0.682847 2 0 0.18127 
59000 2 0.694576 2 0 0.186728 
60000 2 0.670828 2 0 0.175812 
61000 2 0.658512 2 0 0.170353 
62000 2 0.64522 2 0 0.164608 
63000 2 0.628116 2 0 0.157426 
64000 2 0.663735 2 0 0.172652 
65000 2 0.631691 2 0 0.158908 
66000 2 0.5959 2 0 0.144499 
67000 2 0.608293 2 0 0.149382 
68000 2 0.617586 2 0 0.153117 
69000 2 0.622525 2 0 0.155128 
70000 2 0.64522 2 0 0.164608 
71000 2 0.597373 2 0 0.145073 
72000 2 0.584735 2 0 0.14019 
73000 2 0.615563 2 0 0.152299 
74000 2 0.637762 2 0 0.161448 
75000 2 0.571812 2 0 0.135306 
76000 2 0.637079 2 0 0.161161 
77000 2 0.580964 2 0 0.138753 
78000 2 0.626724 2 0 0.156851 
79000 2 0.584735 2 0 0.14019 
80000 2 0.623227 2 0 0.155415 
81000 2 0.596637 2 0 0.144786 
82000 2 0.664384 2 0 0.172939 
83000 2 0.647906 2 0 0.165757 
84000 2 0.62742 2 0 0.157139 
85000 2 0.611885 2 0 0.150819 
86000 2 0.619002 2 0 0.153691 
87000 2 0.616166 2 0 0.152542 
88000 2 0.619708 2 0 0.153979 
89000 2 0.563294 2 0 0.132146 
90000 2 0.541039 2 0 0.124102 
91000 2 0.517924 2 0 0.116059 
92000 2 0.602495 2 0 0.147084 
93000 2 0.601036 2 0 0.14651 
94000 2 0.531241 2 0 0.120655 
95000 2 0.527939 2 0 0.119506 
96000 2 0.579449 2 0 0.138179 
97000 2 0.532063 2 0 0.120942 
98000 2 0.577169 2 0 0.137317 
99000 2 0.512006 2 0 0.114048 
100000 2 0.548284 2 0 0.126688 
